    a         b   Jprime  c  d   e     J   f  g    position           h                    strength         i    l   label     m    n   o    p Kprime     q   r  s    t    u  K  v
SymmetricTop Excited   9 11  5 Ground  10  5  3  15119.6704522725     -               0.000227604546685656 0.0000 : pP4(10) : Excited v=1  9  3      E2u - Ground v=0 10  4 E2g
SymmetricTop Excited   9  8  3 Ground  10  2  2  15119.65091576       -               0.000192989354305544 0.0000 : pP3B1g(10) : Excited v=1  9  2      B1u - Ground v=0 10  3 B1g
SymmetricTop Excited   9  9  3 Ground  10  3  2  15119.65091576       -               0.000192989354305544 0.0000 : pP3B2g(10) : Excited v=1  9  2      B2u - Ground v=0 10  3 B2g
SymmetricTop Excited   9 11  7 Ground  10  5  4  15119.6315418525     -               0.000162041023743624 0.0000 : pP2(10) : Excited v=1  9  1      E2u - Ground v=0 10  2 E2g
SymmetricTop Excited  21 11  6 Ground  21  5  3  15119.6657845525     -               0.00013045141889194 0.0000 : rQ14(21) : Excited v=1 21 15      E2u - Ground v=0 21 14 E2g
SymmetricTop Excited   8 10  6 Ground   9  4  3  15119.65351744       -               0.000129986450126226 0.0000 : pP1(9) : Excited v=1  8  0    E1u - Ground v=0  9  1 E1g
SymmetricTop Excited  22 11  6 Ground  22  5  4  15119.6586299325     -               0.000127784989081757 0.0000 : rQ14(22) : Excited v=1 22 15      E2u - Ground v=0 22 14 E2g
SymmetricTop Excited  23 10  6 Ground  23  4  4  15119.66792233       -               0.000127225215453651 0.0000 : rQ13(23) : Excited v=1 23 14      E1u - Ground v=0 23 13 E1g
SymmetricTop Excited  23 11  7 Ground  23  5  4  15119.6511501025     -               0.000122610933281211 0.0000 : rQ14(23) : Excited v=1 23 15      E2u - Ground v=0 23 14 E2g
SymmetricTop Excited  21  8  2 Ground  21  2  2  15119.64917493       -               0.000120192106041785 0.0000 : rQ15B1g(21) : Excited v=1 21 16      B1u - Ground v=0 21 15 B1g
SymmetricTop Excited  21  9  2 Ground  21  3  2  15119.64917493       -               0.000120192106041785 0.0000 : rQ15B2g(21) : Excited v=1 21 16      B2u - Ground v=0 21 15 B2g
SymmetricTop Excited  22  9  3 Ground  22  3  2  15119.64202031       -               0.000120100404463923 0.0000 : rQ15B2g(22) : Excited v=1 22 16      B2u - Ground v=0 22 15 B2g
SymmetricTop Excited  22  8  3 Ground  22  2  2  15119.64202031       -               0.000120100404463923 0.0000 : rQ15B1g(22) : Excited v=1 22 16      B1u - Ground v=0 22 15 B1g
SymmetricTop Excited  24 10  8 Ground  24  4  4  15119.66011729       -               0.000118840868163556 0.0000 : rQ13(24) : Excited v=1 24 14      E1u - Ground v=0 24 13 E1g
SymmetricTop Excited  23  9  3 Ground  23  3  2  15119.63454048       -               0.000116985595563605 0.0000 : rQ15B2g(23) : Excited v=1 23 16      B2u - Ground v=0 23 15 B2g
SymmetricTop Excited  23  8  3 Ground  23  2  2  15119.63454048       -               0.000116985595563605 0.0000 : rQ15B1g(23) : Excited v=1 23 16      B1u - Ground v=0 23 15 B1g
SymmetricTop Excited  20  9  2 Ground  20  3  1  15119.65600434       -               0.000116389298364308 0.0000 : rQ15B2g(20) : Excited v=1 20 16      B2u - Ground v=0 20 15 B2g
SymmetricTop Excited  20  8  2 Ground  20  2  1  15119.65600434       -               0.000116389298364308 0.0000 : rQ15B1g(20) : Excited v=1 20 16      B1u - Ground v=0 20 15 B1g
SymmetricTop Excited  24 11  7 Ground  24  5  4  15119.6433450625     -               0.000115607434112292 0.0000 : rQ14(24) : Excited v=1 24 15      E2u - Ground v=0 24 14 E2g
SymmetricTop Excited  25  7  5 Ground  25  1  3  15119.6689218725     -               0.00011122074046887 0.0000 : rQ12A2g(25) : Excited v=1 25 13      A2u - Ground v=0 25 12 A2g
SymmetricTop Excited  25  6  5 Ground  25  0  3  15119.6689218725     -               0.00011122074046887 0.0000 : rQ12A1g(25) : Excited v=1 25 13      A1u - Ground v=0 25 12 A1g
SymmetricTop Excited  25 10  8 Ground  25  4  5  15119.65198704       -               0.000109519946860104 0.0000 : rQ13(25) : Excited v=1 25 14      E1u - Ground v=0 25 13 E1g
SymmetricTop Excited  21 11  4 Ground  21  5  2  15119.6327279125     -               0.000107918116967949 0.0000 : rQ16(21) : Excited v=1 21 17      E2u - Ground v=0 21 16 E2g
SymmetricTop Excited  19  9  1 Ground  19  3  1  15119.66250854       -               0.000107705615464204 0.0000 : rQ15B2g(19) : Excited v=1 19 16      B2u - Ground v=0 19 15 B2g
SymmetricTop Excited  19  8  1 Ground  19  2  1  15119.66250854       -               0.000107705615464204 0.0000 : rQ15B1g(19) : Excited v=1 19 16      B1u - Ground v=0 19 15 B1g
SymmetricTop Excited  25 11  8 Ground  25  5  4  15119.6352148125     -               0.000107357321848402 0.0000 : rQ14(25) : Excited v=1 25 15      E2u - Ground v=0 25 14 E2g
SymmetricTop Excited  26  7  5 Ground  26  1  3  15119.6604664125     -               0.000100714753781419 0.0000 : rQ12A2g(26) : Excited v=1 26 13      A2u - Ground v=0 26 12 A2g
SymmetricTop Excited  26  6  5 Ground  26  0  3  15119.6604664125     -               0.000100714753781419 0.0000 : rQ12A1g(26) : Excited v=1 26 13      A1u - Ground v=0 26 12 A1g
SymmetricTop Excited  20 11  2 Ground  20  5  2  15119.6395573225     -               0.000100396840950965 0.0000 : rQ16(20) : Excited v=1 20 17      E2u - Ground v=0 20 16 E2g
SymmetricTop Excited  26 10  9 Ground  26  4  5  15119.64353158       -               9.96993517222572E-5 0.0000 : rQ13(26) : Excited v=1 26 14      E1u - Ground v=0 26 13 E1g
SymmetricTop Excited  18  8  1 Ground  18  2  1  15119.66868753       -               9.30341183504548E-5 0.0000 : rQ15B1g(18) : Excited v=1 18 16      B1u - Ground v=0 18 15 B1g
SymmetricTop Excited  18  9  1 Ground  18  3  1  15119.66868753       -               9.30341183504548E-5 0.0000 : rQ15B2g(18) : Excited v=1 18 16      B2u - Ground v=0 18 15 B2g
SymmetricTop Excited  27 10 11 Ground  27  4  6  15119.66878318       -               9.05764382982073E-5 0.0000 : rQ11(27) : Excited v=1 27 12      E1u - Ground v=0 27 11 E1g
SymmetricTop Excited  27  7  5 Ground  27  1  3  15119.6516857425     -               9.02458739120156E-5 0.0000 : rQ12A2g(27) : Excited v=1 27 13      A2u - Ground v=0 27 12 A2g
SymmetricTop Excited  27  6  5 Ground  27  0  3  15119.6516857425     -               9.02458739120156E-5 0.0000 : rQ12A1g(27) : Excited v=1 27 13      A1u - Ground v=0 27 12 A1g
SymmetricTop Excited  27 10  9 Ground  27  4  5  15119.63475091       -               8.97380307587549E-5 0.0000 : rQ13(27) : Excited v=1 27 14      E1u - Ground v=0 27 13 E1g
SymmetricTop Excited  19 11  2 Ground  19  5  1  15119.6460615225     -               8.71669507424383E-5 0.0000 : rQ16(19) : Excited v=1 19 17      E2u - Ground v=0 19 16 E2g
SymmetricTop Excited  28 10 12 Ground  28  4  6  15119.6596773        -               8.00948963623335E-5 0.0000 : rQ11(28) : Excited v=1 28 12      E1u - Ground v=0 28 11 E1g
SymmetricTop Excited  28  6  5 Ground  28  0  3  15119.6425798625     -               8.0065464123702E-5  0.0000 : rQ12A1g(28) : Excited v=1 28 13      A1u - Ground v=0 28 12 A1g
SymmetricTop Excited  28  7  5 Ground  28  1  3  15119.6425798625     -               8.0065464123702E-5  0.0000 : rQ12A2g(28) : Excited v=1 28 13      A2u - Ground v=0 28 12 A2g
SymmetricTop Excited   7 10  4 Ground   8  4  3  15119.65644433       -               7.21494262491641E-5 0.0000 : rP1(8) : Excited v=1  7  2      E1u - Ground v=0  8  1 E1g
SymmetricTop Excited  29  7  6 Ground  29  1  3  15119.6331487725     -               7.03646794608627E-5 0.0000 : rQ12A2g(29) : Excited v=1 29 13      A2u - Ground v=0 29 12 A2g
SymmetricTop Excited  29  6  6 Ground  29  0  3  15119.6331487725     -               7.03646794608627E-5 0.0000 : rQ12A1g(29) : Excited v=1 29 13      A1u - Ground v=0 29 12 A1g
SymmetricTop Excited  29 10 12 Ground  29  4  7  15119.65024621       -               7.01887339226194E-5 0.0000 : rQ11(29) : Excited v=1 29 12      E1u - Ground v=0 29 11 E1g
SymmetricTop Excited  29 11 13 Ground  29  5  7  15119.6675062525     -               6.9971674475538E-5  0.0000 : rQ10(29) : Excited v=1 29 11      E2u - Ground v=0 29 10 E2g
SymmetricTop Excited  18 11  1 Ground  18  5  1  15119.6522405125     -               6.6981967760287E-5  0.0000 : rQ16(18) : Excited v=1 18 17      E2u - Ground v=0 18 16 E2g
SymmetricTop Excited  30 10 14 Ground  30  4  7  15119.64048991       -               6.09737748236692E-5 0.0000 : rQ11(30) : Excited v=1 30 12      E1u - Ground v=0 30 11 E1g
SymmetricTop Excited  30 11 13 Ground  30  5  7  15119.6577499525     -               6.06529140982919E-5 0.0000 : rQ10(30) : Excited v=1 30 11      E2u - Ground v=0 30 10 E2g
SymmetricTop Excited  31 11 14 Ground  31  5  7  15119.6476684425     -               5.21455492321255E-5 0.0000 : rQ10(31) : Excited v=1 31 11      E2u - Ground v=0 31 10 E2g
SymmetricTop Excited  31  8  7 Ground  31  2  4  15119.66509109       -               5.17840376227618E-5 0.0000 : rQ9B1g(31) : Excited v=1 31 10      B1u - Ground v=0 31  9 B1g
SymmetricTop Excited  31  9  7 Ground  31  3  4  15119.66509109       -               5.17840376227618E-5 0.0000 : rQ9B2g(31) : Excited v=1 31 10      B2u - Ground v=0 31  9 B2g
SymmetricTop Excited   7 11  4 Ground   8  5  3  15119.6377208425     -               5.17749240774095E-5 0.0000 : rP2(8) : Excited v=1  7  3      E2u - Ground v=0  8  2 E2g
SymmetricTop Excited  32 11 14 Ground  32  5  8  15119.6372617225     -               4.44736775890497E-5 0.0000 : rQ10(32) : Excited v=1 32 11      E2u - Ground v=0 32 10 E2g
SymmetricTop Excited  32  8  8 Ground  32  2  4  15119.65468437       -               4.40991018433764E-5 0.0000 : rQ9B1g(32) : Excited v=1 32 10      B1u - Ground v=0 32  9 B1g
SymmetricTop Excited  32  9  8 Ground  32  3  4  15119.65468437       -               4.40991018433764E-5 0.0000 : rQ9B2g(32) : Excited v=1 32 10      B2u - Ground v=0 32  9 B2g
SymmetricTop Excited  32 11 16 Ground  32  5  9  15119.6722696225     -               4.37553850963985E-5 0.0000 : rQ8(32) : Excited v=1 32  9      E2u - Ground v=0 32  8 E2g
SymmetricTop Excited  17 11  1 Ground  17  5  1  15119.6580942925     -               3.84468504645559E-5 0.0000 : rQ16(17) : Excited v=1 17 17      E2u - Ground v=0 17 16 E2g
SymmetricTop Excited  33  9  8 Ground  33  3  5  15119.64395244       -               3.72667346692E-5    0.0000 : rQ9B2g(33) : Excited v=1 33 10      B2u - Ground v=0 33  9 B2g
SymmetricTop Excited  33  8  8 Ground  33  2  5  15119.64395244       -               3.72667346692E-5    0.0000 : rQ9B1g(33) : Excited v=1 33 10      B1u - Ground v=0 33  9 B1g
SymmetricTop Excited  33 11 18 Ground  33  5  9  15119.6615376925     -               3.69330128529607E-5 0.0000 : rQ8(33) : Excited v=1 33  9      E2u - Ground v=0 33  8 E2g
SymmetricTop Excited  18 10  2 Ground  18  4  1  15119.6359561        -               3.62512705852277E-5 0.0000 : rQ17(18) : Excited v=1 18 18      E1u - Ground v=0 18 17 E1g
SymmetricTop Excited  16 10  6 Ground  16  4  3  15119.8174998        -               0.000208972793675085 0.0000 : rQ7(16) : Excited v=1 16  8      E1u - Ground v=0 16  7 E1g
SymmetricTop Excited  17 10  6 Ground  17  4  4  15119.81197123       -               0.00020526398900297 0.0000 : rQ7(17) : Excited v=1 17  8      E1u - Ground v=0 17  7 E1g
SymmetricTop Excited  19  7  5 Ground  19  1  3  15119.8178489225     -               0.000194135814955296 0.0000 : rQ6A2g(19) : Excited v=1 19  7      A2u - Ground v=0 19  6 A2g
SymmetricTop Excited  19  6  5 Ground  19  0  3  15119.8178489225     -               0.000194135814955296 0.0000 : rQ6A1g(19) : Excited v=1 19  7      A1u - Ground v=0 19  6 A1g
SymmetricTop Excited  19 10  8 Ground  19  4  5  15119.79993846       -               0.000189873350024501 0.0000 : rQ7(19) : Excited v=1 19  8      E1u - Ground v=0 19  7 E1g
SymmetricTop Excited  14 11  4 Ground  14  5  3  15119.8098334525     -               0.00018840525986835 0.0000 : rQ8(14) : Excited v=1 14  9      E2u - Ground v=0 14  8 E2g
SymmetricTop Excited  16  9  3 Ground  16  3  2  15119.78216669       -               0.000185010643752793 0.0000 : rQ9B2g(16) : Excited v=1 16 10      B2u - Ground v=0 16  9 B2g
SymmetricTop Excited  16  8  3 Ground  16  2  2  15119.78216669       -               0.000185010643752793 0.0000 : rQ9B1g(16) : Excited v=1 16 10      B1u - Ground v=0 16  9 B1g
SymmetricTop Excited  19 11  8 Ground  19  5  4  15119.7821906025     -               0.000184732301982288 0.0000 : rQ8(19) : Excited v=1 19  9      E2u - Ground v=0 19  8 E2g
SymmetricTop Excited   5  8  2 Ground   6  2  1  15119.81371206       -               0.000183197544447424 0.0000 : pP3B1g(6) : Excited v=1  5  2      B1u - Ground v=0  6  3 B1g
SymmetricTop Excited   5  9  2 Ground   6  3  1  15119.81371206       -               0.000183197544447424 0.0000 : pP3B2g(6) : Excited v=1  5  2      B2u - Ground v=0  6  3 B2g
SymmetricTop Excited  20  7  5 Ground  20  1  3  15119.8113447225     -               0.000182478203500018 0.0000 : rQ6A2g(20) : Excited v=1 20  7      A2u - Ground v=0 20  6 A2g
SymmetricTop Excited  20  6  5 Ground  20  0  3  15119.8113447225     -               0.000182478203500018 0.0000 : rQ6A1g(20) : Excited v=1 20  7      A1u - Ground v=0 20  6 A1g
SymmetricTop Excited  20 10  9 Ground  20  4  5  15119.79343426       -               0.000179287751355438 0.0000 : rQ7(20) : Excited v=1 20  8      E1u - Ground v=0 20  7 E1g
SymmetricTop Excited  15  9  2 Ground  15  3  2  15119.78737005       -               0.000179225854324319 0.0000 : rQ9B2g(15) : Excited v=1 15 10      B2u - Ground v=0 15  9 B2g
SymmetricTop Excited  15  8  2 Ground  15  2  2  15119.78737005       -               0.000179225854324319 0.0000 : rQ9B1g(15) : Excited v=1 15 10      B1u - Ground v=0 15  9 B1g
SymmetricTop Excited  13 11  4 Ground  13  5  2  15119.8143863925     -               0.000175924619485748 0.0000 : rQ8(13) : Excited v=1 13  9      E2u - Ground v=0 13  8 E2g
SymmetricTop Excited  21  6  5 Ground  21  0  3  15119.8045153125     -               0.00016976607694278 0.0000 : rQ6A1g(21) : Excited v=1 21  7      A1u - Ground v=0 21  6 A1g
SymmetricTop Excited  21  7  5 Ground  21  1  3  15119.8045153125     -               0.00016976607694278 0.0000 : rQ6A2g(21) : Excited v=1 21  7      A2u - Ground v=0 21  6 A2g
SymmetricTop Excited  14  8  2 Ground  14  2  1  15119.7922482        -               0.000168194344544258 0.0000 : rQ9B1g(14) : Excited v=1 14 10      B1u - Ground v=0 14  9 B1g
SymmetricTop Excited  14  9  2 Ground  14  3  1  15119.7922482        -               0.000168194344544258 0.0000 : rQ9B2g(14) : Excited v=1 14 10      B2u - Ground v=0 14  9 B2g
SymmetricTop Excited  21 10  9 Ground  21  4  5  15119.78660485       -               0.000167439414166738 0.0000 : rQ7(21) : Excited v=1 21  8      E1u - Ground v=0 21  7 E1g
SymmetricTop Excited  22 10 12 Ground  22  4  6  15119.81543376       -               0.000157747135278183 0.0000 : rQ5(22) : Excited v=1 22  6      E1u - Ground v=0 22  5 E1g
SymmetricTop Excited  12 11  3 Ground  12  5  2  15119.8186141225     -               0.000157273812488852 0.0000 : rQ8(12) : Excited v=1 12  9      E2u - Ground v=0 12  8 E2g
SymmetricTop Excited  22  6  5 Ground  22  0  3  15119.7973606925     -               0.000156408181154508 0.0000 : rQ6A1g(22) : Excited v=1 22  7      A1u - Ground v=0 22  6 A1g
SymmetricTop Excited  22  7  5 Ground  22  1  3  15119.7973606925     -               0.000156408181154508 0.0000 : rQ6A2g(22) : Excited v=1 22  7      A2u - Ground v=0 22  6 A2g
SymmetricTop Excited  13  8  1 Ground  13  2  1  15119.79680114       -               0.000151055995884846 0.0000 : rQ9B1g(13) : Excited v=1 13 10      B1u - Ground v=0 13  9 B1g
SymmetricTop Excited  13  9  1 Ground  13  3  1  15119.79680114       -               0.000151055995884846 0.0000 : rQ9B2g(13) : Excited v=1 13 10      B2u - Ground v=0 13  9 B2g
SymmetricTop Excited  23 10 12 Ground  23  4  7  15119.80795393       -               0.000143661366919835 0.0000 : rQ5(23) : Excited v=1 23  6      E1u - Ground v=0 23  5 E1g
SymmetricTop Excited  23  7  6 Ground  23  1  3  15119.7898808625     -               0.000142766602421296 0.0000 : rQ6A2g(23) : Excited v=1 23  7      A2u - Ground v=0 23  6 A2g
SymmetricTop Excited  23  6  6 Ground  23  0  3  15119.7898808625     -               0.000142766602421296 0.0000 : rQ6A1g(23) : Excited v=1 23  7      A1u - Ground v=0 23  6 A1g
SymmetricTop Excited   5 11  4 Ground   6  5  2  15119.7943381525     -               0.000141389601715135 0.0000 : pP2(6) : Excited v=1  5  1      E2u - Ground v=0  6  2 E2g
SymmetricTop Excited  11 11  3 Ground  11  5  2  15119.8225166425     -               0.000131553033409152 0.0000 : rQ8(11) : Excited v=1 11  9      E2u - Ground v=0 11  8 E2g
SymmetricTop Excited  24 11 13 Ground  24  5  7  15119.8183845625     -               0.000130158242046221 0.0000 : rQ4(24) : Excited v=1 24  5      E2u - Ground v=0 24  4 E2g
SymmetricTop Excited  24 10 14 Ground  24  4  7  15119.80014889       -               0.00012970669998564 0.0000 : rQ5(24) : Excited v=1 24  6      E1u - Ground v=0 24  5 E1g
SymmetricTop Excited  24  7  6 Ground  24  1  4  15119.7820758225     -               0.000129154252476927 0.0000 : rQ6A2g(24) : Excited v=1 24  7      A2u - Ground v=0 24  6 A2g
SymmetricTop Excited  24  6  6 Ground  24  0  4  15119.7820758225     -               0.000129154252476927 0.0000 : rQ6A1g(24) : Excited v=1 24  7      A1u - Ground v=0 24  6 A1g
SymmetricTop Excited  12  8  1 Ground  12  2  1  15119.80102887       -               0.000126863669788159 0.0000 : rQ9B1g(12) : Excited v=1 12 10      B1u - Ground v=0 12  9 B1g
SymmetricTop Excited  12  9  1 Ground  12  3  1  15119.80102887       -               0.000126863669788159 0.0000 : rQ9B2g(12) : Excited v=1 12 10      B2u - Ground v=0 12  9 B2g
SymmetricTop Excited   4  7  1 Ground   5  1  1  15119.7959642025     -               0.000124997553228298 0.0000 : rP0(5) : Excited v=1  4  1      A2u - Ground v=0  5  0 A2g
SymmetricTop Excited  25 11 14 Ground  25  5  7  15119.8102543125     -               0.000116370276838055 0.0000 : rQ4(25) : Excited v=1 25  5      E2u - Ground v=0 25  4 E2g
SymmetricTop Excited  25 10 14 Ground  25  4  8  15119.79201864       -               0.000116128036026023 0.0000 : rQ5(25) : Excited v=1 25  6      E1u - Ground v=0 25  5 E1g
SymmetricTop Excited  26  9  8 Ground  26  3  4  15119.82019713       -               0.000103297886900799 0.0000 : rQ3B2g(26) : Excited v=1 26  4      B2u - Ground v=0 26  3 B2g
SymmetricTop Excited  26  8  8 Ground  26  2  4  15119.82019713       -               0.000103297886900799 0.0000 : rQ3B1g(26) : Excited v=1 26  4      B1u - Ground v=0 26  3 B1g
SymmetricTop Excited  26 11 14 Ground  26  5  8  15119.8017988525     -               0.000103211362708775 0.0000 : rQ4(26) : Excited v=1 26  5      E2u - Ground v=0 26  4 E2g
SymmetricTop Excited  26 10 15 Ground  26  4  8  15119.78356318       -               0.000103123177005191 0.0000 : rQ5(26) : Excited v=1 26  6      E1u - Ground v=0 26  5 E1g
SymmetricTop Excited  11  8  1 Ground  11  2  1  15119.80493139       -               9.4539894349183E-5  0.0000 : rQ9B1g(11) : Excited v=1 11 10      B1u - Ground v=0 11  9 B1g
SymmetricTop Excited  11  9  1 Ground  11  3  1  15119.80493139       -               9.4539894349183E-5  0.0000 : rQ9B2g(11) : Excited v=1 11 10      B2u - Ground v=0 11  9 B2g
SymmetricTop Excited   4 10  3 Ground   5  4  2  15119.8150129        -               9.3893238107802E-5  0.0000 : pP1(5) : Excited v=1  4  0    E1u - Ground v=0  5  1 E1g
SymmetricTop Excited  12 11  1 Ground  12  5  1  15119.7836062225     -               9.10563956238833E-5 0.0000 : rQ10(12) : Excited v=1 12 11      E2u - Ground v=0 12 10 E2g
SymmetricTop Excited  27 11 16 Ground  27  5  8  15119.7930181825     -               9.08231590486595E-5 0.0000 : rQ4(27) : Excited v=1 27  5      E2u - Ground v=0 27  4 E2g
SymmetricTop Excited  27  9  8 Ground  27  3  5  15119.81141646       -               9.0821973412122E-5  0.0000 : rQ3B2g(27) : Excited v=1 27  4      B2u - Ground v=0 27  3 B2g
SymmetricTop Excited  27  8  8 Ground  27  2  5  15119.81141646       -               9.0821973412122E-5  0.0000 : rQ3B1g(27) : Excited v=1 27  4      B1u - Ground v=0 27  3 B1g
SymmetricTop Excited  32  6 11 Ground  32  0  6  15119.8188054225     -               8.50651492469584E-5 0.0000 : rQ0(32) : Excited v=1 32  1      A1u - Ground v=0 32  0 A1g
SymmetricTop Excited  28 11 16 Ground  28  5  9  15119.7839123025     -               7.9306585603754E-5  0.0000 : rQ4(28) : Excited v=1 28  5      E2u - Ground v=0 28  4 E2g
SymmetricTop Excited  28  9  9 Ground  28  3  5  15119.80231058       -               7.92452550057777E-5 0.0000 : rQ3B2g(28) : Excited v=1 28  4      B2u - Ground v=0 28  3 B2g
SymmetricTop Excited  28  8  9 Ground  28  2  5  15119.80231058       -               7.92452550057777E-5 0.0000 : rQ3B1g(28) : Excited v=1 28  4      B1u - Ground v=0 28  3 B1g
SymmetricTop Excited  28 11 18 Ground  28  5 10  15119.8208714625     -               7.92247020321948E-5 0.0000 : rQ2(28) : Excited v=1 28  3      E2u - Ground v=0 28  2 E2g
SymmetricTop Excited  33  7 11 Ground  33  1  6  15119.8080734925     -               7.14940061094548E-5 0.0000 : rQ0(33) : Excited v=1 33  1      A2u - Ground v=0 33  0 A2g
SymmetricTop Excited  29  9  9 Ground  29  3  5  15119.79287949       -               6.86255256202594E-5 0.0000 : rQ3B2g(29) : Excited v=1 29  4      B2u - Ground v=0 29  3 B2g
SymmetricTop Excited  29  8  9 Ground  29  2  5  15119.79287949       -               6.86255256202594E-5 0.0000 : rQ3B1g(29) : Excited v=1 29  4      B1u - Ground v=0 29  3 B1g
SymmetricTop Excited  29 11 19 Ground  29  5 10  15119.8114403725     -               6.85732022670076E-5 0.0000 : rQ2(29) : Excited v=1 29  3      E2u - Ground v=0 29  2 E2g
SymmetricTop Excited  34  6 11 Ground  34  0  6  15119.7970163525     -               5.96642620876619E-5 0.0000 : rQ0(34) : Excited v=1 34  1      A1u - Ground v=0 34  0 A1g
SymmetricTop Excited  30  9  9 Ground  30  3  5  15119.78312319       -               5.898888966927E-5   0.0000 : rQ3B2g(30) : Excited v=1 30  4      B2u - Ground v=0 30  3 B2g
SymmetricTop Excited  30  8  9 Ground  30  2  5  15119.78312319       -               5.898888966927E-5   0.0000 : rQ3B1g(30) : Excited v=1 30  4      B1u - Ground v=0 30  3 B1g
SymmetricTop Excited  30 11 19 Ground  30  5 10  15119.8016840725     -               5.89171599705115E-5 0.0000 : rQ2(30) : Excited v=1 30  3      E2u - Ground v=0 30  2 E2g
SymmetricTop Excited  30 10 20 Ground  30  4 10  15119.82040756       -               5.88983575937774E-5 0.0000 : rQ1(30) : Excited v=1 30  2      E1u - Ground v=0 30  1 E1g
SymmetricTop Excited  10  9  1 Ground  10  3  1  15119.8085087        -               5.27978636063616E-5 0.0000 : rQ9B2g(10) : Excited v=1 10 10      B2u - Ground v=0 10  9 B2g
SymmetricTop Excited  10  8  1 Ground  10  2  1  15119.8085087        -               5.27978636063616E-5 0.0000 : rQ9B1g(10) : Excited v=1 10 10      B1u - Ground v=0 10  9 B1g
SymmetricTop Excited  11 11  1 Ground  11  5  1  15119.7875087425     -               5.09973714652178E-5 0.0000 : rQ10(11) : Excited v=1 11 11      E2u - Ground v=0 11 10 E2g
SymmetricTop Excited  31 11 20 Ground  31  5 10  15119.7916025625     -               5.02524904283845E-5 0.0000 : rQ2(31) : Excited v=1 31  3      E2u - Ground v=0 31  2 E2g
SymmetricTop Excited  31 10 20 Ground  31  4 11  15119.81032605       -               5.02228373473493E-5 0.0000 : rQ1(31) : Excited v=1 31  2      E1u - Ground v=0 31  1 E1g
SymmetricTop Excited  35  7 12 Ground  35  1  6  15119.7856340025     -               4.94433306293394E-5 0.0000 : rQ0(35) : Excited v=1 35  1      A2u - Ground v=0 35  0 A2g
SymmetricTop Excited  32 11 20 Ground  32  5 11  15119.7811958425     -               4.25532974958144E-5 0.0000 : rQ2(32) : Excited v=1 32  3      E2u - Ground v=0 32  2 E2g
SymmetricTop Excited  32 10 21 Ground  32  4 11  15119.79991933       -               4.25177140562786E-5 0.0000 : rQ1(32) : Excited v=1 32  2      E1u - Ground v=0 32  1 E1g
SymmetricTop Excited  33 10 21 Ground  33  4 11  15119.7891874        -               3.57385019881753E-5 0.0000 : rQ1(33) : Excited v=1 33  2      E1u - Ground v=0 33  1 E1g
SymmetricTop Excited  34 10 23 Ground  34  4 11  15119.81606505       -               2.9878295598802E-5  0.0000 : pQ1(34) : Excited v=1 34  0    E1u - Ground v=0 34  1 E1g
SymmetricTop Excited  13 10  9 Ground  13  4  5  15119.97997089       -               0.000264057317525911 0.0000 : pQ1(13) : Excited v=1 13  0    E1u - Ground v=0 13  1 E1g
SymmetricTop Excited  15 10 10 Ground  15  4  5  15119.9705398        -               0.000253394579199057 0.0000 : pQ1(15) : Excited v=1 15  0    E1u - Ground v=0 15  1 E1g
SymmetricTop Excited  15 11 11 Ground  15  5  5  15119.9897511025     -               0.000252451328124548 0.0000 : pQ2(15) : Excited v=1 15  1      E2u - Ground v=0 15  2 E2g
SymmetricTop Excited   9 10  6 Ground   9  4  3  15119.99493055       -               0.00024697425523983 0.0000 : pQ1(9) : Excited v=1  9  0    E1u - Ground v=0  9  1 E1g
SymmetricTop Excited  16 10 11 Ground  16  4  5  15119.96533644       -               0.000244326688258034 0.0000 : pQ1(16) : Excited v=1 16  0    E1u - Ground v=0 16  1 E1g
SymmetricTop Excited  16 11 11 Ground  16  5  6  15119.9845477425     -               0.000243657841761131 0.0000 : pQ2(16) : Excited v=1 16  1      E2u - Ground v=0 16  2 E2g
SymmetricTop Excited   8 10  6 Ground   8  4  3  15119.99785744       -               0.000233626713568722 0.0000 : pQ1(8) : Excited v=1  8  0    E1u - Ground v=0  8  1 E1g
SymmetricTop Excited  17 11 12 Ground  17  5  6  15119.9790191725     -               0.000232823584281429 0.0000 : pQ2(17) : Excited v=1 17  1      E2u - Ground v=0 17  2 E2g
SymmetricTop Excited  17  9  6 Ground  17  3  3  15119.99839308       -               0.00023154336980475 0.0000 : pQ3B2g(17) : Excited v=1 17  2      B2u - Ground v=0 17  3 B2g
SymmetricTop Excited  17  8  6 Ground  17  2  3  15119.99839308       -               0.00023154336980475 0.0000 : pQ3B1g(17) : Excited v=1 17  2      B1u - Ground v=0 17  3 B1g
SymmetricTop Excited   3  7  1 Ground   3  1  1  15119.9885650425     -               0.000231267739553199 0.0000 : rQ0(3) : Excited v=1  3  1      A2u - Ground v=0  3  0 A2g
SymmetricTop Excited  18 11 12 Ground  18  5  6  15119.9731653925     -               0.000220348609688218 0.0000 : pQ2(18) : Excited v=1 18  1      E2u - Ground v=0 18  2 E2g
SymmetricTop Excited  18  9  6 Ground  18  3  3  15119.9925393        -               0.000219446360550218 0.0000 : pQ3B2g(18) : Excited v=1 18  2      B2u - Ground v=0 18  3 B2g
SymmetricTop Excited  18  8  6 Ground  18  2  3  15119.9925393        -               0.000219446360550218 0.0000 : pQ3B1g(18) : Excited v=1 18  2      B1u - Ground v=0 18  3 B1g
