nm	int
326.967	20.72423
326.96999	15.39525
326.97301	10.63789
326.976	4.37719
326.97899	4.37814
326.98201	8.79152
326.985	10.71073
326.98799	16.33379
326.99102	17.13765
326.99401	18.08315
326.997	18.0373
326.99999	18.13237
327.00301	15.08329
327.006	12.44347
327.00899	7.73621
327.01201	9.29792
327.015	10.92434
327.01799	15.25654
327.02101	20.25961
327.024	25.71104
327.027	28.50667
327.02999	32.21487
327.03301	31.09006
327.036	32.27414
327.03899	37.81284
327.04201	37.07443
327.045	38.7016
327.04799	43.06422
327.05101	45.32237
327.054	39.58082
327.05699	40.63409
327.05998	35.98138
327.06301	34.96572
327.066	33.25042
327.06899	28.32447
327.07201	22.74121
327.075	21.19963
327.07799	15.92946
327.08101	12.36345
327.084	15.07223
327.08699	14.45478
327.09001	17.08776
327.093	18.29586
327.096	14.97437
327.09899	14.9201
327.10201	16.93528
327.105	13.30379
327.10799	15.88868
327.11101	16.02241
327.114	13.79077
327.11699	13.75381
327.12001	13.56057
327.123	11.23136
327.12599	11.69833
327.12899	15.19713
327.13201	9.95116
327.135	5.67245
327.13799	5.16034
327.14101	2.42354
327.144	-0.94706
327.14699	0.80401
327.15001	1.94074
327.153	0.79481
327.15599	2.26278
327.15901	4.57457
327.16201	10.99512
327.165	10.97304
327.16799	7.22232
327.17101	6.85598
327.174	6.7114
327.17699	0.64995
327.18001	-0.19264
327.183	1.43593
327.18599	3.80139
327.18901	3.00612
327.192	0.74487
327.19499	1.54393
327.19799	1.08927
327.20101	-0.50341
327.204	-4.52644
327.20699	-0.33309
327.21001	4.89674
327.213	2.70048
327.21599	4.63309
327.21901	6.64927
327.222	2.87928
327.22499	1.53773
327.22801	5.85401
327.23101	-0.63541
327.234	1.1872
327.23699	2.52467
327.24001	0.29556
327.243	0.84327
327.24599	4.88058
327.24901	6.76796
327.252	10.83844
327.25499	13.76735
327.25801	12.73133
327.261	16.75623
327.26399	16.45914
327.26699	18.372
327.27001	17.60681
327.273	20.65139
327.27599	24.29099
327.27901	26.02448
327.282	24.33818
327.28499	25.18542
327.28801	25.29914
327.291	20.48415
327.29399	19.12301
327.29701	18.45572
327.30001	19.95509
327.303	18.15567
327.30599	16.92269
327.30901	16.99817
327.312	17.9458
327.31499	14.90503
327.31801	17.2436
327.321	19.3361
327.32399	20.5372
327.32701	17.25026
327.33	14.48793
327.333	8.11589
327.33599	4.72673
327.33901	1.49704
327.342	2.43913
327.34499	3.18884
327.34801	4.2937
327.351	1.0236
327.35399	-1.79913
327.35701	-4.96841
327.36	-5.86141
327.36299	-9.38444
327.36602	-7.53948
327.36901	-8.49316
327.372	-8.97183
327.37499	-9.09211
327.37801	-6.13829
327.381	-7.49969
327.38399	-3.43063
327.38701	-0.46733
327.39	3.39288
327.39299	6.94511
327.39601	7.34453
327.399	8.66157
327.402	7.9082
327.40499	8.50737
327.40801	9.54242
327.411	5.8043
327.41399	6.65371
327.41701	8.61768
327.42	4.39796
327.42299	2.33048
327.42601	8.85417
327.429	7.1079
327.43199	9.63988
327.43498	10.95149
327.43801	9.44475
327.441	8.72151
327.44399	7.76775
327.44701	5.65086
327.45	7.97428
327.45299	9.88475
327.45601	16.88232
327.459	21.8085
327.46199	26.41191
327.46501	27.77036
327.468	31.00728
327.471	30.89362
327.47399	34.95866
327.47701	34.55873
327.48	37.08083
327.48299	34.95331
327.48601	29.37249
327.489	26.53118
327.49199	23.73789
327.49501	18.39626
327.498	15.04089
327.50099	13.69488
327.50399	3.37474
327.50701	-3.63303
327.51	-4.4391
327.51299	-6.91094
327.51601	-10.13032
327.519	-9.04857
327.52199	-7.50142
327.52501	-8.95375
327.528	-5.76558
327.53099	-3.57142
327.53401	-4.51508
327.53701	-8.40281
327.54	-9.11257
327.54299	-13.26568
327.54601	-15.16376
327.549	-12.57792
327.55199	-3.70586
327.55501	-4.84372
327.558	-4.9116
327.56099	-5.48836
327.56401	-8.65013
327.567	-12.87224
327.56999	-11.55653
327.57299	-8.31985
327.57601	-3.74343
327.579	-4.79283
327.58199	-8.44812
327.58501	-6.47321
327.588	-7.70571
327.59099	-9.33747
327.59401	-4.16109
327.597	2.737
327.59999	5.54732
327.60301	10.2042
327.60601	15.31172
327.609	15.2016
327.61199	18.04301
327.61501	28.19832
327.618	32.94879
327.62099	41.9524
327.62401	57.23117
327.627	66.99231
327.62999	60.92121
327.63301	63.11532
327.636	65.40834
327.63899	58.24956
327.64199	53.55644
327.64501	55.96885
327.648	59.91859
327.65099	55.4368
327.65401	59.76526
327.657	58.15537
327.65999	52.63864
327.66301	43.79457
327.666	39.87987
327.66899	31.04116
327.67201	25.84236
327.67501	27.93049
327.678	25.44466
327.68099	22.33995
327.68401	15.2788
327.687	14.73227
327.68999	9.43146
327.69301	6.04667
327.696	3.63361
327.69899	8.59822
327.70201	5.00768
327.705	3.55736
327.708	4.34543
327.71099	1.44627
327.71401	2.6117
327.717	6.56137
327.71999	7.50884
327.72301	10.59574
327.726	8.57751
327.72899	6.12549
327.73201	2.92724
327.735	0.97844
327.73799	-1.42193
327.74102	1.45275
327.74401	-1.80964
327.747	0.15187
327.74999	2.80247
327.75301	1.29337
327.756	-0.55102
327.75899	0.06823
327.76201	-2.69263
327.765	-0.36812
327.76799	1.47748
327.77101	3.43039
327.774	3.13674
327.777	5.80857
327.77999	1.98899
327.78301	-2.75759
327.786	-6.76639
327.78899	-3.09365
327.79201	-7.31127
327.795	-8.20474
327.79799	-3.97162
327.80101	-1.50084
327.804	-3.86123
327.80699	-4.32607
327.80998	-10.68536
327.81301	-11.1062
327.816	-11.13814
327.81899	-12.26514
327.82201	-7.61949
327.825	2.22951
327.82799	2.25437
327.83101	4.00507
327.834	9.50496
327.83699	9.90323
327.84001	7.05737
327.843	7.91978
327.846	7.45842
327.84899	3.10911
327.85201	-1.91139
327.855	-2.02559
327.85799	-2.70372
327.86101	-3.19593
327.864	-9.102
327.86699	-8.00104
327.87001	-8.66845
327.873	-11.95758
327.87599	-8.08786
327.87899	0.54412
327.88201	-2.48465
327.885	0.67535
327.88799	6.28154
327.89101	8.37277
327.894	8.77586
327.89699	16.04633
327.90001	17.27005
327.903	14.39983
327.90599	10.92498
327.90901	10.29745
327.91201	7.95042
327.915	6.30187
327.91799	7.50135
327.92101	6.14295
327.924	5.38021
327.92699	8.08211
327.93001	7.47757
327.933	9.79424
327.93599	13.53479
327.93901	13.70511
327.942	13.5606
327.94499	15.9357
327.94799	17.68297
327.95101	16.14793
327.954	20.17543
327.95699	21.41552
327.96001	21.12745
327.963	19.11636
327.96599	20.21319
327.96901	19.84204
327.972	21.14433
327.97499	25.89
327.97801	35.95609
327.98101	39.96778
327.984	43.02748
327.98699	48.37353
327.99001	50.43827
327.993	47.06043
327.99599	44.25203
327.99901	45.52988
328.002	40.61111
328.00499	36.76982
328.00801	32.45678
328.011	32.9922
328.01399	29.76484
328.01699	28.99463
328.02001	25.33782
328.023	24.96281
328.02599	22.95546
328.02901	20.12771
328.032	22.38421
328.03499	24.69575
328.03801	24.70409
328.041	27.98827
328.04399	32.26079
328.04701	32.2759
328.05001	30.74312
328.053	30.99799
328.05599	29.08195
328.05901	25.35506
328.062	21.82657
328.06499	21.90973
328.06801	20.44427
328.071	16.12325
328.07399	17.62163
328.07701	14.53303
328.08	13.67406
328.083	11.6672
328.08599	14.71081
328.08901	12.17228
328.092	16.82297
328.09499	19.1227
328.09801	19.6412
328.101	21.22974
328.10399	23.35849
328.10701	22.26949
328.11	19.11655
328.11299	21.18172
328.11602	21.05296
328.11901	18.40757
328.122	15.35319
328.12499	14.30432
328.12801	15.7765
328.131	16.84545
328.13399	17.72846
328.13701	18.12365
328.14	22.04849
328.14299	17.86468
328.14601	14.79298
328.149	16.28092
328.152	19.24974
328.15499	18.29786
328.15801	19.57626
328.161	18.07477
328.16399	16.11959
328.16701	14.36581
328.17	12.17558
328.17299	11.31275
328.17601	10.4518
328.179	11.49205
328.18199	9.22751
328.18498	8.4782
328.18801	8.28072
328.191	6.56142
328.19399	5.01397
328.19701	7.77343
328.2	8.34604
328.20299	10.57326
328.20601	13.971
328.209	13.44851
328.21199	11.19019
328.21501	13.14157
328.218	10.56563
328.221	9.71116
328.22399	8.44344
328.22701	8.64384
328.23	3.80729
328.23299	4.11396
328.23601	3.95977
328.239	5.11754
328.24199	5.5653
328.24501	11.05785
328.248	10.96588
328.25099	10.4949
328.25399	9.42181
328.25701	7.96757
328.26	4.56213
328.26299	5.56847
328.26601	8.22989
328.269	9.49159
328.27199	8.82645
328.27501	8.9552
328.278	10.47905
328.28099	8.65013
328.28401	9.73189
328.28701	12.82346
328.29	15.26218
328.29299	14.39665
328.29601	12.55299
328.299	15.77443
328.30199	15.99881
328.30501	16.97992
328.308	19.55202
328.31099	23.06436
328.31401	20.01546
328.317	19.91489
328.31999	18.34816
328.32299	12.93884
328.32601	11.29626
328.329	9.91375
328.33199	8.49274
328.33501	9.99804
328.338	10.14949
328.34099	9.85858
328.34401	7.31623
328.347	3.79218
328.34999	2.44868
328.35301	4.77769
328.35601	3.6292
328.359	9.05072
328.36199	15.67578
328.36501	14.61858
328.368	11.71978
328.37099	14.96316
328.37401	13.9187
328.377	11.06312
328.37999	12.06674
328.38301	13.78597
328.386	15.36763
328.38899	15.57987
328.39199	16.40409
328.39501	18.85883
328.398	19.40336
328.40099	18.56176
328.40401	18.89924
328.407	19.78984
328.40999	20.17145
328.41301	21.75967
328.416	21.47442
328.41899	21.86252
328.42201	22.25255
328.42501	19.78783
328.428	20.43123
328.43099	16.9718
328.43401	14.77679
328.437	13.69837
328.43999	14.62614
328.44301	17.68573
328.446	20.41773
328.44899	20.38455
328.45201	18.79198
328.455	18.35001
328.458	13.11636
328.46099	11.56443
328.46401	12.22684
328.467	14.04992
328.46999	12.69765
328.47301	12.24556
328.476	13.32655
328.47899	17.70015
328.48201	16.26928
328.485	19.66142
328.48799	20.94971
328.49102	20.86137
328.49401	16.29107
328.497	19.08123
328.49999	17.89391
328.50301	17.2595
328.506	17.20025
328.50899	19.33562
328.51201	16.75952
328.515	17.14191
328.51799	18.58661
328.52101	18.22729
328.524	15.38948
328.527	15.43883
328.52999	11.3679
328.53301	11.36415
328.536	16.05663
328.53899	17.94369
328.54201	17.45939
328.545	20.60207
328.54799	21.49383
328.55101	16.15393
328.554	13.22572
328.55699	14.73275
328.55998	13.10964
328.56301	7.60583
328.566	7.95777
328.56899	9.1616
328.57201	9.51881
328.575	9.77184
328.57799	13.55295
328.58101	13.11393
328.584	14.20652
328.58699	13.2458
328.59001	12.76344
328.593	12.73762
328.596	10.46684
328.59899	11.43031
328.60201	13.3224
328.605	13.59181
328.60799	10.39401
328.61101	14.0121
328.614	11.52422
328.61699	8.40281
328.62001	9.4614
328.623	12.91281
328.62599	9.80574
328.62899	8.13413
328.63201	10.76374
328.635	10.27517
328.63799	6.26951
328.64101	10.93721
328.644	13.5598
328.64699	14.24697
328.65001	14.93627
328.653	22.61627
328.65599	20.55337
328.65901	20.40023
328.66201	20.77
328.665	20.90254
328.66799	19.68747
328.67101	19.32561
328.674	20.59873
328.67699	20.20245
328.68001	21.42399
328.683	16.8643
328.68599	19.05593
328.68901	15.63949
328.692	14.74876
328.69499	14.67523
328.69799	11.01849
328.70101	5.72679
328.704	7.54785
328.70699	5.06044
328.71001	1.96631
328.713	9.60767
328.71599	12.31852
328.71901	13.54109
328.722	14.97849
328.72499	15.24047
328.72801	14.1285
328.73101	11.80829
328.734	9.11779
328.73699	8.49125
328.74001	8.35628
328.743	5.60934
328.74599	5.91194
328.74901	5.68737
328.752	7.62056
328.75499	8.59421
328.75801	7.40358
328.761	10.00538
328.76399	5.57045
328.76699	3.45026
328.77001	1.16022
328.773	3.297
328.77599	2.89163
328.77901	6.10315
328.782	6.83438
328.78499	8.16893
328.78801	7.91619
328.791	5.99234
328.79399	10.81475
328.79701	9.87439
328.80001	11.35654
328.803	11.30214
328.80599	11.95078
328.80901	8.99233
328.812	11.07913
328.81499	9.64408
328.81801	11.47357
328.821	12.92428
328.82399	14.6141
328.82701	15.46157
328.83	16.74671
328.833	16.01461
328.83599	14.10351
328.83901	14.80578
328.842	10.87797
328.84499	7.38259
328.84801	5.56802
328.851	7.81514
328.85399	7.97546
328.85701	12.58963
328.86	17.67494
328.86299	18.64075
328.86602	19.38067
328.86901	20.05921
328.872	19.95053
328.87499	18.01005
328.87801	16.98393
328.881	18.39882
328.88399	16.89516
328.88701	15.93829
328.89	15.69051
328.89299	18.35013
328.89601	19.27267
328.899	20.43734
328.902	16.31274
328.90499	12.88474
328.90801	9.48936
328.911	4.92821
328.91399	3.3408
328.91701	5.86037
328.92	10.77892
328.92299	12.98722
328.92601	16.08621
328.929	18.74851
328.93199	20.27614
328.93498	22.53039
328.93801	23.42796
328.941	25.54503
328.94399	26.7194
328.94701	26.10467
328.95	25.25254
328.95299	26.69599
328.95601	27.41153
328.959	23.83505
328.96199	27.12615
328.96501	25.24448
328.968	26.48498
328.971	26.30089
328.97399	28.67712
328.97701	25.2096
328.98	25.65048
328.98299	22.45045
328.98601	20.11414
328.989	19.71937
328.99199	20.72985
328.99501	21.79466
328.998	18.35438
329.00099	18.30106
329.00399	12.93257
329.00701	10.67136
329.01	8.99604
329.01299	12.08841
329.01601	12.32303
329.019	16.67956
329.02199	15.71011
329.02501	14.41908
329.028	13.79553
329.03099	9.94573
329.03401	8.29293
329.03701	7.08316
329.04	5.95034
329.04299	8.79454
329.04601	10.06392
329.049	9.71149
329.05199	11.41416
329.05501	12.60004
329.058	12.77978
329.06099	8.971
329.06401	11.08757
329.067	14.02434
329.06999	14.63583
329.07299	13.74846
329.07601	19.60351
329.079	15.96374
329.08199	12.07428
329.08501	12.60663
329.088	7.82542
329.09099	3.26351
329.09401	3.60414
329.097	4.6062
329.09999	7.18859
329.10301	8.05419
329.10601	7.78792
329.109	6.01717
329.11199	4.03191
329.11501	-3.15479
329.118	-2.64151
329.12099	-1.21221
329.12401	-0.76694
329.127	-0.29142
329.12999	0.52843
329.13301	2.15197
329.136	3.1264
329.13899	7.21311
329.14199	9.24125
329.14501	11.30617
329.148	10.93412
329.15099	11.12286
329.15401	11.58387
329.157	10.89992
329.15999	11.59872
329.16301	10.53484
329.166	11.43757
329.16899	12.75904
329.17201	17.55776
329.17501	17.79533
329.178	16.97759
329.18099	16.86789
329.18401	11.71039
329.187	6.58253
329.18999	6.37465
329.19301	7.61314
329.196	4.45977
329.19899	3.57755
329.20201	4.53763
329.205	3.65753
329.208	4.07353
329.21099	0.88689
329.21401	2.29388
329.217	-1.18981
329.21999	1.92213
329.22301	3.32216
329.226	8.78803
329.22899	10.62271
329.23201	12.103
329.235	6.44942
329.23799	4.75565
329.24102	4.51135
329.24401	2.22326
329.247	8.43842
329.24999	10.72105
329.25301	10.18292
329.256	11.75158
329.25899	13.39058
329.26201	8.36183
329.265	6.89622
329.26799	10.47048
329.27101	12.22587
329.274	15.91866
329.277	18.70604
329.27999	23.89593
329.28301	23.04773
329.286	23.56086
329.28899	21.27195
329.29201	21.59974
329.295	21.1599
329.29799	27.63558
329.30101	25.51427
329.304	27.12209
329.30699	22.77959
329.30998	21.33111
329.31301	13.84287
329.316	11.44014
329.31899	9.60325
329.32201	10.21046
329.325	9.36095
329.32799	12.23335
329.33101	12.47831
329.334	11.33773
329.33699	13.15992
329.34001	13.62512
329.343	9.03313
329.346	9.68576
329.34899	9.33513
329.35201	7.87822
329.355	4.99523
329.35799	9.45871
329.36101	9.34557
329.364	9.3219
329.36699	8.17623
329.37001	10.13004
329.373	7.42201
329.37599	4.79275
329.37899	5.72303
329.38201	7.2263
329.385	8.12948
329.38799	6.55975
329.39101	9.26015
329.394	9.25883
329.39699	7.75919
329.40001	6.98616
329.403	9.1384
329.40599	9.06405
329.40901	5.22661
329.41201	5.98794
329.415	8.07327
329.41799	5.43146
329.42101	7.22573
329.424	10.13715
329.42699	8.2411
329.43001	7.35489
329.433	7.0058
329.43599	4.70862
329.43901	4.74054
329.442	7.41242
329.44499	12.2621
329.44799	17.35006
329.45101	20.60443
329.454	25.80178
329.45699	30.95944
329.46001	35.29723
329.463	38.82561
329.46599	43.09097
329.46901	46.69709
329.472	45.86362
329.47499	37.49339
329.47801	35.01388
329.48101	32.93485
329.484	30.22754
329.48699	32.16344
329.49001	35.8149
329.493	39.82042
329.49599	41.89192
329.49901	41.95364
329.502	41.8189
329.50499	41.86452
329.50801	35.65065
329.511	32.97998
329.51399	31.70607
329.51699	35.18588
329.52001	36.17601
329.523	42.65804
329.52599	41.20313
329.52901	47.59798
329.532	48.94909
329.53499	48.65207
329.53801	43.53583
329.541	42.46446
329.54399	33.61725
329.54701	25.65961
329.55001	19.94147
329.553	16.80086
329.55599	14.74306
329.55901	14.28979
329.562	14.89155
329.56499	13.63695
329.56801	14.38215
329.571	13.36301
329.57399	11.17128
329.57701	7.43167
329.58	8.23223
329.583	3.97617
329.58599	5.69717
329.58901	8.45286
329.592	12.13982
329.59499	10.78639
329.59801	14.95326
329.601	12.90213
329.60399	11.32359
329.60701	9.03388
329.61	9.7236
329.61299	7.00838
329.61602	13.80908
329.61901	17.29609
329.622	22.43169
329.62499	29.21206
329.62801	37.03489
329.631	35.15082
329.63399	36.45388
329.63701	38.13556
329.64	38.93481
329.64299	33.66453
329.64601	36.13374
329.649	36.27981
329.652	37.29285
329.65499	28.77566
329.65801	28.13066
329.661	25.79001
329.66399	22.78576
329.66701	15.30718
329.67	20.02815
329.67299	19.09132
329.67601	15.14492
329.679	13.24167
329.68199	15.17238
329.68498	12.14711
329.68801	14.19542
329.691	14.82284
329.69399	15.3643
329.69701	12.35012
329.7	14.84618
329.70299	13.82576
329.70601	19.2072
329.709	22.20329
329.71199	26.88748
329.71501	26.15016
329.718	28.58989
329.721	29.8327
329.72399	22.75467
329.72701	18.05398
329.73	18.53986
329.73299	16.1694
329.73601	8.67685
329.739	13.01132
329.74199	16.81747
329.74501	13.6429
329.748	13.8244
329.75099	15.92322
329.75399	15.11551
329.75701	11.42505
329.76	12.02496
329.76299	11.41731
329.76601	12.50799
329.769	11.88558
329.77199	9.68694
329.77501	12.46358
329.778	10.21885
329.78099	7.13481
329.78401	6.4532
329.78701	9.45505
329.79	6.85928
329.79299	8.67499
329.79601	7.17266
329.799	8.39596
329.80199	7.88284
329.80501	9.85902
329.808	10.17776
329.81099	13.01854
329.81401	14.22155
329.817	15.93432
329.81999	15.31867
329.82299	12.56943
329.82601	12.25377
329.829	14.14285
329.83199	15.50624
329.83501	15.79745
329.838	21.39881
329.84099	24.30813
329.84401	22.65404
329.847	18.23606
329.84999	17.73321
329.85301	16.25044
329.85601	18.32397
329.859	19.86957
329.86199	22.83482
329.86501	27.91206
329.868	31.38043
329.87099	30.65449
329.87401	36.34857
329.877	38.30421
329.87999	36.67981
329.88301	35.91724
329.886	34.78242
329.88899	29.14164
329.89199	28.00345
329.89501	27.98195
329.898	23.30867
329.90099	22.18712
329.90401	23.80502
329.907	24.11666
329.90999	22.18989
329.91301	24.26468
329.916	24.79312
329.91899	19.29298
329.92201	22.51669
329.92501	22.1285
329.928	20.80277
329.93099	15.70099
329.93401	18.47818
329.937	15.01696
329.93999	15.8598
329.94301	12.7306
329.946	17.30233
329.94899	14.16936
329.95201	12.52392
329.955	12.72872
329.958	16.86582
329.96099	14.17431
329.96401	16.80436
329.967	14.41322
329.96999	16.48858
329.97301	15.73161
329.976	20.38728
329.97899	23.82887
329.98201	26.97104
329.985	22.73976
329.98799	23.23448
329.99102	20.14763
329.99401	18.7631
329.997	15.57576
329.99999	13.09854
330.00301	14.07723
330.006	16.41292
330.00899	14.37738
330.01201	16.67617
330.015	16.17962
330.01799	11.64561
330.02101	5.18336
330.024	3.69447
330.027	5.66923
330.02999	10.36557
330.03301	11.19594
330.036	12.53166
330.03899	16.74332
330.04201	14.43511
330.045	11.94734
330.04799	13.46689
330.05101	14.58971
330.054	11.02152
330.05699	12.9794
330.05998	12.24822
330.06301	10.32801
330.066	9.87419
330.06899	9.1028
330.07201	6.51982
330.075	8.45083
330.07799	11.98071
330.08101	14.33182
330.084	13.77047
330.08699	13.61217
330.09001	16.88109
330.093	15.54023
330.096	10.94395
330.09899	9.7615
330.10201	9.39016
330.105	5.69285
330.10799	3.80811
330.11101	3.86789
330.114	4.2493
330.11699	3.50714
330.12001	2.70637
330.123	6.14328
330.12599	7.28886
330.12899	8.25535
330.13201	7.49844
330.135	8.61211
330.13799	9.50114
330.14101	10.31705
330.144	12.53036
330.14699	14.36274
330.15001	13.95276
330.153	14.11776
330.15599	17.14137
330.15901	19.23899
330.16201	23.15385
330.165	26.91074
330.16799	26.87666
330.17101	30.20971
330.174	31.57545
330.17699	31.48075
330.18001	32.28237
330.183	34.89729
330.18599	32.46266
330.18901	34.15372
330.192	33.9356
330.19499	34.31317
330.19799	33.02396
330.20101	29.22703
330.204	24.62147
330.20699	21.74133
330.21001	11.42915
330.213	7.58225
330.21599	9.53088
330.21901	7.17631
330.222	6.69979
330.22499	7.19006
330.22801	4.86167
330.23101	3.92212
330.234	1.53815
330.23699	-0.02826
330.24001	1.32491
330.243	-1.37801
330.24599	2.15351
330.24901	1.8873
330.252	0.64971
330.25499	7.09169
330.25801	12.6884
330.261	7.1944
330.26399	10.17686
330.26699	10.63545
330.27001	4.43505
330.273	2.00947
330.27599	4.30842
330.27901	3.98739
330.282	2.6273
330.28499	7.94047
330.28801	13.04907
330.291	13.69527
330.29399	14.76026
330.29701	20.03155
330.30001	18.97481
330.303	13.75772
330.30599	12.6257
330.30901	12.48995
330.312	14.34159
330.31499	13.04486
330.31801	12.54561
330.321	14.00485
330.32399	12.0399
330.32701	3.52985
330.33	2.14013
330.333	8.10405
330.33599	6.54837
330.33901	6.46947
330.342	13.51685
330.34499	13.9926
330.34801	13.47885
330.351	12.45267
330.35399	14.36483
330.35701	15.35208
330.36	13.9458
330.36299	10.4943
330.36602	14.0652
330.36901	11.8473
330.372	5.78195
330.37499	7.55904
330.37801	8.69171
330.381	5.63527
330.38399	7.31487
330.38701	6.90475
330.39	10.43245
330.39299	9.68403
330.39601	8.57015
330.399	7.10829
330.402	8.21385
330.40499	8.81538
330.40801	8.70293
330.411	12.28995
330.41399	12.66706
330.41701	12.39581
330.42	11.04003
330.42299	10.47924
330.42601	6.80105
330.429	5.68092
330.43199	10.27204
330.43498	6.34715
330.43801	6.83486
330.441	7.42153
330.44399	4.53161
330.44701	2.51124
330.45	0.41504
330.45299	0.92968
330.45601	1.53302
330.459	8.08163
330.46199	3.40843
330.46501	4.06733
330.468	5.25072
330.471	7.09962
330.47399	4.59251
330.47701	8.2208
330.48	13.62888
330.48299	12.18292
330.48601	12.61672
330.489	12.74303
330.49199	11.94607
330.49501	8.86517
330.498	7.2599
330.50099	6.20212
330.50399	9.54054
330.50701	14.21463
330.51	14.68198
330.51299	19.61074
330.51601	21.18955
330.519	21.19143
330.52199	19.46111
330.52501	17.70331
330.528	14.81447
330.53099	10.9832
330.53401	8.02971
330.53701	1.55254
330.54	3.49719
330.54299	3.10185
330.54601	0.74557
330.549	-1.6757
330.55199	1.03861
330.55501	-0.04112
330.558	0.57955
330.56099	3.56679
330.56401	2.28118
330.567	4.10264
330.56999	2.86173
330.57299	2.70291
330.57601	2.97621
330.579	8.4122
330.58199	9.68704
330.58501	11.99976
330.588	12.6608
330.59099	11.66263
330.59401	11.37073
330.597	6.76761
330.59999	4.64276
330.60301	5.79255
330.60601	5.66724
330.609	5.69071
330.61199	6.51457
330.61501	10.88672
330.618	8.64002
330.62099	10.93281
330.62401	8.97499
330.627	11.3453
330.62999	8.26438
330.63301	5.0746
330.636	9.1016
330.63899	8.69459
330.64199	9.01902
330.64501	8.438
330.648	11.75945
330.65099	7.35447
330.65401	10.36923
330.657	10.6246
330.65999	12.25581
330.66301	17.38683
330.666	14.70653
330.66899	15.99115
330.67201	18.02041
330.67501	22.55995
330.678	20.09369
330.68099	26.19358
330.68401	25.29512
330.687	28.67719
330.68999	23.13256
330.69301	19.02433
330.696	15.73804
330.69899	17.51693
330.70201	15.27824
330.705	15.34135
330.708	18.13726
330.71099	22.26233
330.71401	18.39422
330.717	17.61852
330.71999	17.80968
330.72301	17.93045
330.726	13.18122
330.72899	12.6973
330.73201	11.82448
330.735	11.60172
330.73799	9.34267
330.74102	6.22677
330.74401	6.47299
330.747	7.71163
330.74999	10.22046
330.75301	10.38124
330.756	10.13669
330.75899	11.45665
330.76201	9.63595
330.765	5.38368
330.76799	4.97159
330.77101	8.33632
330.774	8.09153
330.777	9.56066
330.77999	8.3688
330.78301	6.06461
330.786	4.78539
330.78899	7.22906
330.79201	-0.36583
330.795	-1.64299
330.79799	2.58746
330.80101	3.14937
330.804	-3.06748
330.80699	1.91728
330.80998	3.17672
330.81301	1.3453
330.816	4.28142
330.81899	1.45134
330.82201	2.8068
330.825	2.82133
330.82799	1.21338
330.83101	-0.78898
330.834	8.05984
330.83699	3.9924
330.84001	7.49305
330.843	5.9278
330.846	3.36329
330.84899	-1.80402
330.85201	-0.65189
330.855	-4.79718
330.85799	-0.40225
330.86101	5.34254
330.864	7.06067
330.86699	7.01714
330.87001	11.6554
330.873	9.52438
330.87599	2.86458
330.87899	3.85635
330.88201	7.54008
330.885	4.47187
330.88799	4.62387
330.89101	4.16047
330.894	1.27808
330.89699	-5.56568
330.90001	-4.84131
330.903	-4.88349
330.90599	0.52134
330.90901	2.37537
330.91201	7.97291
330.915	9.7842
330.91799	12.72239
330.92101	9.33496
330.924	7.36192
330.92699	3.73389
330.93001	7.27032
330.933	9.85405
330.93599	12.50093
330.93901	14.15323
330.942	19.7299
330.94499	14.61097
330.94799	12.05525
330.95101	7.5073
330.954	6.64074
330.95699	3.28373
330.96001	2.76345
330.963	2.55606
330.96599	5.42906
330.96901	7.69574
330.972	10.08564
330.97499	12.61623
330.97801	11.28938
330.98101	13.03855
330.984	12.38193
330.98699	10.34291
330.99001	9.2728
330.993	9.64196
330.99599	7.06163
330.99901	4.72764
331.002	-1.24991
331.00499	0.65145
331.00801	3.08749
331.011	7.05214
331.01399	4.55207
331.01699	15.81475
331.02001	15.1745
331.023	13.39401
331.02599	11.31694
331.02901	14.22644
331.032	8.4146
331.03499	1.55872
331.03801	-3.98607
331.041	-4.14323
331.04399	2.98585
331.04701	3.78399
331.05001	8.30022
331.053	14.76062
331.05599	15.93458
331.05901	6.16257
331.062	4.55978
331.06499	8.80389
331.06801	2.40299
331.071	1.90467
331.07399	7.83779
331.07701	4.44247
331.08	2.15355
331.083	5.88669
331.08599	4.75133
331.08901	4.52522
331.092	12.02823
331.09499	7.12437
331.09801	6.12631
331.101	7.49642
331.10399	7.11075
331.10701	4.57534
331.11	7.31564
331.11299	10.23421
331.11602	6.35874
331.11901	10.74339
331.12499	13.58408
331.12801	18.26291
331.131	21.37576
331.13399	26.80959
331.13701	25.14652
331.14	21.85292
331.14299	15.63478
331.14601	10.22316
331.149	11.57801
331.152	6.41901
331.15499	6.45021
331.15801	11.08258
331.161	15.16595
331.16399	12.78742
331.16701	15.12386
331.17	13.40736
331.17299	14.61729
331.17601	15.95453
331.179	17.21973
331.18199	20.8818
331.18498	25.04687
331.18801	24.52513
331.191	20.50302
331.19399	22.8045
331.19701	21.87358
331.2	26.44473
331.20299	30.55314
331.20601	34.90735
331.209	35.02948
331.21199	35.06994
331.21501	36.5767
331.218	34.2359
331.221	32.72671
331.22399	32.21435
331.22701	31.11355
331.23	27.60619
331.23299	26.14927
331.23601	25.93954
331.239	25.37349
331.24199	26.24526
331.24501	26.54766
331.248	29.89919
331.25099	31.50408
331.25399	31.5562
331.25701	32.43637
331.26	32.04162
331.26299	29.82417
331.26601	26.14474
331.269	24.52466
331.27199	24.4234
331.27501	22.33906
331.278	25.19302
