nm	int
313.33599	22.30298
313.33751	21.80616
313.33901	24.34648
313.3405	26.79918
313.342	21.90404
313.34349	28.37299
313.34499	26.03758
313.34651	25.69251
313.34801	16.07697
313.34951	10.16139
313.351	1.4748
313.3525	-2.39251
313.35399	-9.77248
313.35549	6.77702
313.35701	17.37161
313.35851	15.29773
313.36	21.30789
313.3615	28.72652
313.36299	18.23545
313.36449	3.56938
313.36602	6.88363
313.36751	1.18524
313.36901	-0.77365
313.3705	0.42141
313.372	12.29643
313.37349	12.69346
313.37499	22.25928
313.37651	23.8105
313.37801	23.1959
313.3795	30.71895
313.381	43.89159
313.38249	36.22701
313.38399	35.3627
313.38549	35.34219
313.38701	28.81264
313.38851	20.00219
313.39	20.91938
313.3915	29.01121
313.39299	38.32274
313.39449	37.17864
313.39601	30.41312
313.39751	36.91853
313.399	23.33513
313.4005	7.38457
313.402	11.28699
313.40349	21.90246
313.40499	18.47009
313.40651	30.22258
313.40801	28.81696
313.4095	20.19451
313.411	21.83296
313.41249	23.94434
313.41399	13.17002
313.41551	11.61098
313.41701	16.13393
313.41851	5.37269
313.42	10.36261
313.4215	17.64374
313.42299	23.08589
313.42449	31.05615
313.42601	38.55112
313.42751	20.65504
313.429	18.13236
313.4305	18.89068
313.43199	14.84989
313.43349	20.32389
313.43498	38.6877
313.43651	38.08007
313.43801	34.50838
313.4395	29.19636
313.441	21.11318
313.44249	21.87916
313.44399	16.59248
313.44551	18.92179
313.44701	15.84063
313.4485	1.68195
313.45	-8.36218
313.45149	-3.57847
313.45299	-1.27648
313.45449	5.01624
313.45601	17.56027
313.45751	17.95397
313.459	15.59143
313.4605	18.25121
313.46199	19.99327
313.46349	22.59526
313.46501	21.12696
313.46651	20.30049
313.468	10.17968
313.4695	7.04795
313.471	8.97609
313.47249	10.60655
313.47399	8.62583
313.47551	8.04142
313.47701	9.80191
313.4785	2.58269
313.48	9.39608
313.48149	14.53965
313.48299	26.68173
313.48451	22.85901
313.48601	32.905
313.48751	24.51529
313.489	22.41614
313.4905	9.31606
313.49199	7.21543
313.49349	3.99907
313.49501	1.56983
313.49651	-1.51201
313.498	2.27325
313.4995	-3.22224
313.50099	-20.34752
313.50249	-20.91296
313.50399	-23.30847
313.50551	-23.31195
313.50701	-10.44648
313.5085	3.52209
313.51	5.464
313.51149	5.22007
313.51299	3.4788
313.51451	-0.46122
313.51601	3.78877
313.5175	10.35731
313.519	11.03443
313.5205	15.41999
313.52199	12.61309
313.52349	9.80317
313.52501	4.96773
313.52651	5.68003
313.528	-5.81879
313.5295	-12.72375
313.53099	-14.41758
313.53249	-9.08888
313.53401	-7.65569
313.53551	-4.61751
313.53701	9.49395
313.5385	4.36877
313.54	0.72811
313.54149	11.25591
313.54299	23.79423
313.54451	10.13624
313.54601	19.14209
313.5475	10.84982
313.549	10.32728
313.55049	9.11408
313.55199	16.7546
313.55352	16.21802
313.55501	19.16107
313.55651	8.30637
313.558	8.17697
313.5595	6.42508
313.56099	0.273
313.56249	10.37025
313.56401	17.29805
313.56551	30.42216
313.567	33.9485
313.5685	42.97928
313.56999	41.23916
313.57149	39.19637
313.57299	24.69914
313.57451	25.41168
313.57601	22.34946
313.5775	10.64147
313.579	4.95511
313.58049	3.54673
313.58199	1.18475
313.58351	-4.62539
313.58501	6.39521
313.5865	16.76439
313.588	13.1415
313.5895	21.18864
313.59099	32.67779
313.59249	33.20307
313.59401	26.44981
313.59551	35.37778
313.597	27.81832
313.5985	27.43836
313.59999	27.54165
313.60149	36.35833
313.60301	36.82717
313.60451	37.45548
313.60601	27.89219
313.6075	20.55685
313.609	25.54662
313.61049	13.91099
313.61199	14.16606
313.61351	20.38995
313.61501	35.68954
313.6165	22.60284
313.618	37.3615
313.61949	29.57194
313.62099	34.38062
313.62248	19.15127
313.62401	17.23939
313.62551	12.25285
313.627	22.16661
313.6285	12.42586
313.62999	23.37451
313.63149	25.38871
313.63301	22.90244
313.63451	22.83178
313.636	31.49883
313.6375	29.63698
313.63899	30.42792
313.64049	27.80032
313.64199	25.93356
313.64351	19.7439
313.64501	17.81963
313.6465	19.64039
313.648	25.56086
313.64949	26.51005
313.65099	20.93231
313.65251	20.90869
313.65401	27.46498
313.6555	35.03694
313.657	33.66371
313.6585	29.92305
313.65999	25.78598
313.66149	21.55799
313.66301	17.47774
313.66451	16.59174
313.666	19.48633
313.6675	21.01296
313.66899	19.77333
313.67049	12.29314
313.67201	3.3986
313.67351	11.45411
313.67501	17.53637
313.6765	20.90939
313.678	19.80672
313.67949	31.00717
313.68099	23.78411
313.68251	25.99526
313.68401	19.42777
313.6855	28.22334
313.687	26.76101
313.68849	24.52259
313.68999	26.03229
313.69149	26.45657
313.69301	20.31036
313.69451	25.73978
313.696	35.28216
313.6975	25.82851
313.69899	36.53881
313.70049	47.7839
313.70201	36.5404
313.70351	30.38021
313.705	32.23975
313.7065	21.39352
313.708	5.05877
313.70949	20.55644
313.71099	14.30641
313.71251	14.6609
313.71401	8.01121
313.7155	20.06668
313.717	11.41308
313.71849	17.57568
313.71999	15.01647
313.72151	22.48875
313.72301	20.92061
313.72451	19.98361
313.726	29.76395
313.7275	31.06841
313.72899	22.59214
313.73049	21.85353
313.73201	21.20783
313.73351	11.04896
313.735	7.14418
313.7365	13.41484
313.73799	8.91047
313.73949	6.69506
313.74102	2.99019
313.74251	8.69421
313.74401	13.99731
313.7455	12.49222
313.747	20.51465
313.74849	31.77085
313.74999	36.67463
313.75151	33.95969
313.75301	40.1707
313.7545	33.50956
313.756	29.45538
313.75749	18.72409
313.75899	15.9494
313.76049	3.45347
313.76201	6.65246
313.76351	6.74189
313.765	13.52992
313.7665	19.70449
313.76799	31.82837
313.76949	33.52863
313.77101	43.31193
313.77251	41.52138
313.774	42.13014
313.7755	32.13337
313.777	41.62614
313.77849	34.01375
313.77999	38.31971
313.78151	33.0643
313.78301	36.00093
313.7845	22.00755
313.786	21.34174
313.78749	18.35822
313.78899	27.50789
313.79051	27.74242
313.79201	23.59317
313.79351	10.71442
313.795	9.62737
313.7965	-0.32731
313.79799	8.76452
313.79949	8.87317
313.80101	15.96402
313.80251	11.84358
313.804	5.3333
313.8055	0.45387
313.80699	-1.59542
313.80849	5.09727
313.80998	10.06774
313.81151	12.06145
313.81301	0.97519
313.8145	8.55542
313.816	-0.5684
313.81749	-0.14132
313.81899	8.84551
313.82051	11.86419
313.82201	17.25157
313.8235	16.7069
313.825	17.35339
313.82649	16.36772
313.82799	21.93701
313.82949	17.64351
313.83101	23.69888
313.83251	18.51661
313.834	22.54231
313.8355	27.25421
313.83699	27.34324
313.83849	30.54442
313.84001	29.51548
313.84151	20.69542
313.843	23.30201
313.8445	30.75342
313.846	26.02925
313.84749	32.419
313.84899	39.64317
313.85051	35.45852
313.85201	32.24441
313.8535	26.29286
313.855	27.2766
313.85649	23.3983
313.85799	28.73277
313.85951	20.14176
313.86101	23.76657
313.86251	14.5693
313.864	17.56227
313.8655	9.70235
313.86699	12.77937
313.86849	14.25306
313.87001	19.09365
313.87151	9.97495
313.873	-1.04276
313.8745	-9.61678
313.87599	-4.31649
313.87749	-5.96288
313.87899	-6.88051
313.88051	4.83327
313.88201	9.97404
313.8835	6.11034
313.885	2.12762
313.88649	13.68467
313.88799	15.02012
313.88951	28.52048
313.89101	28.08
313.8925	38.06902
313.894	36.05534
313.8955	45.15934
313.89699	33.82004
313.89849	38.86052
313.90001	35.43173
313.90151	28.40175
313.903	21.19126
313.9045	17.01045
313.90599	12.23557
313.90749	14.94553
313.90901	17.78401
313.91051	16.68997
313.91201	29.99788
313.9135	29.20618
313.915	19.68904
313.91649	10.45639
313.91799	5.18989
313.91951	-7.0432
313.92101	-3.36673
313.9225	4.8449
313.924	16.90569
313.92549	14.42283
313.92699	21.66107
313.92852	26.76331
313.93001	30.42049
313.93151	28.86512
313.933	29.68955
313.9345	25.43769
313.93599	29.97467
313.93749	26.04728
313.93901	28.36771
313.94051	36.2893
313.942	42.37291
313.9435	33.62461
313.94499	28.73384
313.94649	36.10816
313.94799	35.78511
313.94951	31.96226
313.95101	28.73243
313.9525	38.24006
313.954	34.03024
313.95549	28.81415
313.95699	35.49301
313.95851	44.67457
313.96001	39.55313
313.9615	33.76754
313.963	36.99688
313.9645	37.11045
313.96599	39.79669
313.96749	35.60621
313.96901	37.47717
313.97051	36.97576
313.972	38.2019
313.9735	38.70239
313.97499	39.60611
313.97649	40.42189
313.97801	41.30045
313.97951	29.59562
313.98101	12.89504
313.9825	28.62497
313.984	23.26139
313.98549	24.64925
313.98699	28.31883
313.98851	38.22202
313.99001	22.9311
313.9915	35.68605
313.993	34.41515
313.99449	34.34715
313.99599	23.02381
313.99748	24.55747
313.99901	17.77666
314.00051	12.35308
314.002	13.58989
314.0035	25.03588
314.00499	29.91518
314.00649	32.38614
314.00801	38.17589
314.00951	35.35627
314.011	39.36677
314.0125	37.65001
314.01399	32.33544
314.01549	34.64985
314.01699	42.76988
314.01851	31.33064
314.02001	26.84041
314.0215	25.04891
314.023	26.18918
314.02449	18.24817
314.02599	23.26507
314.02751	30.21219
314.02901	32.07251
314.0305	31.08863
314.032	32.56308
314.0335	38.63694
314.03499	46.44925
314.03649	43.14457
314.03801	43.02251
314.03951	36.10167
314.041	26.9047
314.0425	16.45986
314.04399	21.3268
314.04549	18.544
314.04701	26.39274
314.04851	28.56439
314.05001	25.37289
314.0515	27.76208
314.053	28.89488
314.05449	27.45733
314.05599	27.6758
314.05751	25.33308
314.05901	10.97347
314.0605	14.08817
314.062	7.82663
314.06349	3.93917
314.06499	6.57023
314.06649	15.50398
314.06801	4.94852
314.06951	19.20596
314.071	17.93164
314.0725	21.11122
314.07399	21.16947
314.07549	30.21596
314.07701	21.19936
314.07851	14.11559
314.08	8.36442
314.0815	0.46133
314.083	-6.98204
314.08449	-11.36441
314.08599	-4.17309
314.08751	1.53815
314.08901	7.60095
314.0905	5.1508
314.092	9.06954
314.09349	6.8941
314.09499	5.96764
314.09651	3.72493
314.09801	3.99892
314.09951	-2.67187
314.101	-4.55343
314.1025	-4.99881
314.10399	3.1324
314.10549	8.62738
314.10701	3.49027
314.10851	9.34458
314.11	8.59956
314.1115	-2.06154
314.11299	-5.75713
314.11449	4.34473
314.11602	4.638
314.11751	-0.11399
314.11901	10.42548
314.1205	18.2646
314.122	21.76617
314.12349	17.7969
314.12499	21.44531
314.12651	17.59259
314.12801	3.67621
314.1295	2.06658
314.131	7.94578
314.13249	11.92816
314.13399	7.70446
314.13549	5.11581
314.13701	6.0301
314.13851	-1.59776
314.14	-12.51193
314.1415	-7.31622
314.14299	0.10442
314.14449	-8.20747
314.14601	-3.60108
314.14751	2.28678
314.149	2.76372
314.1505	9.78155
314.152	13.78781
314.15349	14.35898
314.15499	8.07297
314.15651	10.1898
314.15801	10.1865
314.1595	19.11203
314.161	20.1218
314.16249	35.7569
314.16399	38.64115
314.16551	41.5425
314.16701	43.1412
314.16851	43.3757
314.17	38.91912
314.1715	34.40716
314.17299	28.14397
314.17449	29.79663
314.17601	31.07689
314.17751	27.27208
314.179	28.24692
314.1805	31.35518
314.18199	32.36208
314.18349	42.47305
314.18498	51.50262
314.18651	62.14571
314.18801	76.08421
314.1895	76.73912
314.191	74.12165
314.19249	78.90176
314.19399	76.29227
314.19551	65.94552
314.19701	62.28881
314.1985	56.54475
314.2	46.85741
314.20149	41.93476
314.20299	39.39445
314.20449	42.79946
314.20601	37.68845
314.20751	37.74517
314.209	43.32318
314.2105	40.99546
314.21199	36.30267
314.21349	36.436
314.21501	41.91504
314.21651	37.9886
314.218	48.1875
314.2195	51.36309
314.221	55.58381
314.22249	51.13432
314.22399	51.00871
314.22551	40.40689
314.22701	34.42079
314.2285	33.89441
314.23	33.4346
314.23149	35.56462
314.23299	30.31503
314.23451	29.99421
314.23601	35.33984
314.23751	34.14909
314.239	29.78377
314.2405	29.67455
314.24199	31.60549
314.24349	22.24512
314.24501	17.33109
314.24651	8.88683
314.248	14.794
314.2495	11.98092
314.25099	14.80598
314.25249	20.76186
314.25399	28.7842
314.25551	31.53691
314.25701	29.19046
314.2585	28.75441
314.26	30.98254
314.26149	26.3401
314.26299	18.22562
314.26451	23.76917
314.26601	34.17847
314.2675	28.60139
314.269	29.17728
314.2705	33.38246
314.27199	29.82331
314.27349	15.1958
314.27501	17.16136
314.27651	13.16798
314.278	17.97104
314.2795	22.42207
314.28099	29.73793
314.28249	38.84309
314.28401	48.32182
314.28551	47.90125
314.28701	49.56441
314.2885	49.20421
314.29	34.42409
314.29149	30.06045
314.29299	26.18045
314.29451	16.74191
314.29601	19.18862
314.2975	31.10291
314.299	38.94564
314.30049	48.59762
314.30199	60.59291
314.30352	59.52546
314.30501	53.35258
314.30651	48.63069
314.308	40.54882
314.3095	38.73501
314.31099	34.3245
314.31249	31.32052
314.31401	25.92173
314.31551	29.06316
314.317	19.70631
314.3185	28.33278
314.31999	34.74431
314.32149	44.42066
314.32299	41.77791
314.32451	43.96148
314.32601	32.42059
314.3275	23.22834
314.329	10.88538
314.33049	9.71784
314.33199	9.7538
314.33351	11.22533
314.33501	20.54537
314.3365	25.59984
314.338	24.95458
314.3395	28.70449
314.34099	29.90037
314.34249	21.18765
314.34401	16.72963
314.34551	24.89665
314.347	28.05526
314.3485	28.03258
314.34999	30.98494
314.35149	36.71843
314.35301	19.46049
314.35451	9.55695
314.35601	14.03882
314.3575	24.28038
314.359	22.31043
314.36049	26.1696
314.36199	22.54677
314.36351	16.26312
314.36501	9.11227
314.3665	15.16787
314.368	23.38605
314.36949	31.81265
314.37099	39.62713
314.37248	41.46963
314.37401	42.43968
314.37551	44.12457
314.377	48.82122
314.3785	51.64228
314.37999	50.82313
314.38149	43.04147
314.38301	45.2668
314.38451	39.25952
314.386	32.46578
314.3875	29.69732
314.38899	39.82121
314.39049	46.69652
314.39199	47.46152
314.39351	57.36876
314.39501	68.91341
314.3965	68.51939
314.398	62.15797
314.39949	65.14731
314.40099	62.80162
314.40251	60.96097
314.40401	57.26514
314.4055	60.06407
314.407	57.74455
314.4085	48.87811
314.40999	48.02748
314.41149	55.45572
314.41301	50.91903
314.41451	56.9208
314.416	64.82571
314.4175	58.64803
314.41899	59.71706
314.42049	58.84007
314.42201	61.73408
314.42351	63.70943
314.42501	61.649
314.4265	56.20184
314.428	62.57958
314.42949	53.43019
314.43099	41.46395
314.43251	37.96363
314.43401	33.10413
314.4355	23.00201
314.437	21.28395
314.43849	21.9216
314.43999	25.95072
314.44149	21.1431
314.44301	21.30559
314.44451	15.57968
314.446	13.99124
314.4475	18.57624
314.44899	32.5673
314.45049	33.16526
314.45201	40.16789
314.45351	43.75907
314.455	26.66676
314.4565	11.34423
314.458	1.36677
314.45949	-2.88638
314.46099	1.22511
314.46251	16.13077
314.46401	23.01951
314.4655	31.86139
314.467	35.73931
314.46849	28.42255
314.46999	24.15807
314.47151	23.18538
314.47301	22.22573
314.47451	16.08942
314.476	11.40645
314.4775	5.36405
314.47899	-1.14758
314.48049	-0.18042
314.48201	7.53495
314.48351	6.42667
314.485	9.4647
314.4865	15.7037
314.48799	8.80127
314.48949	6.98796
314.49102	14.21137
314.49251	15.61071
314.49401	15.99076
314.4955	21.65292
314.497	29.16247
314.49849	36.76725
314.49999	30.13665
314.50151	31.6031
314.50301	33.2559
314.5045	20.90189
314.506	9.74982
314.50749	15.02622
314.50899	5.33454
314.51049	-2.59171
314.51201	-0.70609
314.51351	-0.20349
314.515	-1.64283
314.5165	2.5235
314.51799	7.96133
314.51949	11.20363
314.52101	15.11236
314.52251	18.64882
314.524	18.61844
314.5255	24.53181
314.527	23.54488
314.52849	24.27304
314.52999	30.2679
314.53151	34.24055
314.53301	30.86554
314.5345	33.33447
314.536	33.64691
314.53749	21.70646
314.53899	12.23072
314.54051	17.26748
314.54201	10.96795
314.54351	1.9196
314.545	4.00895
314.5465	7.0767
314.54799	5.18978
314.54949	14.08615
314.55101	28.21417
314.55251	36.21997
314.554	40.97445
314.5555	40.45837
314.55699	39.53599
314.55849	28.96699
314.55998	22.90945
314.56151	23.90666
314.56301	23.9692
314.5645	28.70039
314.566	33.43524
314.56749	40.88298
314.56899	39.82291
314.57051	36.65097
314.57201	32.43177
314.5735	33.78405
314.575	26.54293
314.57649	23.11748
314.57799	19.5637
314.57949	12.46584
314.58101	10.85312
314.58251	17.63398
314.5855	12.58554
314.58699	3.68382
314.59151	3.69187
314.596	-11.51685
314.59749	-27.18351
314.59899	-34.32601
314.60051	-29.7467
314.60201	-29.34753
314.605	-22.01774
314.60649	-18.44122
314.60799	-9.07217
314.60951	-11.1395
314.61101	-7.19491
314.61251	-11.58171
314.614	-4.05369
314.6155	2.27418
314.61699	8.62434
314.61849	4.94999
314.62001	12.71744
314.62151	14.15729
314.623	9.00428
314.6245	11.54744
314.62599	14.25026
314.62749	17.08294
314.62899	10.99696
314.63051	12.6688
314.63201	5.52281
314.6335	-0.34138
314.635	-5.92805
314.63649	-18.83912
314.63799	-17.68794
314.63951	-15.02151
314.64101	-16.18361
314.6425	-9.93038
314.644	5.92323
314.6455	11.57883
314.64699	15.42215
314.64849	19.25395
314.65001	17.44181
314.65151	20.28401
314.653	9.73506
314.6545	10.38094
314.65599	16.54737
314.65749	11.64919
314.65901	4.50101
314.66051	7.47548
314.66201	13.47866
314.6635	14.52397
314.665	20.3722
314.66649	19.27153
314.66799	24.95529
314.66951	19.13665
314.67101	16.84032
314.6725	10.50739
314.674	13.82769
314.67549	11.28366
314.67699	10.55808
314.67852	1.70546
314.68001	14.75825
314.68151	17.77227
314.683	22.31241
314.6845	21.8352
314.68599	29.41911
314.68749	27.47395
314.68901	25.5834
314.69051	20.73606
314.692	24.2406
314.6935	18.28209
314.69499	10.05635
314.69649	9.80239
314.69799	5.8076
314.69951	3.08541
314.70101	3.85679
314.7025	3.84293
314.704	6.07351
314.70549	13.3493
314.70699	6.13845
314.70851	9.23079
314.71001	6.52604
314.7115	4.22661
314.713	-1.62738
314.7145	-1.36301
314.71599	-2.84965
314.71749	9.34916
314.71901	7.76987
314.72051	12.16302
314.722	21.5478
314.7235	24.93482
314.72499	17.76008
314.72649	19.33912
314.72801	15.48456
314.72951	20.25061
314.73101	19.10309
314.7325	23.90012
314.734	23.44159
314.73549	28.00087
314.73699	24.49407
314.73851	26.80292
314.74001	27.64539
314.7415	34.59208
314.743	39.98193
314.74449	39.26126
314.74599	40.05085
314.74748	32.31353
314.74901	31.80229
314.75051	22.7866
314.752	22.54171
314.7535	11.42727
314.75499	15.23373
314.75649	7.23117
314.75801	5.92728
314.75951	8.80319
314.761	14.25056
314.7625	16.70248
314.76399	20.46338
314.76549	28.37381
314.76699	24.31389
314.76851	31.48887
314.77001	28.42362
314.7715	27.64688
314.773	25.33146
314.77449	25.02478
314.77599	14.33756
314.77751	14.41711
314.77901	15.19458
314.7805	12.95341
314.782	7.98564
314.7835	21.9444
314.78499	18.81923
314.78649	18.95716
314.78801	13.05302
314.78951	20.39876
314.791	12.16772
314.7925	19.69566
314.79399	23.60001
314.79549	29.35635
314.79701	23.86312
314.79851	22.50141
314.80001	18.74358
314.8015	18.98409
314.803	23.90304
314.80449	28.05224
314.80599	36.72861
314.80751	41.48339
314.80901	34.2642
314.8105	28.56034
314.812	30.58952
314.81349	22.34775
314.81499	16.47129
314.81649	13.95166
314.81801	14.49512
314.81951	6.10953
314.821	7.37881
314.8225	7.85452
314.82399	10.34797
314.82549	5.6761
314.82701	12.82819
314.82851	10.94475
314.83	5.77644
314.8315	7.39385
314.833	5.53172
314.83449	-0.83619
314.83599	2.71303
314.83751	1.49827
314.83901	-1.11657
314.8405	2.26731
314.842	8.36705
314.84349	8.53701
314.84499	9.67354
314.84651	12.75216
314.84801	3.39054
314.84951	5.07706
314.851	-1.58536
314.8525	1.29875
314.85399	6.38776
314.85549	18.38864
314.85701	2.7861
314.85851	6.84557
314.86	0.76612
314.8615	-10.82955
314.86299	-14.05938
314.86449	-11.04934
314.86602	-22.40442
314.86751	-18.42416
314.86901	-17.81479
314.8705	-18.71572
314.872	-11.2129
314.87349	-7.39006
314.87499	-2.0209
314.87651	1.78598
314.87801	3.67609
314.8795	2.60162
314.881	7.55477
314.88249	4.7697
314.88399	5.56093
314.88549	-2.53808
314.88701	-1.41809
314.88851	-12.56353
314.89	-16.52008
314.8915	-22.43342
314.89299	-17.37132
314.89449	-17.79415
314.89601	-12.35051
314.89751	-9.39776
314.899	-5.39974
314.9005	-4.75186
314.902	-8.04455
314.90349	0.97852
314.90499	-3.64446
314.90651	-8.18104
314.90801	-9.25607
314.9095	-11.79021
314.911	-12.8663
314.91249	-6.76582
314.91399	-0.74402
314.91551	-6.69298
314.91701	-0.49438
314.91851	-3.35368
314.92	-7.58681
314.9215	-7.93219
314.92299	-2.31501
314.92449	-9.55244
314.92601	-10.44224
314.92751	-11.34208
314.929	-7.17846
314.9305	1.64784
314.93199	13.4434
314.93349	11.62135
314.93498	17.75003
314.93651	11.89053
314.93801	11.65149
314.9395	4.62207
314.941	7.06096
314.94249	11.07155
314.94399	12.71415
314.94551	11.85516
314.94701	13.25855
314.9485	17.5753
314.95	16.50772
314.95149	18.36466
314.95299	12.35437
314.95449	14.4663
314.95601	10.64087
314.95751	10.86705
314.959	10.8641
314.9605	17.40459
314.96199	22.76682
314.96349	34.18368
314.96501	36.96334
314.96651	47.16955
314.968	52.90286
314.9695	43.40419
314.971	34.49282
314.97249	29.43746
314.97399	22.54426
314.97551	21.66314
314.97701	23.18449
314.9785	27.68979
314.98	29.45879
314.98149	19.81283
314.98299	3.54553
314.98451	1.6469
314.98601	-13.99268
314.98751	-15.78497
314.989	-9.56921
314.9905	-5.2484
314.99199	-6.93274
314.99349	3.87961
314.99501	-3.62216
314.99651	-0.11276
314.998	5.24899
314.9995	10.18902
315.00099	9.41302
315.00249	13.58003
315.00399	12.79319
315.00551	11.46455
315.00701	11.71139
315.0085	19.0649
315.01	25.44296
315.01149	25.54617
315.01299	17.20918
315.01451	15.46352
315.01601	11.32745
315.0175	11.45135
315.019	13.05958
315.0205	22.30571
315.02199	26.26179
315.02349	22.76361
315.02501	31.01277
315.02651	25.20845
315.028	23.02445
315.0295	20.31081
315.03099	21.26242
315.03249	2.64991
315.03401	4.36658
315.03551	11.42832
315.03701	11.54079
315.0385	9.17671
315.04	9.90055
315.04149	13.62017
315.04299	2.59124
315.04451	-0.8618
315.04601	-6.22538
315.0475	-3.9833
315.049	-6.1817
315.05049	-7.7853
315.05199	-3.35754
315.05352	4.96086
315.05501	7.57889
315.05651	5.83814
315.058	16.15978
315.0595	18.31289
315.06099	18.39657
315.06249	17.80396
315.06401	17.90688
315.06551	12.75324
315.067	7.24356
315.0685	7.49218
315.06999	9.63108
315.07149	14.31088
315.07299	16.02267
315.07451	15.55096
315.07601	17.48379
315.0775	11.9166
315.079	13.44837
315.08049	4.27707
315.08199	6.8913
315.08351	1.79241
315.08501	5.85151
315.0865	3.99157
315.088	13.15498
315.0895	7.73536
315.09099	13.56098
315.09249	23.08145
315.09401	24.98987
315.09551	24.65431
315.097	20.73003
315.0985	11.18635
315.09999	-0.81617
315.10149	-3.87454
315.10301	-0.95416
315.10451	11.96279
315.10601	21.38847
315.1075	28.87209
315.109	26.17341
315.11049	26.82951
315.11199	24.93744
315.11351	24.31693
315.11501	13.37079
315.1165	19.42264
315.118	18.9119
315.11949	22.69376
315.12099	25.98504
315.12248	36.65775
315.12401	34.88438
315.12551	24.97679
315.127	18.1751
315.1285	16.77808
315.12999	14.93208
315.13149	12.83191
315.13301	20.81604
315.13451	20.21421
315.136	17.93208
315.1375	20.41777
315.13899	17.3749
315.14049	7.82285
315.14199	2.7624
315.14351	0.6967
315.14501	-12.5822
315.1465	-15.10325
315.148	-14.16111
315.14949	-9.33494
315.15099	-7.95015
315.15251	-8.03739
315.15401	4.78261
315.1555	12.41054
315.157	20.93258
315.1585	13.88097
315.15999	19.22648
315.16149	11.05497
315.16301	9.13976
315.16451	2.41078
315.166	0.82132
315.1675	12.20787
315.16899	14.4524
315.17049	14.00418
315.17201	12.75142
315.17351	22.58055
315.17501	12.70435
315.1765	-0.77136
315.178	-3.76416
315.17949	0.87168
315.18099	-5.94619
315.18251	-11.66167
315.18401	-0.44776
315.1855	2.94287
315.187	-8.02491
315.18849	-1.49383
315.18999	1.21786
315.19149	-7.95616
315.19301	2.50884
315.19451	5.03006
315.196	5.90947
315.1975	5.28103
315.19899	11.84913
315.20049	-3.07498
315.20201	-2.44563
315.20351	-5.02733
315.205	-1.5428
315.2065	-3.52732
315.208	4.53527
315.20949	9.82657
315.21099	9.63169
315.21251	6.32597
315.21401	9.4128
315.2155	5.20316
315.217	9.37027
315.21849	3.24493
315.21999	5.42133
315.22151	-0.22756
315.22301	0.04472
315.22451	-9.87226
315.226	-0.66838
315.2275	-0.94326
315.22899	1.79104
315.23049	3.1018
315.23201	7.16686
315.23351	0.989
315.235	-0.07741
315.2365	-1.41997
315.23799	-2.84442
315.23949	-3.56079
315.24102	-15.42171
315.24251	-4.44379
315.24401	-0.79058
315.2455	4.73384
315.247	1.6136
315.24849	13.49941
315.24999	8.19999
315.25151	4.7246
315.25301	-2.05613
315.2545	3.18945
315.256	8.6976
315.25749	-2.22718
315.25899	-4.19023
315.26049	-4.3406
315.26201	-0.53361
315.26351	-9.85742
315.265	6.26301
315.2665	6.81425
315.26799	10.62636
315.26949	6.68099
315.27101	19.43921
315.27251	10.80903
315.274	17.99979
315.2755	17.62246
315.277	21.58552
315.27849	20.56205
315.27999	26.07097
315.28151	26.48924
315.28301	25.38288
315.2845	13.89823
315.286	7.00731
315.28749	8.44381
315.28899	9.68906
315.29051	16.83473
315.29201	34.16336
315.29351	46.95561
315.295	54.23944
315.2965	62.47572
315.29799	65.7422
315.29949	66.0033
315.30101	60.24414
315.30251	59.71246
315.304	65.24232
315.3055	77.74496
315.30699	88.80229
315.30849	112.48159
315.30998	139.75707
315.31151	159.90017
315.31301	176.06459
315.3145	204.81876
315.316	234.17485
315.31749	262.64191
315.31899	291.91099
315.32051	336.23782
315.32201	377.41407
315.3235	422.84895
315.325	472.18107
315.32649	528.5919
315.32799	589.71288
315.32949	666.07976
315.33101	723.5026
315.33251	787.65376
315.334	865.60758
315.3355	943.53052
315.33699	1040.10681
315.33849	1157.01505
315.34001	1264.66478
315.34151	1387.47287
315.343	1496.44741
315.3445	1594.2289
315.346	1669.5825
315.34749	1771.82921
315.34899	1868.45156
315.35051	1958.53742
315.35201	2041.58658
315.3535	2108.84002
315.355	2161.13351
315.35649	2156.60941
315.35799	2188.10271
315.35951	2203.16338
315.36101	2222.94857
315.36251	2214.7654
315.364	2208.67721
315.3655	2126.22627
315.36699	2037.48918
315.36849	1956.02637
315.37001	1836.5343
315.37151	1757.82775
315.373	1684.06771
315.3745	1568.23005
315.37599	1461.13575
315.37749	1361.86875
315.37899	1223.98529
315.38051	1121.04059
315.38201	1047.87036
315.3835	947.3968
315.385	880.54049
315.38649	817.94949
315.38799	748.23087
315.38951	673.92933
315.39101	625.22521
315.3925	563.22129
315.394	500.61518
315.3955	444.93206
315.39699	399.28791
315.39849	351.96666
315.40001	326.41355
315.40151	317.10958
315.403	299.66712
315.4045	292.03259
315.40599	264.1369
315.40749	235.0574
315.40901	195.94454
315.41051	175.89931
315.41201	147.33879
315.4135	147.69513
315.415	139.16539
315.41649	133.66111
315.41799	119.53693
315.41951	103.39627
315.42101	84.78693
315.4225	75.9288
315.424	79.20491
315.42549	72.17946
315.42699	81.42422
315.42852	87.57806
315.43001	86.14518
315.43151	78.48892
315.433	77.33933
315.4345	72.32208
315.43599	66.0828
315.43749	62.61359
315.43901	70.54447
315.44051	68.30198
315.442	67.84262
315.4435	67.03343
315.44499	65.24158
315.44649	68.27516
315.44799	83.61616
