Filename                                                Object        Setting     Wave_min     Wave_max
HD203532/RED_564/HD203532_w564_n24_20140923_U.fits.gz   HD203532          564      5654.54      6686.66
HD203532/RED_564/HD203532_w564_n6_20160724_L.fits.gz    HD203532          564      4583.08      5644.24
HD203532/RED_564/HD203532_w564_n6_20160724_U.fits.gz    HD203532          564      5654.48      6686.44
HD203532/RED_860/HD203532_w860_n12_20160724_L.fits.gz   HD203532          860      6649.86      8544.30
HD203532/RED_860/HD203532_w860_n12_20160724_U.fits.gz   HD203532          860      8523.26     10427.32
HD203532/RED_860/HD203532_w860_n40_20140923_L.fits.gz   HD203532          860      6649.52      8544.28
HD203532/RED_860/HD203532_w860_n40_20140923_U.fits.gz   HD203532          860      8523.22     10426.46
HD22951/BLUE_346/HD22951_w346_n15_20160829_B.fits.gz    HD22951           346      3044.22      3916.70
HD22951/BLUE_437/HD22951_w437_n17_20160829_B.fits.gz    HD22951           437      3732.06      4999.72
HD22951/RED_564/HD22951_w564_n13_20160829_L.fits.gz     HD22951           564      4583.10      5644.28
HD22951/RED_564/HD22951_w564_n13_20160829_U.fits.gz     HD22951           564      5654.50      6686.52
HD22951/RED_860/HD22951_w860_n10_20160829_L.fits.gz     HD22951           860      6649.84      8544.32
HD22951/RED_860/HD22951_w860_n10_20160829_U.fits.gz     HD22951           860      8523.24     10429.86
HD23016/BLUE_346/HD23016_w346_n20_20140920_B.fits.gz    HD23016           346      3044.22      3916.72
HD23016/BLUE_346/HD23016_w346_n20_20140923_B.fits.gz    HD23016           346      3044.16      3916.72
HD23016/BLUE_437/HD23016_w437_n44_20140923_B.fits.gz    HD23016           437      3732.10      4999.76
HD23016/RED_564/HD23016_w564_n24_20140920_L.fits.gz     HD23016           564      4582.92      5644.32
HD23016/RED_564/HD23016_w564_n24_20140920_U.fits.gz     HD23016           564      5654.50      6686.72
HD23016/RED_564/HD23016_w564_n24_20140923_L.fits.gz     HD23016           564      4582.90      5644.30
HD23016/RED_564/HD23016_w564_n24_20140923_U.fits.gz     HD23016           564      5654.56      6686.66
HD23016/RED_860/HD23016_w860_n40_20140923_L.fits.gz     HD23016           860      6649.52      8544.28
HD23016/RED_860/HD23016_w860_n40_20140923_U.fits.gz     HD23016           860      8523.20     10426.46
HD23180/BLUE_346/HD23180_w346_n12_20160819_B.fits.gz    HD23180           346      3044.18      3916.66
HD23180/BLUE_346/HD23180_w346_n25_20141029_B.fits.gz    HD23180           346      3044.20      3916.72
HD23180/BLUE_346/HD23180_w346_n3_20140923_B.fits.gz     HD23180           346      3044.16      3916.72
HD23180/BLUE_437/HD23180_w437_n12_20160914_B.fits.gz    HD23180           437      3732.06      4999.72
HD23180/BLUE_437/HD23180_w437_n22_20141029_B.fits.gz    HD23180           437      3732.12      4999.76
HD23180/RED_564/HD23180_w564_n10_20160819_L.fits.gz     HD23180           564      4583.08      5644.26
HD23180/RED_564/HD23180_w564_n10_20160819_U.fits.gz     HD23180           564      5654.46      6686.46
HD23180/RED_564/HD23180_w564_n20_20141029_L.fits.gz     HD23180           564      4582.90      5644.30
HD23180/RED_564/HD23180_w564_n20_20141029_U.fits.gz     HD23180           564      5654.54      6686.68
HD23180/RED_564/HD23180_w564_n3_20140923_L.fits.gz      HD23180           564      4582.90      5644.30
HD23180/RED_564/HD23180_w564_n3_20140923_U.fits.gz      HD23180           564      5654.56      6686.66
HD23180/RED_860/HD23180_w860_n10_20160914_L.fits.gz     HD23180           860      6649.84      8544.28
HD23180/RED_860/HD23180_w860_n10_20160914_U.fits.gz     HD23180           860      8523.26     10426.20
HD23180/RED_860/HD23180_w860_n18_20141029_L.fits.gz     HD23180           860      6649.54      8544.26
HD23180/RED_860/HD23180_w860_n18_20141029_U.fits.gz     HD23180           860      8523.24     10426.44
HD24398/BLUE_346/HD24398_w346_n15_20160914_B.fits.gz    HD24398           346      3044.24      3916.66
HD24398/BLUE_346/HD24398_w346_n30_20140923_B.fits.gz    HD24398           346      3044.16      3916.72
HD24398/BLUE_437/HD24398_w437_n24_20140925_B.fits.gz    HD24398           437      3732.10      4999.78
HD24398/RED_564/HD24398_w564_n12_20160914_L.fits.gz     HD24398           564      4583.08      5644.24
HD24398/RED_564/HD24398_w564_n12_20160914_U.fits.gz     HD24398           564      5654.48      6686.46
HD24398/RED_564/HD24398_w564_n24_20140923_L.fits.gz     HD24398           564      4582.90      5644.30
HD24398/RED_564/HD24398_w564_n24_20140923_U.fits.gz     HD24398           564      5654.56      6686.68
HD24398/RED_860/HD24398_w860_n20_20140925_L.fits.gz     HD24398           860      6649.52      8544.26
HD24398/RED_860/HD24398_w860_n20_20140925_U.fits.gz     HD24398           860      8523.24     10426.48
HD27778/BLUE_346/HD27778_w346_n18_20141029_B.fits.gz    HD27778           346      3044.22      3916.70
HD27778/BLUE_346/HD27778_w346_n9_20141122_B.fits.gz     HD27778           346      3044.24      3916.72
HD27778/BLUE_437/HD27778_w437_n40_20141116_B.fits.gz    HD27778           437      3732.10      4999.78
HD27778/RED_564/HD27778_w564_n12_20141122_L.fits.gz     HD27778           564      4582.90      5644.28
HD27778/RED_564/HD27778_w564_n12_20141122_U.fits.gz     HD27778           564      5654.56      6686.70
HD27778/RED_564/HD27778_w564_n24_20141029_L.fits.gz     HD27778           564      4582.90      5644.30
HD27778/RED_564/HD27778_w564_n24_20141029_U.fits.gz     HD27778           564      5654.54      6686.70
HD27778/RED_860/HD27778_w860_n40_20141116_L.fits.gz     HD27778           860      6649.52      8544.28
HD27778/RED_860/HD27778_w860_n40_20141116_U.fits.gz     HD27778           860      8523.28     10426.72
HD303308/BLUE_346/HD303308_w346_n2_20170107_B.fits.gz   HD303308          346      3044.26      3916.68
HD303308/BLUE_346/HD303308_w346_n6_20170501_B.fits.gz   HD303308          346      3024.32      3884.30
HD303308/BLUE_437/HD303308_w437_n2_20170426_B.fits.gz   HD303308          437      3732.08      4999.74
HD303308/BLUE_437/HD303308_w437_n2_20170501_B.fits.gz   HD303308          437      3732.10      4999.72
HD303308/BLUE_437/HD303308_w437_n2_20170502_B.fits.gz   HD303308          437      3732.08      4999.74
HD303308/RED_564/HD303308_w564_n2_20170107_L.fits.gz    HD303308          564      4583.06      5644.22
HD303308/RED_564/HD303308_w564_n2_20170107_U.fits.gz    HD303308          564      5654.46      6686.50
HD303308/RED_564/HD303308_w564_n6_20170501_L.fits.gz    HD303308          564      4583.06      5644.22
HD303308/RED_564/HD303308_w564_n6_20170501_U.fits.gz    HD303308          564      5654.44      6686.42
HD303308/RED_860/HD303308_w860_n3_20170426_L.fits.gz    HD303308          860      6649.82      8544.26
HD303308/RED_860/HD303308_w860_n3_20170426_U.fits.gz    HD303308          860      8523.20     10426.14
HD303308/RED_860/HD303308_w860_n3_20170501_L.fits.gz    HD303308          860      6649.82      8544.26
HD303308/RED_860/HD303308_w860_n3_20170501_U.fits.gz    HD303308          860      8523.26     10427.70
HD303308/RED_860/HD303308_w860_n3_20170502_L.fits.gz    HD303308          860      6649.86      8544.58
HD303308/RED_860/HD303308_w860_n3_20170502_U.fits.gz    HD303308          860      8523.28     10428.54
HD34748/BLUE_346/HD34748_w346_n5_20160223_B.fits.gz     HD34748           346      3024.42      3884.30
HD34748/BLUE_346/HD34748_w346_n5_20160406_B.fits.gz     HD34748           346      3044.22      3916.66
HD34748/BLUE_437/HD34748_w437_n10_20160821_B.fits.gz    HD34748           437      3732.06      4999.72
HD34748/RED_564/HD34748_w564_n6_20160223_L.fits.gz      HD34748           564      4583.06      5644.22
HD34748/RED_564/HD34748_w564_n6_20160223_U.fits.gz      HD34748           564      5654.46      6686.48
HD34748/RED_564/HD34748_w564_n6_20160406_L.fits.gz      HD34748           564      4583.08      5644.24
HD34748/RED_564/HD34748_w564_n6_20160406_U.fits.gz      HD34748           564      5654.48      6686.50
HD34748/RED_860/HD34748_w860_n12_20160821_L.fits.gz     HD34748           860      6649.84      8544.30
HD34748/RED_860/HD34748_w860_n12_20160821_U.fits.gz     HD34748           860      8523.22     10428.36
HD36486/BLUE_346/HD36486_w346_n19_20141010_B.fits.gz    HD36486           346      3044.26      3916.70
HD36486/BLUE_346/HD36486_w346_n29_20140924_B.fits.gz    HD36486           346      3044.24      3916.72
HD36486/BLUE_346/HD36486_w346_n29_20140930_B.fits.gz    HD36486           346      3044.18      3916.72
HD36486/BLUE_437/HD36486_w437_n21_20141006_B.fits.gz    HD36486           437      3732.12      4999.76
HD36486/BLUE_437/HD36486_w437_n26_20140924_B.fits.gz    HD36486           437      3732.10      4999.78
HD36486/BLUE_437/HD36486_w437_n26_20140930_B.fits.gz    HD36486           437      3732.12      4999.78
HD36486/RED_564/HD36486_w564_n16_20141010_L.fits.gz     HD36486           564      4582.88      5644.28
HD36486/RED_564/HD36486_w564_n16_20141010_U.fits.gz     HD36486           564      5654.54      6686.70
HD36486/RED_564/HD36486_w564_n24_20140924_L.fits.gz     HD36486           564      4582.90      5644.30
HD36486/RED_564/HD36486_w564_n24_20140924_U.fits.gz     HD36486           564      5654.54      6686.72
HD36486/RED_564/HD36486_w564_n24_20140930_L.fits.gz     HD36486           564      4582.90      5644.28
HD36486/RED_564/HD36486_w564_n24_20140930_U.fits.gz     HD36486           564      5654.54      6686.72
HD36486/RED_860/HD36486_w860_n16_20141006_L.fits.gz     HD36486           860      6649.52      8544.26
HD36486/RED_860/HD36486_w860_n16_20141006_U.fits.gz     HD36486           860      8523.22     10426.60
HD36486/RED_860/HD36486_w860_n19_20140930_L.fits.gz     HD36486           860      6649.52      8544.26
HD36486/RED_860/HD36486_w860_n19_20140930_U.fits.gz     HD36486           860      8523.20     10426.42
HD36486/RED_860/HD36486_w860_n20_20140924_L.fits.gz     HD36486           860      6649.52      8544.26
HD36486/RED_860/HD36486_w860_n20_20140924_U.fits.gz     HD36486           860      8523.22     10426.50
HD36695/BLUE_346/HD36695_w346_n32_20150822_B.fits.gz    HD36695           346      3044.24      3916.72
HD36695/BLUE_437/HD36695_w437_n22_20150822_B.fits.gz    HD36695           437      3732.10      4999.78
HD36695/RED_564/HD36695_w564_n24_20150822_L.fits.gz     HD36695           564      4583.12      5644.30
HD36695/RED_564/HD36695_w564_n24_20150822_U.fits.gz     HD36695           564      5654.52      6686.58
HD36695/RED_860/HD36695_w860_n20_20150822_L.fits.gz     HD36695           860      6649.84      8544.28
HD36695/RED_860/HD36695_w860_n20_20150822_U.fits.gz     HD36695           860      8523.24     10426.20
HD36822/BLUE_346/HD36822_w346_n32_20140926_B.fits.gz    HD36822           346      3044.22      3916.72
HD36822/BLUE_437/HD36822_w437_n25_20141010_B.fits.gz    HD36822           437      3732.12      4999.76
HD36822/RED_564/HD36822_w564_n24_20140926_L.fits.gz     HD36822           564      4582.90      5644.30
HD36822/RED_564/HD36822_w564_n24_20140926_U.fits.gz     HD36822           564      5654.54      6686.70
HD36822/RED_860/HD36822_w860_n20_20141010_L.fits.gz     HD36822           860      6649.54      8544.26
HD36822/RED_860/HD36822_w860_n20_20141010_U.fits.gz     HD36822           860      8523.24     10426.48
HD36861/BLUE_346/HD36861_w346_n20_20160222_B.fits.gz    HD36861           346      3024.40      3884.30
HD36861/BLUE_346/HD36861_w346_n32_20140926_B.fits.gz    HD36861           346      3044.22      3916.72
HD36861/BLUE_437/HD36861_w437_n15_20160222_B.fits.gz    HD36861           437      3732.12      4999.70
HD36861/BLUE_437/HD36861_w437_n25_20141029_B.fits.gz    HD36861           437      3732.12      4999.76
HD36861/RED_564/HD36861_w564_n14_20160222_L.fits.gz     HD36861           564      4583.04      5644.22
HD36861/RED_564/HD36861_w564_n14_20160222_U.fits.gz     HD36861           564      5654.46      6686.50
HD36861/RED_564/HD36861_w564_n24_20140926_L.fits.gz     HD36861           564      4582.90      5644.30
HD36861/RED_564/HD36861_w564_n24_20140926_U.fits.gz     HD36861           564      5654.52      6686.72
HD36861/RED_860/HD36861_w860_n1_20160222_L.fits.gz      HD36861           860      6649.82      8544.26
HD36861/RED_860/HD36861_w860_n1_20160222_U.fits.gz      HD36861           860      8523.32     10426.06
HD36861/RED_860/HD36861_w860_n20_20141029_L.fits.gz     HD36861           860      6649.54      8544.26
HD36861/RED_860/HD36861_w860_n20_20141029_U.fits.gz     HD36861           860      8523.28     10426.44
HD37022/BLUE_346/HD37022_w346_n15_20160222_B.fits.gz    HD37022           346      3024.40      3884.30
HD37022/BLUE_346/HD37022_w346_n30_20140924_B.fits.gz    HD37022           346      3044.24      3916.72
HD37022/BLUE_437/HD37022_w437_n12_20160222_B.fits.gz    HD37022           437      3732.12      4999.70
HD37022/BLUE_437/HD37022_w437_n22_20140926_B.fits.gz    HD37022           437      3732.10      4999.78
HD37022/RED_564/HD37022_w564_n12_20160222_L.fits.gz     HD37022           564      4583.04      5644.22
HD37022/RED_564/HD37022_w564_n12_20160222_U.fits.gz     HD37022           564      5654.46      6686.48
HD37022/RED_564/HD37022_w564_n24_20140924_L.fits.gz     HD37022           564      4582.90      5644.30
HD37022/RED_564/HD37022_w564_n24_20140924_U.fits.gz     HD37022           564      5654.54      6686.72
HD37022/RED_860/HD37022_w860_n12_20160222_L.fits.gz     HD37022           860      6649.82      8544.26
HD37022/RED_860/HD37022_w860_n12_20160222_U.fits.gz     HD37022           860      8523.26     10426.18
HD37022/RED_860/HD37022_w860_n20_20140926_L.fits.gz     HD37022           860      6649.52      8544.26
HD37022/RED_860/HD37022_w860_n20_20140926_U.fits.gz     HD37022           860      8523.20     10426.44
HD37041/BLUE_346/HD37041_w346_n28_20140924_B.fits.gz    HD37041           346      3044.22      3916.72
HD37041/BLUE_437/HD37041_w437_n20_20140924_B.fits.gz    HD37041           437      3732.10      4999.78
HD37041/RED_564/HD37041_w564_n24_20140924_L.fits.gz     HD37041           564      4582.90      5644.30
HD37041/RED_564/HD37041_w564_n24_20140924_U.fits.gz     HD37041           564      5654.54      6686.72
HD37041/RED_860/HD37041_w860_n20_20140924_L.fits.gz     HD37041           860      6649.52      8544.26
HD37041/RED_860/HD37041_w860_n20_20140924_U.fits.gz     HD37041           860      8523.32     10426.56
HD37061/BLUE_346/HD37061_w346_n2_20160912_B.fits.gz     HD37061           346      3044.24      3916.66
HD37061/RED_564/HD37061_w564_n3_20160912_L.fits.gz      HD37061           564      4583.08      5644.24
HD37061/RED_564/HD37061_w564_n3_20160912_U.fits.gz      HD37061           564      5654.48      6686.44
HD37367/BLUE_346/HD37367_w346_n10_20170223_B.fits.gz    HD37367           346      3024.22      3884.28
HD37367/BLUE_346/HD37367_w346_n20_20141011_B.fits.gz    HD37367           346      3044.20      3916.70
HD37367/BLUE_437/HD37367_w437_n20_20141011_B.fits.gz    HD37367           437      3732.12      4999.76
HD37367/RED_564/HD37367_w564_n24_20141011_L.fits.gz     HD37367           564      4582.88      5644.28
HD37367/RED_564/HD37367_w564_n24_20141011_U.fits.gz     HD37367           564      5654.52      6686.70
HD37367/RED_564/HD37367_w564_n9_20170223_L.fits.gz      HD37367           564      4583.06      5644.22
HD37367/RED_564/HD37367_w564_n9_20170223_U.fits.gz      HD37367           564      5654.44      6686.46
HD37367/RED_860/HD37367_w860_n20_20141011_L.fits.gz     HD37367           860      6649.54      8544.26
HD37367/RED_860/HD37367_w860_n20_20141011_U.fits.gz     HD37367           860      8523.22     10426.48
HD37903/BLUE_346/HD37903_w346_n12_20140929_B.fits.gz    HD37903           346      3044.22      3916.70
HD37903/BLUE_437/HD37903_w437_n10_20141002_B.fits.gz    HD37903           437      3732.12      4999.78
HD37903/BLUE_437/HD37903_w437_n10_20141028_B.fits.gz    HD37903           437      3732.14      4999.76
HD37903/RED_564/HD37903_w564_n16_20140929_L.fits.gz     HD37903           564      4582.90      5644.30
HD37903/RED_564/HD37903_w564_n16_20140929_U.fits.gz     HD37903           564      5654.54      6686.70
HD37903/RED_860/HD37903_w860_n11_20141002_L.fits.gz     HD37903           860      6649.52      8544.24
HD37903/RED_860/HD37903_w860_n11_20141002_U.fits.gz     HD37903           860      8523.24     10426.38
HD37903/RED_860/HD37903_w860_n11_20141028_L.fits.gz     HD37903           860      6649.52      8544.28
HD37903/RED_860/HD37903_w860_n11_20141028_U.fits.gz     HD37903           860      8523.28     10426.42
HD38771/BLUE_346/HD38771_w346_n20_20150927_B.fits.gz    HD38771           346      3044.24      3916.72
HD38771/BLUE_437/HD38771_w437_n20_20150927_B.fits.gz    HD38771           437      3732.08      4999.78
HD38771/RED_564/HD38771_w564_n15_20150927_L.fits.gz     HD38771           564      4583.12      5644.30
HD38771/RED_564/HD38771_w564_n15_20150927_U.fits.gz     HD38771           564      5654.54      6686.56
HD38771/RED_860/HD38771_w860_n15_20150927_L.fits.gz     HD38771           860      6649.84      8544.28
HD38771/RED_860/HD38771_w860_n15_20150927_U.fits.gz     HD38771           860      8523.26     10426.48
HD40111/BLUE_346/HD40111_w346_n16_20150927_B.fits.gz    HD40111           346      3044.24      3916.72
HD40111/BLUE_346/HD40111_w346_n30_20141029_B.fits.gz    HD40111           346      3044.24      3916.70
HD40111/BLUE_346/HD40111_w346_n30_20141104_B.fits.gz    HD40111           346      3044.24      3916.68
HD40111/BLUE_437/HD40111_w437_n16_20150928_B.fits.gz    HD40111           437      3732.10      4999.78
HD40111/BLUE_437/HD40111_w437_n24_20141214_B.fits.gz    HD40111           437      3732.10      4999.76
HD40111/RED_564/HD40111_w564_n12_20150927_L.fits.gz     HD40111           564      4583.12      5644.30
HD40111/RED_564/HD40111_w564_n12_20150927_U.fits.gz     HD40111           564      5654.54      6686.52
HD40111/RED_564/HD40111_w564_n24_20141029_L.fits.gz     HD40111           564      4582.90      5644.30
HD40111/RED_564/HD40111_w564_n24_20141029_U.fits.gz     HD40111           564      5654.52      6686.72
HD40111/RED_564/HD40111_w564_n24_20141104_L.fits.gz     HD40111           564      4582.90      5644.30
HD40111/RED_564/HD40111_w564_n24_20141104_U.fits.gz     HD40111           564      5654.54      6686.74
HD40111/RED_860/HD40111_w860_n16_20150928_L.fits.gz     HD40111           860      6649.82      8544.26
HD40111/RED_860/HD40111_w860_n16_20150928_U.fits.gz     HD40111           860      8523.28     10426.18
HD40111/RED_860/HD40111_w860_n20_20141214_L.fits.gz     HD40111           860      6649.52      8544.26
HD40111/RED_860/HD40111_w860_n20_20141214_U.fits.gz     HD40111           860      8523.26     10426.48
HD41117/BLUE_346/HD41117_w346_n12_20150927_B.fits.gz    HD41117           346      3044.26      3916.72
HD41117/BLUE_346/HD41117_w346_n13_20160222_B.fits.gz    HD41117           346      3024.38      3884.30
HD41117/BLUE_437/HD41117_w437_n11_20160222_B.fits.gz    HD41117           437      3732.06      4999.70
HD41117/BLUE_437/HD41117_w437_n13_20150927_B.fits.gz    HD41117           437      3732.08      4999.78
HD41117/RED_564/HD41117_w564_n12_20160222_L.fits.gz     HD41117           564      4583.04      5644.22
HD41117/RED_564/HD41117_w564_n12_20160222_U.fits.gz     HD41117           564      5654.46      6686.52
HD41117/RED_564/HD41117_w564_n14_20150927_L.fits.gz     HD41117           564      4583.12      5644.30
HD41117/RED_564/HD41117_w564_n14_20150927_U.fits.gz     HD41117           564      5654.52      6686.56
HD41117/RED_860/HD41117_w860_n10_20160222_L.fits.gz     HD41117           860      6649.80      8544.26
HD41117/RED_860/HD41117_w860_n10_20160222_U.fits.gz     HD41117           860      8523.30     10426.10
HD41117/RED_860/HD41117_w860_n14_20150927_L.fits.gz     HD41117           860      6649.84      8544.28
HD41117/RED_860/HD41117_w860_n14_20150927_U.fits.gz     HD41117           860      8523.26     10426.54
HD43384/BLUE_346/HD43384_w346_n6_20150930_B.fits.gz     HD43384           346      3044.28      3916.72
HD43384/BLUE_437/HD43384_w437_n10_20151001_B.fits.gz    HD43384           437      3732.12      4999.78
HD43384/RED_564/HD43384_w564_n8_20150930_L.fits.gz      HD43384           564      4583.12      5644.28
HD43384/RED_564/HD43384_w564_n8_20150930_U.fits.gz      HD43384           564      5654.52      6686.44
HD43384/RED_860/HD43384_w860_n16_20151001_L.fits.gz     HD43384           860      6649.86      8544.28
HD43384/RED_860/HD43384_w860_n16_20151001_U.fits.gz     HD43384           860      8523.30     10426.16
HD53975/BLUE_346/HD53975_w346_n28_20150130_B.fits.gz    HD53975           346      3044.22      3916.70
HD53975/BLUE_437/HD53975_w437_n20_20150212_B.fits.gz    HD53975           437      3732.10      4999.76
HD53975/BLUE_437/HD53975_w437_n20_20150219_B.fits.gz    HD53975           437      3732.12      4999.76
HD53975/RED_564/HD53975_w564_n24_20150130_L.fits.gz     HD53975           564      4582.90      5644.28
HD53975/RED_564/HD53975_w564_n24_20150130_U.fits.gz     HD53975           564      5654.54      6686.68
HD53975/RED_860/HD53975_w860_n20_20150212_L.fits.gz     HD53975           860      6649.54      8544.28
HD53975/RED_860/HD53975_w860_n20_20150212_U.fits.gz     HD53975           860      8523.30     10426.86
HD53975/RED_860/HD53975_w860_n20_20150219_L.fits.gz     HD53975           860      6649.54      8544.28
HD53975/RED_860/HD53975_w860_n20_20150219_U.fits.gz     HD53975           860      8523.28     10426.44
HD54239/BLUE_346/HD54239_w346_n8_20170417_B.fits.gz     HD54239           346      3024.34      3884.30
HD54239/BLUE_437/HD54239_w437_n8_20170418_B.fits.gz     HD54239           437      3732.06      4999.72
HD54239/RED_564/HD54239_w564_n8_20170417_L.fits.gz      HD54239           564      4583.06      5644.22
HD54239/RED_564/HD54239_w564_n8_20170417_U.fits.gz      HD54239           564      5654.46      6686.42
HD54239/RED_860/HD54239_w860_n12_20170418_L.fits.gz     HD54239           860      6649.82      8544.26
HD54239/RED_860/HD54239_w860_n12_20170418_U.fits.gz     HD54239           860      8523.14     10426.14
HD54439/BLUE_346/HD54439_w346_n2_20170426_B.fits.gz     HD54439           346      3024.32      3884.32
HD54439/RED_564/HD54439_w564_n4_20170426_L.fits.gz      HD54439           564      4583.06      5644.24
HD54439/RED_564/HD54439_w564_n4_20170426_U.fits.gz      HD54439           564      5654.46      6686.48
HD54662/BLUE_346/HD54662_w346_n10_20151121_B.fits.gz    HD54662           346      3024.34      3884.34
HD54662/BLUE_346/HD54662_w346_n3_20151114_B.fits.gz     HD54662           346      3024.36      3884.34
HD54662/BLUE_437/HD54662_w437_n14_20151121_B.fits.gz    HD54662           437      3732.08      4999.78
HD54662/BLUE_437/HD54662_w437_n3_20160221_B.fits.gz     HD54662           437      3732.10      4999.72
HD54662/RED_564/HD54662_w564_n3_20151114_L.fits.gz      HD54662           564      4583.10      5644.26
HD54662/RED_564/HD54662_w564_n3_20151114_U.fits.gz      HD54662           564      5654.54      6686.54
HD54662/RED_564/HD54662_w564_n8_20151121_L.fits.gz      HD54662           564      4583.12      5644.28
HD54662/RED_564/HD54662_w564_n8_20151121_U.fits.gz      HD54662           564      5654.52      6686.54
HD54662/RED_860/HD54662_w860_n16_20151121_L.fits.gz     HD54662           860      6649.84      8544.28
HD54662/RED_860/HD54662_w860_n16_20151121_U.fits.gz     HD54662           860      8523.26     10426.18
HD54662/RED_860/HD54662_w860_n3_20160221_L.fits.gz      HD54662           860      6649.82      8544.24
HD54662/RED_860/HD54662_w860_n3_20160221_U.fits.gz      HD54662           860      8523.28     10426.56
HD55879/BLUE_346/HD55879_w346_n10_20170102_B.fits.gz    HD55879           346      3044.26      3916.66
HD55879/BLUE_346/HD55879_w346_n29_20150120_B.fits.gz    HD55879           346      3044.26      3916.70
HD55879/BLUE_346/HD55879_w346_n8_20160222_B.fits.gz     HD55879           346      3024.40      3884.30
HD55879/BLUE_437/HD55879_w437_n10_20170102_B.fits.gz    HD55879           437      3732.10      4999.72
HD55879/BLUE_437/HD55879_w437_n11_20150130_B.fits.gz    HD55879           437      3732.12      4999.76
HD55879/BLUE_437/HD55879_w437_n21_20150212_B.fits.gz    HD55879           437      3732.10      4999.76
HD55879/BLUE_437/HD55879_w437_n8_20160222_B.fits.gz     HD55879           437      3732.08      4999.70
HD55879/RED_564/HD55879_w564_n24_20150120_L.fits.gz     HD55879           564      4582.90      5644.28
HD55879/RED_564/HD55879_w564_n24_20150120_U.fits.gz     HD55879           564      5654.54      6686.72
HD55879/RED_564/HD55879_w564_n5_20160222_L.fits.gz      HD55879           564      4583.04      5644.22
HD55879/RED_564/HD55879_w564_n5_20160222_U.fits.gz      HD55879           564      5654.46      6686.50
HD55879/RED_564/HD55879_w564_n7_20170102_L.fits.gz      HD55879           564      4583.08      5644.22
HD55879/RED_564/HD55879_w564_n7_20170102_U.fits.gz      HD55879           564      5654.48      6686.48
HD55879/RED_860/HD55879_w860_n10_20160222_L.fits.gz     HD55879           860      6649.82      8544.26
HD55879/RED_860/HD55879_w860_n10_20160222_U.fits.gz     HD55879           860      8523.30     10426.10
HD55879/RED_860/HD55879_w860_n12_20150130_L.fits.gz     HD55879           860      6649.54      8544.26
HD55879/RED_860/HD55879_w860_n12_20150130_U.fits.gz     HD55879           860      8523.30     10427.08
HD55879/RED_860/HD55879_w860_n20_20150212_L.fits.gz     HD55879           860      6649.54      8544.28
HD55879/RED_860/HD55879_w860_n20_20150212_U.fits.gz     HD55879           860      8523.30     10426.90
HD55879/RED_860/HD55879_w860_n9_20170102_L.fits.gz      HD55879           860      6649.84      8544.24
HD55879/RED_860/HD55879_w860_n9_20170102_U.fits.gz      HD55879           860      8523.22     10426.08
HD57061/BLUE_346/HD57061_w346_n32_20141010_B.fits.gz    HD57061           346      3044.24      3916.70
HD57061/BLUE_437/HD57061_w437_n25_20141010_B.fits.gz    HD57061           437      3732.14      4999.76
HD57061/RED_564/HD57061_w564_n24_20141010_L.fits.gz     HD57061           564      4582.88      5644.28
HD57061/RED_564/HD57061_w564_n24_20141010_U.fits.gz     HD57061           564      5654.54      6686.66
HD57061/RED_860/HD57061_w860_n20_20141010_L.fits.gz     HD57061           860      6649.54      8544.26
HD57061/RED_860/HD57061_w860_n20_20141010_U.fits.gz     HD57061           860      8523.24     10426.32
HD66194/BLUE_346/HD66194_w346_n29_20141006_B.fits.gz    HD66194           346      3044.22      3916.70
HD66194/BLUE_437/HD66194_w437_n23_20140916_B.fits.gz    HD66194           437      3732.10      4999.76
HD66194/RED_564/HD66194_w564_n24_20141006_L.fits.gz     HD66194           564      4582.88      5644.28
HD66194/RED_564/HD66194_w564_n24_20141006_U.fits.gz     HD66194           564      5654.54      6686.68
HD66194/RED_860/HD66194_w860_n2_20140916_L.fits.gz      HD66194           860      6649.52      8544.26
HD66194/RED_860/HD66194_w860_n2_20140916_U.fits.gz      HD66194           860      8523.24     10426.50
HD66811/BLUE_346/HD66811_w346_n32_20141010_B.fits.gz    HD66811           346      3044.24      3916.70
HD66811/BLUE_437/HD66811_w437_n26_20140916_B.fits.gz    HD66811           437      3732.10      4999.78
HD66811/RED_564/HD66811_w564_n24_20141010_L.fits.gz     HD66811           564      4582.88      5644.28
HD66811/RED_564/HD66811_w564_n24_20141010_U.fits.gz     HD66811           564      5654.52      6686.70
HD66811/RED_860/HD66811_w860_n17_20140916_L.fits.gz     HD66811           860      6649.52      8544.26
HD66811/RED_860/HD66811_w860_n17_20140916_U.fits.gz     HD66811           860      8523.20     10426.54
HD73882/BLUE_346/HD73882_w346_n4_20170425_B.fits.gz     HD73882           346      3024.24      3884.30
HD73882/BLUE_437/HD73882_w437_n4_20170425_B.fits.gz     HD73882           437      3732.08      4999.74
HD73882/RED_564/HD73882_w564_n4_20170425_L.fits.gz      HD73882           564      4583.06      5644.24
HD73882/RED_564/HD73882_w564_n4_20170425_U.fits.gz      HD73882           564      5654.46      6686.46
HD73882/RED_860/HD73882_w860_n4_20170425_L.fits.gz      HD73882           860      6649.82      8544.26
HD73882/RED_860/HD73882_w860_n4_20170425_U.fits.gz      HD73882           860      8523.24     10426.30
HD75309/BLUE_346/HD75309_w346_n8_20141013_B.fits.gz     HD75309           346      3044.26      3916.70
