Filename,Object,DateObs,setting,WaveMin,WaveMax
/HD37022/RED_564/HD37022_w564_redl_20160222_O5.fits,HD37022,2016-02-22T03:36:36.351,564,4726.4,4806.7
/HD37022/RED_564/HD37022_w564_redl_20140924_O19.fits,HD37022,2014-09-24T09:23:39.179,564,5307.1,5396.8
/HD37022/RED_564/HD37022_w564_redl_20140924_O15.fits,HD37022,2014-09-24T09:23:39.179,564,5127.1,5213.9
/HD37022/RED_564/HD37022_w564_redl_20160222_O3.fits,HD37022,2016-02-22T03:36:36.351,564,4653.6,4732.8
/HD37022/RED_564/HD37022_w564_redu_20140924_O7.fits,HD37022,2014-09-24T09:23:39.179,564,5990.6,6091.1
/HD37022/RED_564/HD37022_w564_n12_20160222_U.fits,HD37022,2016-02-22T03:34:19.349,564,5654.5,6686.5
/HD37022/RED_564/HD37022_w564_redu_20140924_O8.fits,HD37022,2014-09-24T09:23:39.179,564,6050.6,6152.0
/HD37022/RED_564/HD37022_w564_redl_20160222_O15.fits,HD37022,2016-02-22T03:36:36.351,564,5127.1,5213.9
/HD37022/RED_564/HD37022_w564_redl_20140924_O9.fits,HD37022,2014-09-24T09:23:39.179,564,4878.8,4961.6
/HD37022/RED_564/HD37022_w564_redl_20160222_O24.fits,HD37022,2016-02-22T03:36:36.351,564,5550.7,5644.2
/HD37022/RED_564/HD37022_w564_redl_20160222_O22.fits,HD37022,2016-02-22T03:36:36.351,564,5450.6,5542.5
/HD37022/RED_564/HD37022_w564_n24_20140924_U.fits,HD37022,2014-09-24T09:16:29.803,564,5654.5,6686.7
/HD37022/RED_564/HD37022_w564_redu_20160222_O3.fits,HD37022,2016-02-22T03:36:36.351,564,5762.2,5859.1
/HD37022/RED_564/HD37022_w564_redl_20140924_O18.fits,HD37022,2014-09-24T09:23:39.179,564,5260.9,5349.9
/HD37022/RED_564/HD37022_w564_redl_20160222_O17.fits,HD37022,2016-02-22T03:36:36.351,564,5215.6,5303.7
/HD37022/RED_564/HD37022_w564_redl_20140924_O10.fits,HD37022,2014-09-24T09:23:39.179,564,4918.5,5002.0
/HD37022/RED_564/HD37022_w564_redl_20160222_O12.fits,HD37022,2016-02-22T03:36:36.351,564,4999.9,5084.6
/HD37022/RED_564/HD37022_w564_n12_20160222_L.fits,HD37022,2016-02-22T03:34:19.349,564,4583.0,5644.2
/HD37022/RED_564/HD37022_w564_redu_20160222_O14.fits,HD37022,2016-02-22T03:36:36.351,564,6436.7,6544.3
/HD37022/RED_564/HD37022_w564_redl_20140924_O8.fits,HD37022,2014-09-24T09:23:39.179,564,4839.8,4922.0
/HD37022/RED_564/HD37022_w564_redl_20160222_O18.fits,HD37022,2016-02-22T03:36:36.351,564,5260.9,5349.8
/HD37022/RED_564/HD37022_w564_redu_20160222_O16.fits,HD37022,2016-02-22T03:36:36.351,564,6576.7,6686.5
/HD37022/RED_564/HD37022_w564_redl_20140924_O4.fits,HD37022,2014-09-24T09:23:39.179,564,4689.6,4769.4
/HD37022/RED_564/HD37022_w564_redl_20140924_O1.fits,HD37022,2014-09-24T09:23:39.179,564,4582.9,4661.0
/HD37022/RED_564/HD37022_w564_redl_20160222_O23.fits,HD37022,2016-02-22T03:36:36.351,564,5500.2,5592.9
/HD37022/RED_564/HD37022_w564_redl_20140924_O5.fits,HD37022,2014-09-24T09:23:39.179,564,4726.2,4806.6
/HD37022/RED_564/HD37022_w564_redu_20160222_O1.fits,HD37022,2016-02-22T03:36:36.351,564,5654.5,5749.6
/HD37022/RED_564/HD37022_w564_redl_20160222_O16.fits,HD37022,2016-02-22T03:36:36.351,564,5171.0,5258.4
/HD37022/RED_564/HD37022_w564_redl_20160222_O2.fits,HD37022,2016-02-22T03:36:36.351,564,4618.1,4696.7
/HD37022/RED_564/HD37022_w564_redl_20140924_O6.fits,HD37022,2014-09-24T09:23:39.179,564,4763.5,4844.5
/HD37022/RED_564/HD37022_w564_redu_20160222_O10.fits,HD37022,2016-02-22T03:36:36.351,564,6173.9,6277.3
/HD37022/RED_564/HD37022_w564_redl_20140924_O13.fits,HD37022,2014-09-24T09:23:39.179,564,5041.6,5127.0
/HD37022/RED_564/HD37022_w564_redu_20160222_O9.fits,HD37022,2016-02-22T03:36:36.351,564,6111.5,6214.0
/HD37022/RED_564/HD37022_w564_redl_20140924_O20.fits,HD37022,2014-09-24T09:23:39.179,564,5354.1,5444.5
/HD37022/RED_564/HD37022_w564_redl_20160222_O10.fits,HD37022,2016-02-22T03:36:36.351,564,4918.6,5002.0
/HD37022/RED_564/HD37022_w564_redu_20140924_O4.fits,HD37022,2014-09-24T09:23:39.179,564,5817.7,5915.5
/HD37022/RED_564/HD37022_w564_redl_20140924_O3.fits,HD37022,2014-09-24T09:23:39.179,564,4653.5,4732.7
/HD37022/RED_564/HD37022_w564_redl_20140924_O11.fits,HD37022,2014-09-24T09:23:39.179,564,4958.9,5043.0
/HD37022/RED_564/HD37022_w564_redu_20140924_O12.fits,HD37022,2014-09-24T09:23:39.179,564,6302.8,6408.2
/HD37022/RED_564/HD37022_w564_redu_20160222_O11.fits,HD37022,2016-02-22T03:36:36.351,564,6237.5,6342.0
/HD37022/RED_564/HD37022_w564_redu_20140924_O5.fits,HD37022,2014-09-24T09:23:39.179,564,5874.2,5972.9
/HD37022/RED_564/HD37022_w564_redl_20140924_O22.fits,HD37022,2014-09-24T09:23:39.179,564,5450.6,5542.6
/HD37022/RED_564/HD37022_w564_redl_20140924_O21.fits,HD37022,2014-09-24T09:23:39.179,564,5401.9,5493.1
/HD37022/RED_564/HD37022_w564_redl_20160222_O8.fits,HD37022,2016-02-22T03:36:36.351,564,4839.9,4922.0
/HD37022/RED_564/HD37022_w564_redu_20160222_O15.fits,HD37022,2016-02-22T03:36:36.351,564,6506.0,6614.6
/HD37022/RED_564/HD37022_w564_redl_20160222_O19.fits,HD37022,2016-02-22T03:36:36.351,564,5307.1,5396.7
/HD37022/RED_564/HD37022_w564_redl_20160222_O13.fits,HD37022,2016-02-22T03:36:36.351,564,5041.6,5127.0
/HD37022/RED_564/HD37022_w564_redl_20160222_O21.fits,HD37022,2016-02-22T03:36:36.351,564,5401.9,5493.1
/HD37022/RED_564/HD37022_w564_redl_20140924_O12.fits,HD37022,2014-09-24T09:23:39.179,564,4999.9,5084.6
/HD37022/RED_564/HD37022_w564_redu_20140924_O1.fits,HD37022,2014-09-24T09:23:39.179,564,5654.5,5749.7
/HD37022/RED_564/HD37022_w564_redu_20160222_O5.fits,HD37022,2016-02-22T03:36:36.351,564,5874.1,5972.8
/HD37022/RED_564/HD37022_w564_redu_20140924_O15.fits,HD37022,2014-09-24T09:23:39.179,564,6506.3,6614.8
/HD37022/RED_564/HD37022_w564_redu_20160222_O2.fits,HD37022,2016-02-22T03:36:36.351,564,5707.8,5803.8
/HD37022/RED_564/HD37022_w564_redl_20160222_O6.fits,HD37022,2016-02-22T03:36:36.351,564,4763.6,4844.5
/HD37022/RED_564/HD37022_w564_redl_20140924_O24.fits,HD37022,2014-09-24T09:23:39.179,564,5550.7,5644.3
/HD37022/RED_564/HD37022_w564_redu_20160222_O6.fits,HD37022,2016-02-22T03:36:36.351,564,5931.7,6031.3
/HD37022/RED_564/HD37022_w564_n24_20140924_L.fits,HD37022,2014-09-24T09:16:29.803,564,4582.9,5644.3
/HD37022/RED_564/HD37022_w564_redl_20140924_O7.fits,HD37022,2014-09-24T09:23:39.179,564,4801.3,4882.9
/HD37022/RED_564/HD37022_w564_redu_20140924_O6.fits,HD37022,2014-09-24T09:23:39.179,564,5931.9,6031.4
/HD37022/RED_564/HD37022_w564_redu_20140924_O9.fits,HD37022,2014-09-24T09:23:39.179,564,6111.7,6214.1
/HD37022/RED_564/HD37022_w564_redu_20140924_O14.fits,HD37022,2014-09-24T09:23:39.179,564,6437.0,6544.5
/HD37022/RED_564/HD37022_w564_redl_20140924_O23.fits,HD37022,2014-09-24T09:23:39.179,564,5500.2,5593.0
/HD37022/RED_564/HD37022_w564_redl_20160222_O11.fits,HD37022,2016-02-22T03:36:36.351,564,4958.9,5043.0
/HD37022/RED_564/HD37022_w564_redu_20140924_O2.fits,HD37022,2014-09-24T09:23:39.179,564,5707.9,5803.9
/HD37022/RED_564/HD37022_w564_redl_20160222_O14.fits,HD37022,2016-02-22T03:36:36.351,564,5084.0,5170.1
/HD37022/RED_564/HD37022_w564_redl_20160222_O1.fits,HD37022,2016-02-22T03:36:36.351,564,4583.0,4661.1
/HD37022/RED_564/HD37022_w564_redu_20160222_O7.fits,HD37022,2016-02-22T03:36:36.351,564,5990.4,6091.0
/HD37022/RED_564/HD37022_w564_redu_20160222_O13.fits,HD37022,2016-02-22T03:36:36.351,564,6368.9,6475.4
/HD37022/RED_564/HD37022_w564_redu_20140924_O3.fits,HD37022,2014-09-24T09:23:39.179,564,5762.3,5859.2
/HD37022/RED_564/HD37022_w564_redl_20160222_O20.fits,HD37022,2016-02-22T03:36:36.351,564,5354.1,5444.5
/HD37022/RED_564/HD37022_w564_redu_20140924_O16.fits,HD37022,2014-09-24T09:23:39.179,564,6577.1,6686.7
/HD37022/RED_564/HD37022_w564_redu_20160222_O4.fits,HD37022,2016-02-22T03:36:36.351,564,5817.6,5915.4
/HD37022/RED_564/HD37022_w564_redu_20140924_O11.fits,HD37022,2014-09-24T09:23:39.179,564,6237.8,6342.2
/HD37022/RED_564/HD37022_w564_redl_20140924_O2.fits,HD37022,2014-09-24T09:23:39.179,564,4617.9,4696.6
/HD37022/RED_564/HD37022_w564_redl_20140924_O14.fits,HD37022,2014-09-24T09:23:39.179,564,5084.0,5170.1
/HD37022/RED_564/HD37022_w564_redl_20160222_O4.fits,HD37022,2016-02-22T03:36:36.351,564,4689.7,4769.4
/HD37022/RED_564/HD37022_w564_redu_20160222_O12.fits,HD37022,2016-02-22T03:36:36.351,564,6302.5,6408.0
/HD37022/RED_564/HD37022_w564_redl_20160222_O7.fits,HD37022,2016-02-22T03:36:36.351,564,4801.4,4883.0
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O28.fits,HD37022,2014-09-26T07:45:43.411,437,4771.4,4845.1
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O16.fits,HD37022,2016-02-22T04:13:03.495,437,4245.9,4311.7
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O5.fits,HD37022,2014-09-26T07:45:43.411,437,3856.6,3916.6
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O23.fits,HD37022,2014-09-26T07:45:43.411,437,4537.4,4607.6
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O20.fits,HD37022,2016-02-22T04:13:03.495,437,4407.8,4476.0
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O14.fits,HD37022,2014-09-26T07:45:43.411,437,4169.4,4234.1
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O3.fits,HD37022,2014-09-26T07:45:43.411,437,3793.3,3852.4
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O11.fits,HD37022,2016-02-22T04:13:03.495,437,4059.6,4122.6
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O31.fits,HD37022,2014-09-26T07:45:43.411,437,4923.7,4999.8
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O15.fits,HD37022,2016-02-22T04:13:03.495,437,4207.3,4272.5
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O25.fits,HD37022,2014-09-26T07:45:43.411,437,4628.2,4699.8
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O6.fits,HD37022,2014-09-26T07:45:43.411,437,3889.0,3949.5
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O12.fits,HD37022,2016-02-22T04:13:03.495,437,4095.6,4159.1
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O8.fits,HD37022,2016-02-22T04:13:03.495,437,3955.5,4017.0
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O19.fits,HD37022,2014-09-26T07:45:43.411,437,4366.2,4433.8
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O13.fits,HD37022,2016-02-22T04:13:03.495,437,4132.2,4196.2
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O1.fits,HD37022,2014-09-26T07:45:43.411,437,3732.1,3790.3
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O11.fits,HD37022,2014-09-26T07:45:43.411,437,4059.6,4122.7
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O21.fits,HD37022,2016-02-22T04:13:03.495,437,4450.2,4519.0
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O26.fits,HD37022,2014-09-26T07:45:43.411,437,4675.0,4747.3
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O5.fits,HD37022,2016-02-22T04:13:03.495,437,3856.6,3916.6
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O31.fits,HD37022,2016-02-22T04:13:03.495,437,4923.7,4999.7
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O10.fits,HD37022,2016-02-22T04:13:03.495,437,4024.3,4086.8
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O24.fits,HD37022,2014-09-26T07:45:43.411,437,4582.4,4653.3
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O27.fits,HD37022,2014-09-26T07:45:43.411,437,4722.7,4795.7
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O12.fits,HD37022,2014-09-26T07:45:43.411,437,4095.6,4159.2
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O18.fits,HD37022,2014-09-26T07:45:43.411,437,4325.3,4392.3
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O29.fits,HD37022,2014-09-26T07:45:43.411,437,4821.1,4895.6
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O2.fits,HD37022,2014-09-26T07:45:43.411,437,3762.5,3821.1
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O17.fits,HD37022,2014-09-26T07:45:43.411,437,4285.3,4351.7
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O19.fits,HD37022,2016-02-22T04:13:03.495,437,4366.2,4433.7
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O3.fits,HD37022,2016-02-22T04:13:03.495,437,3793.3,3852.4
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O15.fits,HD37022,2014-09-26T07:45:43.411,437,4207.3,4272.6
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O27.fits,HD37022,2016-02-22T04:13:03.495,437,4722.7,4795.6
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O29.fits,HD37022,2016-02-22T04:13:03.495,437,4821.1,4895.5
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O24.fits,HD37022,2016-02-22T04:13:03.495,437,4582.4,4653.2
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O1.fits,HD37022,2016-02-22T04:13:03.495,437,3732.1,3790.3
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O7.fits,HD37022,2016-02-22T04:13:03.495,437,3922.0,3982.9
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O17.fits,HD37022,2016-02-22T04:13:03.495,437,4285.3,4351.6
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O21.fits,HD37022,2014-09-26T07:45:43.411,437,4450.2,4519.0
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O30.fits,HD37022,2014-09-26T07:45:43.411,437,4871.9,4947.1
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O9.fits,HD37022,2014-09-26T07:45:43.411,437,3989.6,4051.6
/HD37022/BLUE_437/HD37022_w437_n12_20160222_B.fits,HD37022,2016-02-22T04:11:19.417,437,3732.1,4999.7
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O18.fits,HD37022,2016-02-22T04:13:03.495,437,4325.3,4392.3
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O25.fits,HD37022,2016-02-22T04:13:03.495,437,4628.2,4699.7
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O13.fits,HD37022,2014-09-26T07:45:43.411,437,4132.2,4196.3
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O14.fits,HD37022,2016-02-22T04:13:03.495,437,4169.4,4234.0
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O30.fits,HD37022,2016-02-22T04:13:03.495,437,4871.9,4947.1
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O22.fits,HD37022,2014-09-26T07:45:43.411,437,4493.4,4562.9
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O10.fits,HD37022,2014-09-26T07:45:43.411,437,4024.3,4086.8
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O8.fits,HD37022,2014-09-26T07:45:43.411,437,3955.5,4017.0
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O4.fits,HD37022,2016-02-22T04:13:03.495,437,3824.7,3884.2
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O16.fits,HD37022,2014-09-26T07:45:43.411,437,4245.9,4311.8
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O7.fits,HD37022,2014-09-26T07:45:43.411,437,3922.0,3983.0
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O4.fits,HD37022,2014-09-26T07:45:43.411,437,3824.7,3884.2
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O22.fits,HD37022,2016-02-22T04:13:03.495,437,4493.4,4562.9
/HD37022/BLUE_437/HD37022_w437_blue_20140926_O20.fits,HD37022,2014-09-26T07:45:43.411,437,4407.8,4476.0
/HD37022/BLUE_437/HD37022_w437_n22_20140926_B.fits,HD37022,2014-09-26T07:51:55.682,437,3732.1,4999.8
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O23.fits,HD37022,2016-02-22T04:13:03.495,437,4537.4,4607.6
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O6.fits,HD37022,2016-02-22T04:13:03.495,437,3889.0,3949.5
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O2.fits,HD37022,2016-02-22T04:13:03.495,437,3762.5,3821.1
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O28.fits,HD37022,2016-02-22T04:13:03.495,437,4771.4,4845.1
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O26.fits,HD37022,2016-02-22T04:13:03.495,437,4675.0,4747.2
/HD37022/BLUE_437/HD37022_w437_blue_20160222_O9.fits,HD37022,2016-02-22T04:13:03.495,437,3989.6,4051.6
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O8.fits,HD37022,2016-02-22T03:56:27.286,346,3169.5,3219.3
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O18.fits,HD37022,2014-09-24T09:27:50.928,346,3427.9,3481.5
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O29.fits,HD37022,2016-02-22T03:56:27.286,346,3702.3,3760.0
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O28.fits,HD37022,2016-02-22T03:56:27.286,346,3672.9,3730.1
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O22.fits,HD37022,2016-02-22T03:56:27.286,346,3505.9,3560.6
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O2.fits,HD37022,2016-02-22T03:56:27.286,346,3044.3,3092.3
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O6.fits,HD37022,2016-02-22T03:56:27.286,346,3126.6,3175.8
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O33.fits,HD37022,2016-02-22T03:56:27.286,346,3824.8,3884.3
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O4.fits,HD37022,2014-09-24T09:27:50.928,346,3105.6,3154.5
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O12.fits,HD37022,2016-02-22T03:56:27.286,346,3258.8,3309.9
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O24.fits,HD37022,2014-09-24T09:27:50.928,346,3587.4,3643.4
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O6.fits,HD37022,2014-09-24T09:27:50.928,346,3147.9,3197.4
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O1.fits,HD37022,2014-09-24T09:27:50.928,346,3044.2,3092.3
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O33.fits,HD37022,2014-09-24T09:27:50.928,346,3856.7,3916.7
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O9.fits,HD37022,2014-09-24T09:27:50.928,346,3213.5,3264.0
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O13.fits,HD37022,2016-02-22T03:56:27.286,346,3281.9,3333.4
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O5.fits,HD37022,2016-02-22T03:56:27.286,346,3105.6,3154.5
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O11.fits,HD37022,2014-09-24T09:27:50.928,346,3258.8,3310.0
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O23.fits,HD37022,2016-02-22T03:56:27.286,346,3532.7,3587.8
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O19.fits,HD37022,2014-09-24T09:27:50.928,346,3453.5,3507.5
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O17.fits,HD37022,2014-09-24T09:27:50.928,346,3402.7,3455.9
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O31.fits,HD37022,2016-02-22T03:56:27.286,346,3762.6,3821.1
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O2.fits,HD37022,2014-09-24T09:27:50.928,346,3064.4,3112.8
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O14.fits,HD37022,2016-02-22T03:56:27.286,346,3305.4,3357.2
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O10.fits,HD37022,2014-09-24T09:27:50.928,346,3236.0,3286.8
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O3.fits,HD37022,2014-09-24T09:27:50.928,346,3084.9,3133.5
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O17.fits,HD37022,2016-02-22T03:56:27.286,346,3377.8,3430.7
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O26.fits,HD37022,2014-09-24T09:27:50.928,346,3644.0,3700.8
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O15.fits,HD37022,2014-09-24T09:27:50.928,346,3353.3,3405.9
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O15.fits,HD37022,2016-02-22T03:56:27.286,346,3329.2,3381.3
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O24.fits,HD37022,2016-02-22T03:56:27.286,346,3559.8,3615.4
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O11.fits,HD37022,2016-02-22T03:56:27.286,346,3236.0,3286.8
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O10.fits,HD37022,2016-02-22T03:56:27.286,346,3213.5,3264.0
/HD37022/BLUE_346/HD37022_w346_n15_20160222_B.fits,HD37022,2016-02-22T03:54:23.447,346,3024.4,3884.3
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O18.fits,HD37022,2016-02-22T03:56:27.286,346,3402.7,3455.9
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O30.fits,HD37022,2014-09-24T09:27:50.928,346,3762.5,3821.2
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O16.fits,HD37022,2014-09-24T09:27:50.928,346,3377.8,3430.7
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O23.fits,HD37022,2014-09-24T09:27:50.928,346,3559.8,3615.4
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O21.fits,HD37022,2014-09-24T09:27:50.928,346,3505.9,3560.7
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O16.fits,HD37022,2016-02-22T03:56:27.286,346,3353.3,3405.8
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O21.fits,HD37022,2016-02-22T03:56:27.286,346,3479.5,3533.8
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O26.fits,HD37022,2016-02-22T03:56:27.286,346,3615.5,3671.9
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O31.fits,HD37022,2014-09-24T09:27:50.928,346,3793.4,3852.5
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O22.fits,HD37022,2014-09-24T09:27:50.928,346,3532.6,3587.8
/HD37022/BLUE_346/HD37022_w346_n30_20140924_B.fits,HD37022,2014-09-24T09:04:23.180,346,3044.2,3916.7
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O4.fits,HD37022,2016-02-22T03:56:27.286,346,3084.9,3133.5
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O32.fits,HD37022,2014-09-24T09:27:50.928,346,3824.8,3884.3
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O14.fits,HD37022,2014-09-24T09:27:50.928,346,3329.2,3381.4
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O30.fits,HD37022,2016-02-22T03:56:27.286,346,3732.2,3790.3
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O29.fits,HD37022,2014-09-24T09:27:50.928,346,3732.2,3790.3
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O8.fits,HD37022,2014-09-24T09:27:50.928,346,3191.3,3241.5
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O19.fits,HD37022,2016-02-22T03:56:27.286,346,3427.9,3481.5
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O1.fits,HD37022,2016-02-22T03:56:27.286,346,3024.4,3072.1
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O27.fits,HD37022,2016-02-22T03:56:27.286,346,3644.0,3700.8
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O20.fits,HD37022,2014-09-24T09:27:50.928,346,3479.5,3533.9
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O32.fits,HD37022,2016-02-22T03:56:27.286,346,3793.4,3852.4
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O25.fits,HD37022,2014-09-24T09:27:50.928,346,3615.5,3671.9
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O27.fits,HD37022,2014-09-24T09:27:50.928,346,3672.9,3730.2
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O5.fits,HD37022,2014-09-24T09:27:50.928,346,3126.6,3175.8
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O3.fits,HD37022,2016-02-22T03:56:27.286,346,3064.5,3112.8
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O7.fits,HD37022,2014-09-24T09:27:50.928,346,3169.4,3219.3
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O9.fits,HD37022,2016-02-22T03:56:27.286,346,3191.3,3241.5
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O25.fits,HD37022,2016-02-22T03:56:27.286,346,3587.5,3643.4
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O12.fits,HD37022,2014-09-24T09:27:50.928,346,3281.9,3333.4
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O20.fits,HD37022,2016-02-22T03:56:27.286,346,3453.5,3507.5
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O13.fits,HD37022,2014-09-24T09:27:50.928,346,3305.4,3357.2
/HD37022/BLUE_346/HD37022_w346_blue_20140924_O28.fits,HD37022,2014-09-24T09:27:50.928,346,3702.3,3760.0
/HD37022/BLUE_346/HD37022_w346_blue_20160222_O7.fits,HD37022,2016-02-22T03:56:27.286,346,3147.9,3197.4
/HD145502/RED_860/HD145502_w860_redl_20140919_O4.fits,HD145502,2014-09-19T00:24:24.422,860,6876.3,6990.8
/HD145502/RED_860/HD145502_w860_redu_20140919_O4.fits,HD145502,2014-09-19T00:24:24.422,860,8899.3,9046.8
/HD145502/RED_860/HD145502_w860_redu_20140919_O8.fits,HD145502,2014-09-19T00:24:24.422,860,9455.7,9612.1
/HD145502/RED_860/HD145502_w860_n20_20140919_U.fits,HD145502,2014-09-19T00:19:05.245,860,8523.3,10426.8
