Object,RA,DEC,DateObs,Setting,Order,WaveMin,WaveMax,Filename
HD 101065,174.403482,-46.70969,2017-04-24T05:49:21.256,437,9,3989.640869140625,4051.57568359375,orders/HD101065_2017-04-24T05:36:28_437nm_blue_O9.fits
HD 66811,120.895991,-40.0032,2014-09-16T09:29:27.254,860,8,9455.7412109375,9612.029296875,orders/HD66811_2014-09-16T09:13:54_860nm_redu_O8.fits
HD 73882,129.789587,-40.41917,2017-04-25T00:40:56.679,346,1,3031.29931640625,3072.0341796875,orders/HD73882_2017-04-25T00:28:38_346nm_blue_O1.fits
HD 41117,90.980162,20.13839,2016-02-22T01:44:46.605,346,22,3505.879150390625,3560.600830078125,orders/HD41117_2016-02-22T01:32:02_346nm_blue_O22.fits
HD 37367,84.825939,29.21523,2018-02-02T03:06:36.110,860,12,7564.31640625,7689.904296875,orders/HD37367_2018-02-02T02:36:08_860nm_redl_O12.fits
HD 167971,274.524533,-12.24332,2014-09-20T01:47:21.311,860,3,8770.3486328125,8915.6376953125,orders/HD167971_2014-09-20T01:19:01_860nm_redu_O3.fits
HD 183143,291.861024,18.29532,2018-09-12T02:53:21.097,437,23,4537.4931640625,4607.607421875,orders/HD183143_2018-09-12T02:52:58_437nm_blue_O23.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,1,5654.4697265625,5749.640625,orders/HD101065_2017-04-20T05:48:33_564nm_redu_O1.fits
HD 170938,278.157331,-15.70221,2018-09-11T00:47:24.177,346,22,3505.912353515625,3560.625244140625,orders/HD170938_2018-09-11T00:45:55_346nm_blue_O22.fits
HD 149757,249.2902,-10.56732,2015-07-20T00:31:17.362,564,13,5041.71533203125,5127.064453125,orders/HD149757_2015-07-20T00:21:13_564nm_redl_O13.fits
HD 164906,271.107478,-24.3858,2018-09-09T01:59:54.520,564,5,5874.1162109375,5972.775390625,orders/HD164906_2018-09-09T01:58:27_564nm_redu_O5.fits
HD 167264,273.803836,-20.72912,2016-03-23T09:52:46.803,346,33,3824.816650390625,3879.116455078125,orders/HD167264_2016-03-23T09:31:34_346nm_blue_O33.fits
HD 186841,296.476187,24.09634,2016-09-10T00:09:43.035,860,12,7564.31787109375,7689.9130859375,orders/HD186841_2016-09-09T23:51:42_860nm_redl_O12.fits
HD 80558,139.676555,-51.56057,2016-02-21T06:50:31.741,437,11,4059.6640625,4122.6298828125,orders/HD80558_2016-02-21T06:20:08_437nm_blue_O11.fits
HD 303308,161.274779,-59.66835,2017-05-01T03:19:58.365,564,6,4763.62060546875,4844.53271484375,orders/HD303308_2017-05-01T03:19:24_564nm_redl_O6.fits
HD 36695,83.381095,-1.15609,2015-08-22T08:51:00.923,437,28,4771.41455078125,4845.134765625,orders/HD36695_2015-08-22T08:48:42_437nm_blue_O28.fits
HD 149404,249.09366,-42.8592,2017-04-18T09:37:29.161,346,25,3587.46826171875,3643.39794921875,orders/HD149404_2017-04-18T09:33:45_346nm_blue_O25.fits
HD 110432,190.709338,-63.05891,2018-06-18T23:56:51.565,564,6,4763.62744140625,4844.53369140625,orders/HD110432_2018-06-18T23:53:39_564nm_redl_O6.fits
HD 303308,161.274883,-59.66839,2017-05-01T04:09:37.342,564,19,5307.1298828125,5396.74462890625,orders/HD303308_2017-05-01T03:53:15_564nm_redl_O19.fits
HD 54662,107.334391,-10.34663,2015-11-21T06:04:38.453,346,12,3258.8095703125,3309.944091796875,orders/HD54662_2015-11-21T05:55:17_346nm_blue_O12.fits
HD 93030,160.73871,-64.39433,2014-12-10T06:32:50.339,437,17,4285.31494140625,4351.669921875,orders/HD93030_2014-12-10T06:28:14_437nm_blue_O17.fits
HD 63804,117.331624,-33.32979,2019-02-03T06:31:20.208,564,10,4918.6220703125,5002.013671875,orders/HD63804_2019-02-03T06:19:26_564nm_redl_O10.fits
HD 80558,139.676555,-51.56057,2016-02-21T06:38:58.453,860,3,8770.2958984375,8915.564453125,orders/HD80558_2016-02-21T06:20:08_860nm_redu_O3.fits
HD 101065,174.403482,-46.70969,2017-04-24T05:47:38.466,860,9,9605.6015625,9764.353515625,orders/HD101065_2017-04-24T05:36:28_860nm_redu_O9.fits
HD 79186,137.768372,-44.8679,2014-11-16T08:07:31.245,437,2,3762.463134765625,3821.085205078125,orders/HD79186_2014-11-16T07:56:36_437nm_blue_O2.fits
HD 154368,256.618585,-35.45121,2018-06-29T06:25:57.502,860,1,6665.703125,6760.47119140625,orders/HD154368_2018-06-29T06:24:42_860nm_redl_O1.fits
HD 37367,84.825939,29.21523,2018-02-02T02:58:58.078,437,15,4207.365234375,4272.5205078125,orders/HD37367_2018-02-02T02:36:08_437nm_blue_O15.fits
HD 36861,83.78449,9.93413,2016-02-22T02:50:38.477,564,1,4598.90283203125,4661.09716796875,orders/HD36861_2016-02-22T02:41:01_564nm_redl_O1.fits
HD 50820,103.675047,-1.75673,2017-10-02T08:24:25.418,564,16,6576.75732421875,6667.080078125,orders/HD50820_2017-10-02T08:12:08_564nm_redu_O16.fits
HD 157978,261.579443,7.59588,2016-06-16T03:02:22.404,564,7,4801.4580078125,4882.9697265625,orders/HD157978_2016-06-16T02:53:17_564nm_redl_O7.fits
HD 147683,246.182068,-34.89429,2016-07-07T01:15:52.020,346,2,3064.42041015625,3112.72314453125,orders/HD147683_2016-07-07T01:15:24_346nm_blue_O2.fits
HD 111934,193.407841,-60.35675,2017-04-28T03:21:03.105,346,13,3281.94580078125,3333.38623046875,orders/HD111934_2017-04-28T02:57:58_346nm_blue_O13.fits
HD 149038,248.521941,-44.04549,2015-06-28T06:02:55.800,564,14,6436.82080078125,6544.3076171875,orders/HD149038_2015-06-28T05:50:09_564nm_redu_O14.fits
HD 36822,83.705179,9.48939,2014-10-10T06:01:45.146,437,27,4722.74560546875,4795.67041015625,orders/HD36822_2014-10-10T05:47:41_437nm_blue_O27.fits
HD 91824,158.694071,-58.15623,2015-02-12T07:51:02.853,564,17,5215.560546875,5303.7333984375,orders/HD91824_2015-02-12T07:37:23_564nm_redl_O17.fits
HD 149038,248.521457,-44.0453,2016-02-22T08:03:06.358,346,1,3032.908203125,3072.052490234375,orders/HD149038_2016-02-22T07:45:36_346nm_blue_O1.fits
HD 73882,129.789528,-40.41926,2017-04-25T01:50:49.420,437,22,4493.404296875,4562.85546875,orders/HD73882_2017-04-25T01:39:35_437nm_blue_O22.fits
HD 80558,139.676555,-51.56057,2016-02-21T06:50:31.741,437,5,3856.58447265625,3916.540283203125,orders/HD80558_2016-02-21T06:20:08_437nm_blue_O5.fits
HD 170740,277.857121,-10.79633,2014-09-16T02:26:57.727,564,12,4999.8896484375,5084.626953125,orders/HD170740_2014-09-16T01:56:59_564nm_redl_O12.fits
HD 75309,131.866433,-46.4511,2014-10-13T07:55:15.305,564,14,5083.97412109375,5170.0458984375,orders/HD75309_2014-10-13T07:43:48_564nm_redl_O14.fits
HD 170740,277.857078,-10.79601,2016-05-05T04:57:38.046,346,8,3191.328369140625,3241.44970703125,orders/HD170740_2016-05-05T04:51:20_346nm_blue_O8.fits
HD 40111,89.498728,25.95379,2015-09-28T08:52:59.867,437,1,3739.02392578125,3790.280029296875,orders/HD40111_2015-09-28T08:52:35_437nm_blue_O1.fits
HD 27778,65.998887,24.30106,2014-11-16T05:20:56.345,437,18,4325.3662109375,4392.3466796875,orders/HD27778_2014-11-16T05:05:27_437nm_blue_O18.fits
HD 170938,278.157261,-15.70219,2018-09-11T01:41:40.765,564,23,5500.2158203125,5592.91259765625,orders/HD170938_2018-09-11T01:40:15_564nm_redl_O23.fits
HD 153919,255.986052,-37.84448,2017-05-03T06:56:29.695,860,16,7962.44775390625,8094.56298828125,orders/HD153919_2017-05-03T06:34:18_860nm_redl_O16.fits
HD 55879,108.617566,-10.31649,2017-01-02T03:52:52.217,564,10,6173.8935546875,6277.30859375,orders/HD55879_2017-01-02T03:26:30_564nm_redu_O10.fits
HD 23180,56.079653,32.28843,2014-10-29T07:15:25.409,437,12,4095.61279296875,4159.15380859375,orders/HD23180_2014-10-29T06:58:20_437nm_blue_O12.fits
HD 66194,119.710665,-60.8245,2014-10-06T07:35:14.312,564,13,6369.2509765625,6475.6201171875,orders/HD66194_2014-10-06T07:09:52_564nm_redu_O13.fits
HD 154368,256.618805,-35.45106,2018-06-29T07:06:29.532,437,23,4537.4365234375,4607.60107421875,orders/HD154368_2018-06-29T06:58:13_437nm_blue_O23.fits
HD 36861,83.784575,9.93411,2014-10-29T06:09:56.630,860,11,9920.994140625,10084.640625,orders/HD36861_2014-10-29T05:59:09_860nm_redu_O11.fits
HD 210121,332.049597,-3.53135,2017-09-22T01:37:38.390,564,5,4726.38818359375,4806.7060546875,orders/HD210121_2017-09-22T01:36:13_564nm_redl_O5.fits
HD 167838,274.407168,-15.43118,2016-08-08T04:34:43.827,564,11,6237.58642578125,6342.0087890625,orders/HD167838_2016-08-08T04:27:01_564nm_redu_O11.fits
HD 75860,132.721689,-43.75176,2017-04-30T01:53:29.527,860,1,6667.30224609375,6760.43798828125,orders/HD75860_2017-04-30T01:32:41_860nm_redl_O1.fits
HD 148605,247.552133,-25.11556,2014-09-15T01:22:37.415,564,21,5401.96875,5493.1181640625,orders/HD148605_2014-09-15T01:07:04_564nm_redl_O21.fits
HD 111934,193.40791,-60.35677,2017-04-27T03:54:37.018,564,10,6173.89013671875,6277.32177734375,orders/HD111934_2017-04-27T03:41:31_564nm_redu_O10.fits
HD 23016,55.578958,19.70024,2014-09-23T05:40:53.488,437,18,4325.3525390625,4392.3447265625,orders/HD23016_2014-09-23T05:17:25_437nm_blue_O18.fits
HD 37041,83.845195,-5.41604,2014-09-24T06:55:46.807,564,14,6437.06884765625,6544.5009765625,orders/HD37041_2014-09-24T06:36:08_564nm_redu_O14.fits
HD 45314,96.815695,14.88906,2018-02-12T03:20:19.378,564,11,6237.5703125,6341.98681640625,orders/HD45314_2018-02-12T03:12:57_564nm_redu_O11.fits
HD 167838,274.407355,-15.4313,2016-08-25T03:24:45.415,860,12,10085.9619140625,10252.298828125,orders/HD167838_2016-08-25T03:24:12_860nm_redu_O12.fits
HD 185859,295.118254,20.47669,2016-09-07T02:27:11.865,860,11,7470.92236328125,7594.99365234375,orders/HD185859_2016-09-07T02:04:08_860nm_redl_O11.fits
HD 75860,132.721849,-43.75168,2017-04-30T01:06:15.703,860,8,9455.4912109375,9611.8486328125,orders/HD75860_2017-04-30T00:58:00_860nm_redu_O8.fits
HD 156201,259.440038,-35.22469,2018-08-30T01:01:39.790,346,19,3427.922119140625,3481.520263671875,orders/HD156201_2018-08-30T00:50:24_346nm_blue_O19.fits
HD 81188,140.52842,-55.01063,2017-04-18T00:19:58.482,346,4,3084.858642578125,3133.436279296875,orders/HD81188_2017-04-18T00:06:55_346nm_blue_O4.fits
HD 61827,114.955604,-32.57787,2018-03-24T23:55:05.965,564,17,5215.59033203125,5303.7421875,orders/HD61827_2018-03-24T23:54:32_564nm_redl_O17.fits
HD 124314,213.757434,-61.70736,2017-05-01T06:56:21.152,346,12,3258.8203125,3309.912353515625,orders/HD124314_2017-05-01T06:42:35_346nm_blue_O12.fits
HD 186745,296.351445,23.94267,2016-09-09T01:05:41.622,860,8,9455.5400390625,9611.8779296875,orders/HD186745_2016-09-09T01:04:16_860nm_redu_O8.fits
HD 23016,55.578911,19.70007,2014-09-20T06:35:39.406,564,14,6437.08837890625,6544.51611328125,orders/HD23016_2014-09-20T06:12:45_564nm_redu_O14.fits
HD 124314,213.756145,-61.70736,2017-05-02T03:52:28.497,860,8,7204.0625,7323.7509765625,orders/HD124314_2017-05-02T03:32:00_860nm_redl_O8.fits
HD 156201,259.440038,-35.22469,2018-08-30T00:50:48.830,564,22,5450.64208984375,5542.55029296875,orders/HD156201_2018-08-30T00:50:24_564nm_redl_O22.fits
HD 166937,273.440732,-21.0595,2017-05-08T08:52:46.017,346,18,3402.69189453125,3455.90869140625,orders/HD166937_2017-05-08T08:41:00_346nm_blue_O18.fits
HD 170740,277.857078,-10.79601,2016-05-05T04:55:55.421,564,7,4801.4580078125,4882.97265625,orders/HD170740_2016-05-05T04:51:20_564nm_redl_O7.fits
HD 170740,277.857031,-10.79609,2016-06-12T06:27:08.335,346,16,3377.832763671875,3430.680419921875,orders/HD170740_2016-06-12T06:11:09_346nm_blue_O16.fits
HD 171957,279.518829,-14.00457,2016-06-13T08:59:54.546,346,11,3258.8056640625,3309.914306640625,orders/HD171957_2016-06-13T08:59:17_346nm_blue_O11.fits
HD 203532,323.475741,-82.68376,2016-07-24T07:16:44.327,564,8,4839.8916015625,4922.02734375,orders/HD203532_2016-07-24T06:47:04_564nm_redl_O8.fits
HD 93222,161.150632,-60.09144,2017-04-25T03:19:51.026,860,17,8068.642578125,8202.4990234375,orders/HD93222_2017-04-25T03:19:27_860nm_redl_O17.fits
HD 53975,106.650039,-12.39414,2015-01-30T01:35:14.635,564,14,6437.0517578125,6544.46435546875,orders/HD53975_2015-01-30T01:24:10_564nm_redu_O14.fits
HD 81188,140.52828,-55.01088,2017-04-18T01:15:47.941,860,11,9920.5107421875,10084.3857421875,orders/HD81188_2017-04-18T01:09:42_860nm_redu_O11.fits
HD 75309,131.866937,-46.45114,2014-12-21T03:42:33.831,437,3,3793.321533203125,3852.394287109375,orders/HD75309_2014-12-21T03:41:56_437nm_blue_O3.fits
HD 53975,106.649973,-12.39408,2019-01-01T07:58:30.831,564,9,4878.93701171875,4961.68505859375,orders/HD53975_2019-01-01T07:57:05_564nm_redl_O9.fits
HD 150136,250.334371,-48.76347,2015-07-03T00:53:38.009,860,8,7204.06787109375,7323.76953125,orders/HD150136_2015-07-03T00:48:40_860nm_redl_O8.fits
HD 22951,55.594159,33.96503,2016-08-29T09:42:19.795,860,8,7204.078125,7323.79541015625,orders/HD22951_2016-08-29T09:28:48_860nm_redl_O8.fits
HD 167971,274.524372,-12.2433,2014-09-20T01:02:21.358,437,20,4407.7724609375,4476.00439453125,orders/HD167971_2014-09-20T00:28:07_437nm_blue_O20.fits
HD 179406,288.16974,-7.94023,2018-07-15T02:17:18.452,346,23,3532.67236328125,3587.790283203125,orders/HD179406_2018-07-15T02:03:17_346nm_blue_O23.fits
HD 149757,249.290109,-10.56713,2018-06-23T07:24:11.867,346,4,3084.863037109375,3133.4443359375,orders/HD149757_2018-06-23T07:07:25_346nm_blue_O4.fits
HD 94493,163.313031,-60.81495,2016-03-18T05:47:54.470,860,7,9310.0439453125,9464.037109375,orders/HD94493_2016-03-18T05:41:24_860nm_redu_O7.fits
HD 147683,246.182334,-34.89337,2018-06-03T01:23:19.268,346,26,3615.504150390625,3671.875,orders/HD147683_2018-06-03T01:11:45_346nm_blue_O26.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,17,5215.58203125,5303.72802734375,orders/HD101065_2017-04-24T04:43:20_564nm_redl_O17.fits
HD 111934,193.407793,-60.35688,2017-04-28T04:10:19.977,860,4,8899.25390625,9046.638671875,orders/HD111934_2017-04-28T04:09:46_860nm_redu_O4.fits
HD 186841,296.47611,24.09618,2016-09-10T00:49:13.605,346,16,3377.836181640625,3430.684326171875,orders/HD186841_2016-09-10T00:30:16_346nm_blue_O16.fits
HD 41117,90.980046,20.13818,2015-09-27T07:51:30.487,564,9,6111.6279296875,6214.02294921875,orders/HD41117_2015-09-27T07:38:44_564nm_redu_O9.fits
HD 91824,158.694546,-58.15625,2015-02-19T05:00:51.715,346,32,3824.8212890625,3880.78857421875,orders/HD91824_2015-02-19T04:53:29_346nm_blue_O32.fits
HD 133518,226.733053,-52.02978,2015-07-19T23:26:13.858,437,21,4450.19091796875,4519.0439453125,orders/HD133518_2015-07-19T23:14:27_437nm_blue_O21.fits
HD 23180,56.079743,32.2884,2017-10-02T08:47:56.720,437,1,3735.810791015625,3790.24658203125,orders/HD23180_2017-10-02T08:38:33_437nm_blue_O1.fits
HD 37020,83.816035,-5.38733,2018-01-19T01:32:34.399,860,19,8289.7255859375,8427.1904296875,orders/HD37020_2018-01-19T01:32:09_860nm_redl_O19.fits
HD 43384,94.244771,23.74065,2015-09-30T07:50:15.115,346,18,3427.936279296875,3481.530029296875,orders/HD43384_2015-09-30T07:48:44_346nm_blue_O18.fits
HD 179406,288.169751,-7.94024,2018-07-15T01:38:33.051,860,19,8289.740234375,8427.205078125,orders/HD179406_2018-07-15T01:37:09_860nm_redl_O19.fits
HD 156201,259.440038,-35.22469,2018-08-30T00:50:48.830,564,17,5215.59423828125,5303.7392578125,orders/HD156201_2018-08-30T00:50:24_564nm_redl_O17.fits
HD 36982,83.791005,-5.46489,2017-12-18T00:58:03.319,564,24,5550.69384765625,5621.71923828125,orders/HD36982_2017-12-18T00:39:06_564nm_redl_O24.fits
HD 152408,253.744545,-41.15094,2016-05-10T07:53:20.727,860,1,8630.8935546875,8664.525390625,orders/HD152408_2016-05-10T07:30:17_860nm_redu_O1.fits
HD 185859,295.11756,20.47727,2016-08-14T00:56:37.288,564,9,4878.95263671875,4961.70947265625,orders/HD185859_2016-08-14T00:56:01_564nm_redl_O9.fits
HD 153919,255.986052,-37.84448,2017-05-03T07:02:59.737,437,21,4450.1708984375,4518.99169921875,orders/HD153919_2017-05-03T06:34:18_437nm_blue_O21.fits
HD 167838,274.40707,-15.43069,2018-09-02T03:18:51.264,346,4,3084.865966796875,3133.460693359375,orders/HD167838_2018-09-02T03:06:29_346nm_blue_O4.fits
HD 23180,56.079541,32.28828,2016-08-19T09:40:13.716,564,18,5260.9814453125,5349.85498046875,orders/HD23180_2016-08-19T09:32:26_564nm_redl_O18.fits
HD 37367,84.82599,29.21518,2014-10-11T08:16:32.517,346,31,3793.458984375,3852.45849609375,orders/HD37367_2014-10-11T08:00:10_346nm_blue_O31.fits
HD 153919,255.987061,-37.84376,2016-08-23T03:54:14.553,860,17,8068.6796875,8202.5078125,orders/HD153919_2016-08-23T03:53:55_860nm_redl_O17.fits
HD 94910,164.048507,-60.45379,2019-03-25T04:44:22.317,437,24,4582.4716796875,4653.2392578125,orders/HD94910_2019-03-25T04:38:17_437nm_blue_O24.fits
HD 148184,246.756347,-18.45645,2018-06-29T05:50:56.635,860,13,7660.05322265625,7787.2529296875,orders/HD148184_2018-06-29T05:34:46_860nm_redl_O13.fits
HD 93222,161.150691,-60.09135,2017-04-25T02:32:39.147,564,7,5990.46435546875,6090.97802734375,orders/HD93222_2017-04-25T02:32:05_564nm_redu_O7.fits
HD 167264,273.804054,-20.72863,2015-10-15T00:00:20.125,346,1,3033.0869140625,3072.0625,orders/HD167264_2015-10-14T23:56:01_346nm_blue_O1.fits
HD 49787,102.481348,-5.51322,2018-02-15T03:35:19.432,346,29,3702.345703125,3759.974609375,orders/HD49787_2018-02-15T03:21:02_346nm_blue_O29.fits
HD 93843,162.157115,-60.22371,2017-01-07T07:31:22.236,346,3,3084.88720703125,3133.444091796875,orders/HD93843_2017-01-07T07:19:50_346nm_blue_O3.fits
HD 133518,226.733919,-52.03023,2015-06-30T01:17:45.992,564,13,6369.060546875,6475.4931640625,orders/HD133518_2015-06-30T01:01:34_564nm_redu_O13.fits
HD 27778,65.998959,24.30096,2014-11-22T04:48:07.620,564,8,4839.77197265625,4921.95947265625,orders/HD27778_2014-11-22T04:31:23_564nm_redl_O8.fits
HD 149404,249.09366,-42.8592,2017-04-18T09:37:29.161,346,13,3281.9384765625,3333.37646484375,orders/HD149404_2017-04-18T09:33:45_346nm_blue_O13.fits
HD 172694,280.568923,-15.8562,2015-09-11T01:35:19.631,346,21,3479.503173828125,3533.883056640625,orders/HD172694_2015-09-11T01:19:07_346nm_blue_O21.fits
HD 80558,139.676217,-51.56065,2015-06-30T23:32:03.040,860,16,7962.4794921875,8094.60498046875,orders/HD80558_2015-06-30T23:25:58_860nm_redl_O16.fits
HD 184915,294.22221,-7.02733,2014-09-15T04:11:51.808,437,7,3921.974609375,3982.956787109375,orders/HD184915_2014-09-15T03:57:37_437nm_blue_O7.fits
HD 147889,246.351279,-24.46584,2015-08-16T02:36:22.211,346,20,3479.495849609375,3533.884033203125,orders/HD147889_2015-08-16T02:36:06_346nm_blue_O20.fits
HD 40111,89.498435,25.9541,2014-12-14T05:52:17.917,437,12,4095.61279296875,4159.1513671875,orders/HD40111_2014-12-14T05:44:55_437nm_blue_O12.fits
HD 94910,164.048507,-60.45379,2019-03-25T04:44:21.683,860,10,7379.806640625,7502.369140625,orders/HD94910_2019-03-25T04:38:17_860nm_redl_O10.fits
HD 203532,323.475741,-82.68376,2016-07-24T07:16:44.327,564,20,5354.134765625,5444.50146484375,orders/HD203532_2016-07-24T06:47:04_564nm_redl_O20.fits
HD 94493,163.312816,-60.81494,2015-02-12T07:14:37.233,346,33,3856.71826171875,3884.3720703125,orders/HD94493_2015-02-12T06:50:59_346nm_blue_O33.fits
HD 24398,58.533094,31.88351,2016-09-14T08:33:19.790,346,6,3147.876220703125,3197.364990234375,orders/HD24398_2016-09-14T08:31:50_346nm_blue_O6.fits
HD 36861,83.78449,9.93413,2016-02-22T02:46:30.176,346,28,3672.9423828125,3730.1328125,orders/HD36861_2016-02-22T02:41:01_346nm_blue_O28.fits
HD 37903,85.40983,-2.25877,2014-09-29T07:43:35.668,564,7,5990.6640625,6091.11669921875,orders/HD37903_2014-09-29T07:32:44_564nm_redu_O7.fits
HD 45314,96.815624,14.88911,2018-02-12T02:41:06.379,346,12,3258.812744140625,3309.90771484375,orders/HD45314_2018-02-12T02:39:37_346nm_blue_O12.fits
HD 154368,256.618604,-35.45111,2018-06-30T02:47:31.520,860,4,6876.57177734375,6990.89599609375,orders/HD154368_2018-06-30T02:28:39_860nm_redl_O4.fits
HD 36861,83.784496,9.93418,2014-09-26T08:47:59.725,564,14,5083.97314453125,5170.0595703125,orders/HD36861_2014-09-26T08:34:52_564nm_redl_O14.fits
HD 164906,271.107478,-24.3858,2018-09-09T02:14:04.531,346,11,3236.0244140625,3286.781982421875,orders/HD164906_2018-09-09T01:58:27_346nm_blue_O11.fits
HD 168076,274.651533,-13.80117,2018-09-12T00:13:22.736,564,19,5307.13623046875,5396.7451171875,orders/HD168076_2018-09-11T23:56:57_564nm_redl_O19.fits
HD 93205,161.140649,-59.73781,2015-02-27T06:32:45.288,437,12,4095.614501953125,4159.14990234375,orders/HD93205_2015-02-27T06:25:11_437nm_blue_O12.fits
HD 104705,180.850244,-62.69612,2016-03-20T08:30:13.488,346,28,3702.346923828125,3759.972900390625,orders/HD104705_2016-03-20T08:28:37_346nm_blue_O28.fits
HD 104705,180.84965,-62.69638,2016-03-29T07:20:17.745,346,17,3402.69091796875,3455.902587890625,orders/HD104705_2016-03-29T07:01:20_346nm_blue_O17.fits
HD 104705,180.84965,-62.69638,2016-03-29T07:26:23.571,564,19,5307.15087890625,5396.7607421875,orders/HD104705_2016-03-29T07:01:20_564nm_redl_O19.fits
HD 37367,84.826029,29.21527,2014-10-11T09:04:25.100,437,3,3793.3408203125,3852.389404296875,orders/HD37367_2014-10-11T08:42:09_437nm_blue_O3.fits
HD 93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,9,3191.337646484375,3241.45166015625,orders/HD93222_2017-04-25T02:32:05_346nm_blue_O9.fits
HD 36822,83.705039,9.48951,2014-09-26T08:10:46.201,564,19,5307.11865234375,5396.7626953125,orders/HD36822_2014-09-26T08:00:13_564nm_redl_O19.fits
HD 186841,296.476172,24.09623,2016-09-10T01:34:10.014,564,8,6050.408203125,6151.86181640625,orders/HD186841_2016-09-10T01:10:49_564nm_redu_O8.fits
HD 185418,294.614393,17.25661,2014-09-22T02:21:40.542,564,4,5817.75048828125,5915.48046875,orders/HD185418_2014-09-22T02:08:45_564nm_redu_O4.fits
HD 149404,249.094649,-42.85959,2017-05-07T02:29:53.849,437,8,3955.506591796875,4016.955322265625,orders/HD149404_2017-05-07T02:14:20_437nm_blue_O8.fits
HD 37903,85.409825,-2.25876,2014-09-29T06:52:23.179,564,12,6302.873046875,6408.21630859375,orders/HD37903_2014-09-29T06:45:47_564nm_redu_O12.fits
HD 153919,255.986337,-37.84444,2016-07-07T01:56:14.675,564,9,4878.95458984375,4961.7060546875,orders/HD153919_2016-07-07T01:42:13_564nm_redl_O9.fits
HD 148937,248.468136,-48.11207,2017-04-24T06:06:57.789,346,6,3126.592041015625,3175.765380859375,orders/HD148937_2017-04-24T06:05:27_346nm_blue_O6.fits
HD 165319,271.495396,-14.19855,2018-10-06T01:30:07.969,346,30,3732.268798828125,3790.318359375,orders/HD165319_2018-10-06T01:28:36_346nm_blue_O30.fits
HD 185859,295.118334,20.47666,2015-09-20T01:19:18.517,346,4,3105.615478515625,3154.498779296875,orders/HD185859_2015-09-20T01:18:40_346nm_blue_O4.fits
HD 79186,137.768372,-44.8679,2014-11-16T08:07:31.245,437,6,3889.0078125,3949.495849609375,orders/HD79186_2014-11-16T07:56:36_437nm_blue_O6.fits
HD 149757,249.289682,-10.56814,2015-07-20T02:49:32.235,860,16,7962.455078125,8094.59423828125,orders/HD149757_2015-07-20T02:46:23_860nm_redl_O16.fits
HD 185859,295.118292,20.47688,2016-09-05T02:25:34.584,860,7,7119.32080078125,7237.62841796875,orders/HD185859_2016-09-05T02:00:05_860nm_redl_O7.fits
HD 79186,137.768635,-44.86803,2016-02-21T04:10:08.488,860,6,9168.96875,9320.6904296875,orders/HD79186_2016-02-21T04:05:45_860nm_redu_O6.fits
HD 157246,261.35008,-56.37764,2015-07-20T05:15:24.900,437,24,4582.4208984375,4653.2607421875,orders/HD157246_2015-07-20T04:55:15_437nm_blue_O24.fits
HD 147888,246.351099,-23.46072,2017-05-03T08:03:19.192,860,14,7758.26025390625,7887.03662109375,orders/HD147888_2017-05-03T07:42:00_860nm_redl_O14.fits
HD 156201,259.440038,-35.22469,2018-08-30T01:01:39.790,346,3,3064.417236328125,3112.705078125,orders/HD156201_2018-08-30T00:50:24_346nm_blue_O3.fits
HD 94910,164.048507,-60.45379,2019-03-25T04:44:22.317,437,5,3856.63330078125,3916.573486328125,orders/HD94910_2019-03-25T04:38:17_437nm_blue_O5.fits
HD 81188,140.52842,-55.01063,2017-04-18T00:17:36.337,564,23,5500.2060546875,5592.90576171875,orders/HD81188_2017-04-18T00:06:55_564nm_redl_O23.fits
HD 94910,164.048507,-60.45379,2019-03-25T04:15:27.973,860,16,7962.484375,8094.5849609375,orders/HD94910_2019-03-25T04:15:07_860nm_redl_O16.fits
HD 93205,161.140649,-59.73781,2015-02-27T06:32:45.288,437,6,3889.014892578125,3949.486328125,orders/HD93205_2015-02-27T06:25:11_437nm_blue_O6.fits
HD 94493,163.312816,-60.81494,2015-02-12T07:14:42.847,564,19,5307.12841796875,5396.75927734375,orders/HD94493_2015-02-12T06:50:59_564nm_redl_O19.fits
HD 164740,270.917941,-24.37883,2017-05-03T08:41:52.506,437,29,4821.1181640625,4895.54833984375,orders/HD164740_2017-05-03T08:41:14_437nm_blue_O29.fits
HD 183143,291.86044,18.29586,2018-09-07T03:12:46.716,860,6,9168.9755859375,9320.6884765625,orders/HD183143_2018-09-07T03:05:52_860nm_redu_O6.fits
HD 186745,296.351328,23.94262,2016-09-09T00:48:46.223,564,2,4618.10595703125,4696.6865234375,orders/HD186745_2016-09-09T00:20:03_564nm_redl_O2.fits
HD 101065,174.403482,-46.70969,2017-04-24T05:47:38.466,860,13,10256.822265625,10425.716796875,orders/HD101065_2017-04-24T05:36:28_860nm_redu_O13.fits
HD 152248,253.542049,-41.8258,2017-05-09T02:34:56.432,860,9,7290.85205078125,7411.97802734375,orders/HD152248_2017-05-09T02:24:38_860nm_redl_O9.fits
HD 184915,294.222313,-7.02739,2014-09-16T04:17:53.800,564,4,4689.5830078125,4769.3857421875,orders/HD184915_2014-09-16T04:15:14_564nm_redl_O4.fits
