Object,RA,DEC,DateObs,Setting,Order,WaveMin,WaveMax,Filename
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,19,5326.21435546875,5392.7998046875,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O19.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,18,5280.06103515625,5345.88818359375,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O18.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,17,5234.6787109375,5299.78515625,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O17.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,16,5190.072265625,5254.4697265625,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O16.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,20,3489.51220703125,3523.87451171875,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O20.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,14,5103.13232421875,5166.1240234375,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O14.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,13,5060.7373046875,5123.0556640625,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O13.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,12,5019.04296875,5080.69873046875,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O12.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,11,4978.0322265625,5039.0361328125,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O11.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,10,4937.7109375,4998.05126953125,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O10.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,1,4618.9140625,4657.1474609375,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O1.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,9,9625.9326171875,9764.5439453125,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O9.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,8,9475.755859375,9612.005859375,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O8.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,7,9330.248046875,9464.1591796875,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O7.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,6,9189.15234375,9320.791015625,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O6.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,5,9052.271484375,9181.7001953125,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O5.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,4,8919.3759765625,9046.6982421875,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O4.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,3,8790.376953125,8915.607421875,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O3.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,2,8665.064453125,8788.2578125,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O2.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,3,4672.69921875,4728.8271484375,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O3.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,13,10277.4501953125,10426.3515625,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O13.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,4,4708.80078125,4765.5009765625,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O4.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,6,4782.6865234375,4840.5810546875,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O6.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,14,3339.214599609375,3371.35498046875,orders/HD113904_2014-12-14T07_39_25_346nm_blue_O14.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,13,3315.410400390625,3347.20068359375,orders/HD113904_2014-12-14T07_39_25_346nm_blue_O13.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,12,3291.94384765625,3323.389404296875,orders/HD113904_2014-12-14T07_39_25_346nm_blue_O12.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,11,3268.827880859375,3299.927978515625,orders/HD113904_2014-12-14T07_39_25_346nm_blue_O11.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,10,3246.01513671875,3276.7802734375,orders/HD113904_2014-12-14T07_39_25_346nm_blue_O10.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,1,3054.264404296875,3082.25244140625,orders/HD113904_2014-12-14T07_39_25_346nm_blue_O1.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,9,6130.65771484375,6210.02099609375,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O9.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,8,6069.5146484375,6147.9169921875,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O8.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,7,6009.5830078125,6087.0419921875,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O7.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,6,5950.8271484375,6027.359375,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O6.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,5,5893.240234375,5968.83447265625,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O5.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,4,5836.73388671875,5911.43505859375,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O4.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,3,5781.3037109375,5855.1279296875,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O3.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,2,5726.91943359375,5799.88232421875,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O2.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,16,6595.869140625,6661.76806640625,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O16.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,15,6525.115234375,6610.66162109375,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O15.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,14,6455.8681640625,6540.34033203125,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O14.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,13,6388.07958984375,6471.498046875,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O13.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,12,6321.7041015625,6404.087890625,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O12.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,11,6256.7275390625,6338.06640625,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O11.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,10,6193.048828125,6273.39111328125,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O10.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,1,5673.55126953125,5745.66943359375,orders/HD113904_2015-05-31T02_31_22_564nm_redu_O1.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,9,4898.017578125,4957.7431640625,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O9.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,8,4858.958984375,4918.064453125,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O8.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,7,4820.52001953125,4879.01513671875,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O7.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,5,4745.46630859375,4802.74755859375,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O5.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,15,3363.36376953125,3395.843994140625,orders/HD113904_2014-12-14T07_39_25_346nm_blue_O15.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,12,10106.431640625,10252.6376953125,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O12.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,10,9780.912109375,9921.998046875,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O10.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,31,3803.45166015625,3842.461181640625,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O31.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,30,3772.585693359375,3811.154296875,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O30.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,3,3094.88134765625,3123.4697265625,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O3.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,29,3742.240478515625,3780.336181640625,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O29.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,28,3712.35791015625,3750.010986328125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O28.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,27,3682.949462890625,3720.183349609375,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O27.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,26,3654.004150390625,3690.8095703125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O26.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,25,3625.533203125,3661.894775390625,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O25.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,24,3597.481201171875,3633.4443359375,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O24.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,23,3569.86083984375,3605.415771484375,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O23.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,22,3542.68359375,3577.81494140625,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O22.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,21,3515.896484375,3550.6484375,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O21.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,20,3489.51220703125,3523.87451171875,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O20.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,2,3074.428955078125,3102.730712890625,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O2.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,19,3463.521240234375,3497.51611328125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O19.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,18,3437.9365234375,3471.53271484375,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O18.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,17,3412.706787109375,3445.931396484375,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O17.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,16,3387.845458984375,3420.71923828125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O16.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,15,3363.34423828125,3395.857421875,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O15.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,14,3339.2158203125,3371.3681640625,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O14.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,13,3315.411865234375,3347.214111328125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O13.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,12,3291.9453125,3323.417236328125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O12.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,11,3268.80908203125,3299.941162109375,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O11.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,10,3246.016357421875,3276.807861328125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O10.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,1,3054.2646484375,3082.2646484375,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O1.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,32,3834.82763671875,3869.45751953125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O32.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,11,9941.0244140625,10084.611328125,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O11.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,33,3866.7265625,3872.760498046875,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O33.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,5,3136.595703125,3165.788330078125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O5.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,1,8641.5859375,8664.490234375,orders/HD113904_2014-12-21T08_20_04_860nm_redu_O1.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,9,7310.65234375,7411.84765625,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O9.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,8,7223.837890625,7323.611328125,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O8.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,7,7139.06640625,7237.45166015625,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O7.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,6,7056.26708984375,7153.29541015625,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O6.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,5,6975.37109375,7071.07373046875,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O5.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,4,6896.3134765625,6990.720703125,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O4.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,3,6819.033203125,6912.17333984375,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O3.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,20,8424.8564453125,8544.205078125,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O20.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,2,6743.470703125,6835.37158203125,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O2.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,19,8309.6875,8427.1640625,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O19.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,18,8197.6318359375,8313.28515625,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O18.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,17,8088.56689453125,8202.4423828125,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O17.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,16,7982.373046875,8094.51708984375,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O16.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,15,7878.9384765625,7989.39404296875,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O15.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,14,7778.1572265625,7886.9658203125,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O14.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,13,7679.927734375,7787.13134765625,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O13.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,12,7584.1552734375,7689.7919921875,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O12.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,11,7490.71240234375,7594.8564453125,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O11.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,10,7399.58447265625,7502.236328125,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O10.fits
HD 113904,197.030427,-65.30639,2014-12-21T08:42:34.179,860,1,6688.5888671875,6760.2578125,orders/HD113904_2014-12-21T08_20_04_860nm_redl_O1.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,9,3223.5205078125,3253.9814453125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O9.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,8,3201.334716796875,3231.484130859375,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O8.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,7,3179.472412109375,3209.28076171875,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O7.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,6,3157.88818359375,3187.393798828125,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O6.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:16:45.484,346,4,3115.5888671875,3144.487060546875,orders/HD113904_2015-05-31T01_55_39_346nm_blue_O4.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,16,3387.844482421875,3420.705810546875,orders/HD113904_2014-12-14T07_39_25_346nm_blue_O16.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:34:24.157,564,15,5146.2216796875,5209.9228515625,orders/HD113904_2015-05-31T02_31_22_564nm_redl_O15.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,18,3437.935791015625,3471.51904296875,orders/HD113904_2014-12-14T07_39_25_346nm_blue_O18.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,5,4745.46630859375,4802.74755859375,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O5.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,4,4708.80078125,4765.5009765625,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O4.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,3,4672.69921875,4728.8271484375,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O3.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,24,5569.79150390625,5616.232421875,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O24.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,23,5519.29931640625,5588.9755859375,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O23.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,22,5469.716796875,5538.60595703125,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O22.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,21,5421.04541015625,5489.13623046875,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O21.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,20,5373.2099609375,5440.5419921875,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O20.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,2,4637.1484375,4692.7138671875,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O2.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,19,5326.21435546875,5392.7998046875,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O19.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,18,5280.06103515625,5345.88818359375,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O18.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,17,5234.6787109375,5299.78515625,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O17.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,16,5190.072265625,5254.4697265625,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O16.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,15,5146.2216796875,5209.9228515625,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O15.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,14,5103.13232421875,5166.1240234375,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O14.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,13,5060.7373046875,5123.0556640625,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O13.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,12,5019.04296875,5080.69873046875,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O12.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,11,4978.0322265625,5039.0361328125,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O11.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,10,4937.7109375,4998.05126953125,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O10.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,1,4618.9140625,4657.1474609375,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O1.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:40:50.902,564,9,6130.744140625,6210.1044921875,orders/HD113904_2014-12-14T07_39_25_564nm_redu_O9.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:40:50.902,564,8,6069.61328125,6147.98974609375,orders/HD113904_2014-12-14T07_39_25_564nm_redu_O8.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:40:50.902,564,7,6009.666015625,6087.103515625,orders/HD113904_2014-12-14T07_39_25_564nm_redu_O7.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:40:50.902,564,6,5950.89453125,6027.41064453125,orders/HD113904_2014-12-14T07_39_25_564nm_redu_O6.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:40:50.902,564,5,5893.265625,5968.87548828125,orders/HD113904_2014-12-14T07_39_25_564nm_redu_O5.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,6,4782.6865234375,4840.5810546875,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O6.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,7,4820.52001953125,4879.01513671875,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O7.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,8,4858.958984375,4918.064453125,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O8.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,9,4898.017578125,4957.7431640625,orders/HD113904_2015-05-31T01_55_39_564nm_redl_O9.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,18,3437.9365234375,3471.53271484375,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O18.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,17,3412.706787109375,3445.931396484375,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O17.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,16,3387.845458984375,3420.71923828125,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O16.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,15,3363.34423828125,3395.857421875,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O15.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,14,3339.2158203125,3371.3681640625,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O14.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,13,3315.411865234375,3347.214111328125,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O13.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,12,3291.9453125,3323.417236328125,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O12.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,11,3268.80908203125,3299.941162109375,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O11.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,10,3246.016357421875,3276.807861328125,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O10.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:38:16.525,346,1,3054.2646484375,3082.2646484375,orders/HD113904_2015-05-31T02_31_22_346nm_blue_O1.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,9,6130.65771484375,6210.02099609375,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O9.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,8,6069.5146484375,6147.9169921875,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O8.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:40:50.902,564,4,5836.7724609375,5911.4658203125,orders/HD113904_2014-12-14T07_39_25_564nm_redu_O4.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,7,6009.5830078125,6087.0419921875,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O7.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,5,5893.240234375,5968.83447265625,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O5.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,17,3412.7060546875,3445.917724609375,orders/HD113904_2014-12-14T07_39_25_346nm_blue_O17.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,3,5781.3037109375,5855.1279296875,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O3.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,2,5726.91943359375,5799.88232421875,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O2.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,16,6595.869140625,6661.76806640625,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O16.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,15,6525.115234375,6610.66162109375,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O15.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,14,6455.8681640625,6540.34033203125,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O14.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,13,6388.07958984375,6471.498046875,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O13.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,12,6321.7041015625,6404.087890625,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O12.fits
HD 113904,197.030183,-65.30608,2015-05-31T02:02:26.254,564,11,6256.7275390625,6338.06640625,orders/HD113904_2015-05-31T01_55_39_564nm_redu_O11.fits
